GeneID	Length	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2WT_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.1_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.2_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.3_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2A_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2B_.bam
WBGene00013129	2562	1005	1976	417	403	331	754	929
WBGene00206497	591	12	3	11	13	12	7	10
WBGene00206530	415	9	16	14	16	14	13	29
WBGene00077687	267	25	47	35	37	26	10	6
WBGene00014914	1026	168	235	116	86	103	442	463
WBGene00001980	10156	4049	4328	3221	2780	2568	8768	9926
WBGene00220112	72	0	0	0	0	0	1	1
WBGene00255576	62	0	0	0	0	0	0	0
WBGene00197823	78	1	0	0	0	0	1	4
WBGene00013130	300	3	13	0	0	0	0	1
WBGene00200668	60	0	3	0	0	0	1	5
WBGene00013929	669	3	3	0	0	2	6	2
WBGene00200084	62	0	0	0	0	0	0	0
WBGene00201455	62	0	0	0	0	0	2	0
WBGene00044266	354	0	2	0	2	0	0	1
WBGene00013928	684	2	7	1	0	0	4	5
WBGene00013927	734	4	11	1	3	1	4	2
WBGene00013930	603	3	1	1	4	1	13	3
WBGene00013931	661	28	5	18	18	13	33	29
WBGene00013932	738	0	12	1	0	2	6	9
WBGene00013933	706	4	1	0	3	1	11	14
WBGene00014620	71	19	7	2	1	0	19	14
WBGene00050881	596	7	7	2	3	1	8	0
WBGene00013131	777	67	29	58	53	50	285	286
WBGene00009220	652	99	27	49	56	48	299	293
WBGene00202369	150	0	0	0	0	0	1	0
WBGene00004706	2080	1238	2045	661	631	554	2291	2943
WBGene00005517	1075	5	2	2	2	1	23	15
WBGene00219923	181	0	2	1	0	1	3	1
WBGene00012317	2048	485	631	282	255	257	1034	1131
WBGene00002119	394	0	0	0	0	0	2	2
WBGene00206528	474	9	11	4	7	3	14	11
WBGene00219622	328	9	9	3	7	2	11	8
WBGene00013177	2045	1019	2262	404	477	315	1025	1262
WBGene00013178	918	189	162	56	37	34	360	438
WBGene00043056	981	297	324	154	141	121	636	944
WBGene00013179	606	0	3	0	2	0	7	1
WBGene00044781	210	0	0	0	0	0	0	0
WBGene00009751	711	2	0	0	0	2	3	1
WBGene00219950	164	10	0	2	6	6	4	11
WBGene00009750	111	0	0	0	0	0	0	1
WBGene00009748	689	3	1	0	0	2	4	2
WBGene00009747	666	0	10	1	0	0	7	7
WBGene00009746	715	0	10	0	1	0	4	2
WBGene00009749	627	10	14	1	5	2	8	4
WBGene00199436	96	0	0	0	0	0	2	0
WBGene00014760	726	3	9	5	6	2	11	3
WBGene00014761	907	6	2	4	3	2	12	16
WBGene00014759	974	24	13	14	18	14	14	7
WBGene00009752	644	6	7	0	0	0	1	1
WBGene00009753	1059	14	20	5	5	8	15	14
WBGene00009467	990	1	6	0	0	0	11	6
WBGene00086556	268	0	0	0	0	0	0	0
WBGene00009466	504	6	4	0	1	0	6	9
WBGene00195230	258	0	0	4	3	5	0	2
WBGene00195231	278	0	0	4	3	5	0	2
WBGene00077524	192	0	0	0	1	2	4	4
WBGene00009464	253	6	1	1	3	1	3	3
WBGene00044246	258	0	0	0	0	0	0	0
WBGene00195232	294	0	1	0	0	0	0	1
WBGene00009465	1050	5	3	0	1	0	0	4
WBGene00009463	195	8	0	1	4	2	1	2
WBGene00219287	405	3	2	0	0	0	2	1
WBGene00009468	481	26	18	7	3	4	70	53
WBGene00009461	1031	69	546	34	32	29	191	233
WBGene00009462	1080	1	13	2	2	0	5	7
WBGene00200387	52	0	0	0	0	0	0	0
WBGene00201484	52	0	0	0	0	0	0	0
WBGene00199506	77	0	0	0	1	0	1	1
WBGene00202255	77	0	0	0	1	0	0	0
WBGene00200277	71	0	0	0	0	0	0	0
WBGene00005710	990	4	2	1	1	1	2	1
WBGene00197693	53	0	0	0	0	1	2	0
WBGene00200124	53	0	0	0	0	0	0	0
WBGene00013181	763	184	261	40	23	27	442	421
WBGene00013180	1297	31	4	12	15	10	14	14
WBGene00013182	543	5	8	10	10	9	7	4
WBGene00013184	927	5	2	13	16	18	2	6
WBGene00219319	751	21	9	12	8	9	9	13
WBGene00010417	927	6	2	13	16	19	2	8
WBGene00010416	1982	639	987	226	181	178	1085	1259
WBGene00000410	1660	531	942	175	167	146	892	996
WBGene00196343	60	0	0	0	0	0	0	0
WBGene00014807	1337	24	6	21	16	10	15	24
WBGene00197794	149	1	0	0	0	0	2	0
WBGene00201816	150	0	1	0	0	0	0	0
WBGene00077770	1054	107	156	21	15	9	41	60
WBGene00010157	2023	5	6	4	5	4	16	13
WBGene00003977	996	984	333	399	336	378	591	851
WBGene00010158	996	984	333	399	338	378	591	850
WBGene00044250	576	2	8	2	2	3	8	5
WBGene00010161	2613	438	230	234	197	166	753	772
WBGene00010159	1479	1787	11463	602	704	548	1515	2452
WBGene00010160	1919	302	452	91	100	90	627	591
WBGene00195608	71	0	0	0	0	0	0	0
WBGene00000010	2080	385	300	188	177	180	1328	1427
WBGene00201147	53	0	0	2	1	4	18	2
WBGene00202162	55	0	0	2	0	0	0	0
WBGene00195998	145	1	0	0	0	0	0	0
WBGene00196978	145	0	0	1	2	1	3	2
WBGene00196187	56	0	0	0	0	0	0	0
WBGene00200810	168	1	0	6	4	6	1	3
WBGene00195320	105	0	0	0	0	1	1	0
WBGene00001215	4876	2253	3134	1645	1521	1303	4613	5341
WBGene00198208	59	0	0	0	0	0	0	1
WBGene00013186	2259	17	16	10	9	10	9	6
WBGene00007769	1047	11	1	0	4	4	5	6
WBGene00007768	879	6	0	2	0	0	2	4
WBGene00196636	93	0	0	0	0	0	0	0
WBGene00201222	93	0	0	0	0	0	0	0
WBGene00003664	1075	3	6	1	4	5	36	16
WBGene00201172	50	0	0	0	0	0	0	0
WBGene00202040	50	0	0	0	0	0	0	0
WBGene00044984	28	0	0	0	0	0	0	0
WBGene00007767	201	1	2	0	0	0	1	1
WBGene00003663	1542	3	4	1	1	4	16	12
WBGene00007770	531	0	4	0	0	0	0	1
WBGene00007766	1105	286	173	142	134	127	511	575
WBGene00014992	3193	126	157	65	53	49	150	177
WBGene00014182	906	2	6	2	2	0	3	1
WBGene00199582	105	0	0	0	2	0	0	1
WBGene00200571	105	0	0	0	0	0	0	0
WBGene00198097	144	0	0	0	0	0	0	0
WBGene00014185	408	4	1	0	0	0	1	0
WBGene00014186	522	0	5	1	4	5	16	6
WBGene00014184	1507	3	3	0	0	1	3	3
WBGene00197156	89	0	0	0	0	0	0	0
WBGene00195546	89	0	0	0	0	0	1	0
WBGene00197725	89	0	0	0	0	0	0	0
WBGene00014183	1143	11	8	2	4	1	3	3
WBGene00050875	1495	5	1	0	0	3	5	1
WBGene00014188	906	2	6	2	2	0	3	1
WBGene00199182	144	0	0	0	0	0	1	0
WBGene00200171	110	0	0	0	3	0	0	2
WBGene00200693	110	0	0	0	1	0	0	0
WBGene00003703	1144	2	11	1	0	0	1	1
WBGene00014189	1250	3	3	1	1	4	22	20
WBGene00010652	936	1	77	2	5	4	6	3
WBGene00010650	972	9	25	2	6	6	5	4
WBGene00010651	842	29	3	8	5	7	6	11
WBGene00000641	1048	103	385	27	45	30	427	459
WBGene00086564	318	2	0	1	1	1	1	0
WBGene00045218	828	12	8	7	5	5	17	25
WBGene00010654	465	8	50	5	9	5	24	12
WBGene00086563	219	0	0	0	0	0	0	1
WBGene00010653	459	0	4	0	1	0	3	4
WBGene00009318	2700	15	70	18	12	19	41	43
WBGene00014363	72	3	0	0	0	0	2	0
WBGene00009312	1248	3	22	0	2	1	6	3
WBGene00009313	644	12	0	3	2	2	10	2
WBGene00009316	894	15	2	1	0	4	2	2
WBGene00009314	3634	809	2164	488	467	384	1199	1420
WBGene00009315	1136	19	10	5	10	6	14	14
WBGene00219929	129	0	2	0	0	0	0	0
WBGene00001131	11543	1781	7394	1313	1340	1117	3277	3891
WBGene00201737	85	0	1	0	0	0	0	0
WBGene00196703	63	0	0	0	0	0	0	1
WBGene00201209	75	0	0	0	0	0	0	0
WBGene00077557	321	3	23	3	1	3	3	2
WBGene00000642	639	14	50	2	8	8	45	21
WBGene00008853	1131	3	8	3	0	1	4	15
WBGene00008854	2475	28	34	14	17	14	33	30
WBGene00195553	75	1	0	0	0	0	0	3
WBGene00196551	153	0	0	0	0	0	0	1
WBGene00008855	243	0	1	0	0	0	0	2
WBGene00008856	958	371	136	156	101	122	1077	1318
WBGene00008857	865	586	211	222	165	188	1289	1180
WBGene00014332	73	1	1	0	0	0	3	1
WBGene00008858	964	4	28	4	1	0	10	17
WBGene00004963	2024	89	43	5	2	3	9	26
WBGene00196017	90	0	0	0	0	0	0	0
WBGene00014026	73	1	1	0	0	0	4	1
WBGene00014126	73	0	8	0	0	1	21	49
WBGene00200656	99	0	0	0	0	0	3	5
WBGene00014147	82	33	23	0	0	0	77	18
WBGene00007639	450	2	0	1	1	1	2	2
WBGene00197559	62	0	1	0	0	1	0	0
WBGene00006807	2317	99	58	161	140	138	304	350
WBGene00219820	72	3	0	0	0	0	1	0
WBGene00196837	53	0	0	0	1	0	2	1
WBGene00199113	70	0	0	0	0	0	0	0
WBGene00219821	157	8	2	38	37	32	95	126
WBGene00007640	2490	1140	646	1821	1767	1970	2708	2981
WBGene00045375	131	774	2490	1087	842	899	8578	15795
WBGene00007637	1052	293	216	158	148	137	1553	1430
WBGene00007638	1257	13	21	5	12	7	29	25
WBGene00198540	119	0	0	0	0	0	1	1
WBGene00200661	119	0	0	0	0	0	0	0
WBGene00086552	276	0	0	0	0	1	2	1
WBGene00012945	1257	13	21	5	12	7	29	25
WBGene00199814	207	12	1	2	1	2	15	33
WBGene00014577	187	7000	502	1041	758	755	2241	3242
WBGene00195924	69	0	0	0	0	0	0	0
WBGene00196963	69	2	0	0	0	0	1	1
WBGene00012264	219	0	0	0	0	0	1	0
WBGene00012265	1604	3	6	2	0	1	7	6
WBGene00004275	734	5	8	4	1	1	18	13
WBGene00012266	1239	2	2	0	3	2	3	2
WBGene00012270	1239	5	6	3	3	2	9	8
WBGene00200517	53	25	4	8	19	7	171	31
WBGene00002205	1176	8	22	4	2	2	7	8
WBGene00012269	1218	8	4	8	10	3	11	5
WBGene00045075	392	0	4	2	0	2	4	2
WBGene00045076	497	5	4	0	3	0	7	10
WBGene00206393	171	0	2	0	0	0	1	4
WBGene00014542	185	27012	2154	2513	2149	1827	4731	4783
WBGene00012268	1281	58	3	3	0	1	7	3
WBGene00012267	1179	2	2	2	1	0	6	0
WBGene00199662	92	0	0	0	0	0	0	3
WBGene00197259	59	3	1	0	2	1	2	2
WBGene00200482	59	1	0	0	2	0	3	2
WBGene00195529	64	0	0	4	6	4	2	5
WBGene00198324	64	0	0	0	0	0	8	5
WBGene00195504	50	0	0	0	0	0	6	1
WBGene00201317	50	0	0	0	1	2	1	1
WBGene00199697	110	3	2	18	19	8	9	11
WBGene00202175	101	0	13	1	0	1	63	43
WBGene00196129	52	0	2	0	0	0	6	14
WBGene00196824	52	1	0	0	0	0	0	0
WBGene00002232	3085	493	2133	298	244	240	1842	2298
WBGene00200910	90	0	1	0	0	0	16	11
WBGene00008681	980	38	8	14	14	13	27	36
WBGene00206532	226	1	2	1	1	1	4	1
WBGene00077549	666	2	1	0	0	0	8	8
WBGene00011935	1302	103	119	34	25	39	209	234
WBGene00011934	276	3	0	0	1	1	4	2
WBGene00005523	1392	20	109	5	3	3	21	12
WBGene00005524	1044	3	3	2	1	0	9	8
WBGene00011936	1193	211	152	44	50	52	193	180
WBGene00011933	2142	11	27	8	7	1	11	0
WBGene00199930	102	0	0	0	0	0	0	0
WBGene00009413	2158	15	3	7	4	3	4	5
WBGene00009414	2061	15	2	4	7	2	5	1
WBGene00196754	63	0	0	0	0	0	1	0
WBGene00009415	827	18	4	4	8	8	7	6
WBGene00044270	2007	20	6	5	12	6	9	9
WBGene00009416	2000	61	14	24	26	12	9	16
WBGene00077785	1360	2	7	1	0	1	1	4
WBGene00009411	1146	4	52	2	2	4	68	4
WBGene00009410	816	1	3	1	1	2	0	5
WBGene00009409	1038	4	1	2	0	1	1	2
WBGene00009412	1740	22	8	23	24	27	27	23
WBGene00012946	991	5	8	4	2	3	1	6
WBGene00173414	21	3	0	0	0	0	0	0
WBGene00006876	23196	15217	56458	15892	15128	13168	25832	29060
WBGene00197785	424	3	1	0	2	0	1	1
WBGene00011384	576	30	32	19	23	28	38	34
WBGene00011385	1192	63	124	30	37	25	106	105
WBGene00200957	147	2	3	0	0	0	1	4
WBGene00014498	82	606	10	6	4	9	122	48
WBGene00011387	382	1	4	0	2	0	11	5
WBGene00011386	580	3	10	0	0	0	4	5
WBGene00011388	1729	140	155	95	69	95	389	455
WBGene00011389	351	1	1	0	0	0	0	2
WBGene00086562	1341	14	14	2	5	1	8	12
WBGene00077772	714	7	193	8	12	6	49	41
WBGene00011390	807	6	2	0	0	0	1	1
WBGene00012947	1174	63	6	3	2	2	25	16
WBGene00012948	1436	180	128	50	52	57	50	47
WBGene00201976	134	0	0	0	0	0	0	0
WBGene00000415	3925	1440	970	776	644	590	2320	2438
WBGene00001045	2501	351	1649	175	165	164	749	869
WBGene00198957	71	0	0	0	0	0	0	0
WBGene00196342	78	0	0	0	0	0	0	0
WBGene00200048	78	0	0	0	0	1	1	0
WBGene00195315	80	0	1	0	0	0	0	1
WBGene00219231	110	2	1	0	1	2	1	0
WBGene00000821	1141	1	7	0	3	2	6	5
WBGene00012950	1194	288	286	135	132	125	815	947
WBGene00012951	1325	439	3657	123	128	98	661	812
WBGene00012955	263	7	4	8	1	3	11	19
WBGene00012956	740	64	21	16	24	19	130	81
WBGene00012952	2550	27	47	4	8	2	19	13
WBGene00012953	1377	53	78	26	22	12	37	50
WBGene00012954	1216	54	34	21	16	16	109	136
WBGene00014820	1253	65	86	36	21	23	73	124
WBGene00001372	991	1185	2387	635	548	453	1763	2296
WBGene00011155	466	1976	1561	388	367	318	4011	4134
WBGene00011156	416	1296	2729	181	153	169	4219	4026
WBGene00006707	683	452	2691	147	141	123	1280	1321
WBGene00003123	602	464	738	227	219	195	2665	2728
WBGene00001836	1739	720	806	309	250	266	1561	1664
WBGene00011058	1258	465	793	171	146	117	1121	1264
WBGene00006958	1710	892	1002	1483	1251	1397	4405	5303
WBGene00011059	480	436	1434	281	264	210	580	625
WBGene00197341	65	0	0	0	0	0	0	0
WBGene00198369	65	0	0	0	0	0	0	0
WBGene00199432	111	0	0	0	0	0	0	0
WBGene00202489	75	0	0	0	0	1	0	3
WBGene00201448	150	2	3	2	4	2	0	0
WBGene00011060	1607	106	104	98	66	66	131	188
WBGene00196360	61	0	0	1	0	1	0	0
WBGene00200232	73	0	0	0	0	0	0	0
WBGene00200101	225	1	0	3	1	0	3	0
WBGene00002004	2323	1695	1486	1072	940	913	3302	4300
WBGene00014915	1073	104	71	48	40	33	253	228
WBGene00013134	1307	17	78	4	7	3	26	45
WBGene00044805	567	3	2	1	3	0	0	0
WBGene00195605	100	0	0	0	0	0	0	0
WBGene00014587	72	71	0	0	2	0	6	1
WBGene00196418	107	0	0	0	0	0	0	0
WBGene00014585	72	72	0	0	2	0	12	3
WBGene00197177	91	0	0	0	0	0	0	1
WBGene00014586	72	73	0	0	2	0	16	10
WBGene00013135	3007	136	562	139	118	90	417	468
WBGene00198170	74	0	0	1	0	0	0	1
WBGene00199683	55	4	0	4	3	6	1	7
WBGene00200496	55	0	0	2	0	1	1	0
WBGene00013136	1240	238	209	110	89	80	241	359
WBGene00201170	77	0	0	0	0	0	0	2
WBGene00202384	149	0	0	0	0	0	1	0
WBGene00013137	1246	583	966	151	131	142	1320	1480
WBGene00014916	975	34	37	13	13	14	111	101
WBGene00014917	975	82	354	19	34	18	97	142
WBGene00014918	901	98	193	21	24	20	159	209
WBGene00000023	4805	72	40	33	45	36	23	21
WBGene00013138	4724	53	10	18	18	22	22	9
WBGene00010247	1062	3	8	1	3	4	1	0
WBGene00010246	860	56	32	12	9	2	4	7
WBGene00010245	2364	12	16	4	7	5	7	4
WBGene00010244	2817	955	645	1434	1270	1221	8511	10587
WBGene00219983	83	29	6	62	63	56	372	626
WBGene00219984	90	4	2	51	29	30	457	391
WBGene00219985	54	112	8	58	67	71	251	449
WBGene00010248	722	23	11	5	9	12	61	59
WBGene00002240	2121	874	2638	375	324	348	1470	1703
WBGene00002000	2413	2869	5483	1095	936	945	7412	8465
WBGene00199467	94	0	0	0	0	2	1	1
WBGene00014411	73	21	3	0	0	1	12	18
WBGene00010242	642	15	19	6	8	11	32	30
WBGene00010243	1324	10	5	0	3	0	18	12
WBGene00000544	2303	42	48	38	37	40	15	27
WBGene00077537	376	47	87	30	22	22	85	106
WBGene00012958	1452	24	17	56	41	42	69	81
WBGene00012959	1043	33	10	13	6	7	10	5
WBGene00012960	1240	39	21	10	9	10	24	22
WBGene00012961	1071	102	13	82	55	63	61	76
WBGene00004509	4844	181	496	107	90	80	317	356
WBGene00010825	1138	11	23	7	12	12	14	12
WBGene00010822	1913	178	173	96	77	122	243	200
WBGene00014806	580	47	729	40	38	22	262	335
WBGene00010821	1397	3	6	1	4	1	9	2
WBGene00010824	180	1	1	1	0	0	0	0
WBGene00010820	1500	4	10	1	0	2	4	2
WBGene00010823	435	0	1	0	0	1	2	0
WBGene00005858	1059	3	3	1	0	2	2	0
WBGene00010818	1050	3	6	2	1	0	2	0
WBGene00010819	807	2	4	0	0	0	1	0
WBGene00010817	582	1	5	0	0	0	0	0
WBGene00005526	1026	10	1	3	2	3	0	5
WBGene00005525	1026	10	1	3	2	3	0	5
WBGene00014337	72	26861	68536	214	153	187	820	248
WBGene00005529	1050	5	0	9	8	6	9	23
WBGene00014335	187	33498	2054	3901	2989	2857	7148	9010
WBGene00005528	1068	37	6	8	10	11	10	16
WBGene00200276	206	57	3	5	5	4	44	115
WBGene00014336	187	33501	2054	3903	2989	2857	7148	9010
WBGene00005527	1056	4	0	0	3	1	6	4
WBGene00194652	507	1	0	0	0	1	4	8
WBGene00008870	1281	2	5	2	3	1	2	0
WBGene00077535	861	1	693	0	1	0	6	0
WBGene00011026	594	13	3	3	6	1	20	19
WBGene00011027	945	4	3	4	11	4	3	3
WBGene00011028	1444	42	73	16	10	18	28	28
WBGene00196502	207	9	5	2	3	1	34	51
WBGene00014483	187	592	2	84	48	54	988	664
WBGene00011029	1102	224	120	50	46	39	373	428
WBGene00011030	1334	56	149	20	21	27	241	223
WBGene00077559	351	23	16	15	19	12	34	25
WBGene00200888	67	0	0	0	0	0	3	0
WBGene00195596	86	1	0	0	0	0	0	0
WBGene00013993	73	26	18	0	1	1	31	37
WBGene00007600	834	15	12	3	4	2	56	50
WBGene00195683	125	0	0	0	0	0	0	0
WBGene00007601	1004	265	51	75	59	55	36	17
WBGene00007602	2102	1112	2539	965	908	766	3109	3522
WBGene00007603	703	249	240	73	81	74	366	406
WBGene00219580	208	1	3	0	0	0	0	2
WBGene00008782	1024	101	223	32	29	25	40	38
WBGene00008783	2306	91	227	52	56	51	74	83
WBGene00197121	53	1	0	0	0	0	0	0
WBGene00014328	72	26857	68536	214	153	187	822	249
WBGene00014327	72	26868	68568	214	153	187	835	315
WBGene00008784	1315	150	392	55	75	50	55	113
WBGene00008787	1160	36	37	9	16	7	19	22
WBGene00008785	1107	11	13	8	13	9	4	9
WBGene00008786	2019	6	3	1	3	0	6	3
WBGene00003672	981	2	1	0	0	0	6	0
WBGene00009607	2049	4	8	4	3	1	11	3
WBGene00009608	1047	2	2	1	1	0	4	0
WBGene00009609	2010	12	7	4	0	0	4	2
WBGene00077534	150	1	2	0	0	0	1	0
WBGene00009610	2022	8	4	3	7	1	4	2
WBGene00044782	525	3	1	0	0	0	3	3
WBGene00009611	990	5	2	0	2	2	3	0
WBGene00009612	350	1	2	0	0	2	1	0
WBGene00009613	402	1	2	0	0	0	2	0
WBGene00009615	2022	8	4	3	8	1	5	3
WBGene00009614	1041	1	3	11	9	12	5	9
WBGene00195247	294	0	0	0	0	2	0	0
WBGene00219943	66	0	1	2	8	4	1	0
WBGene00009616	1311	8	7	1	2	1	3	0
WBGene00044267	675	3	3	1	0	0	5	3
WBGene00010162	984	3	6	0	0	0	8	3
WBGene00010173	944	1	2	1	0	3	2	4
WBGene00014405	187	685	4	98	67	67	1037	736
WBGene00014403	187	685	6	98	68	68	1038	733
WBGene00010163	1122	4	12	4	4	5	14	8
WBGene00198146	206	10	3	2	2	1	34	52
WBGene00014404	187	568	4	75	44	46	1037	669
WBGene00010164	411	0	0	0	0	0	0	0
WBGene00010165	951	5	13	1	1	0	4	4
WBGene00010166	1149	20	3	7	4	5	12	0
WBGene00010167	1167	7	5	1	0	1	3	1
WBGene00010168	2403	5	3	2	4	2	16	7
WBGene00010169	1227	1	13	2	1	0	49	13
WBGene00010170	2412	3	6	2	4	2	5	3
WBGene00010171	1992	5	5	1	0	0	5	2
WBGene00010172	2007	14	8	2	1	1	4	1
WBGene00008159	1038	1	8	2	1	1	2	1
WBGene00008160	906	8	8	5	2	4	22	1
WBGene00008162	1074	3	6	1	3	2	2	1
WBGene00008161	1107	2	9	3	1	2	3	4
WBGene00014288	187	590	0	82	49	55	990	663
WBGene00199719	151	9	0	2	3	0	34	46
WBGene00008163	497	6	4	2	2	1	2	0
WBGene00003671	1058	8	8	11	14	11	14	1
WBGene00008158	1089	6	6	0	0	0	17	1
WBGene00008157	1019	67	55	48	20	43	93	137
WBGene00011650	852	9	5	2	6	4	11	0
WBGene00011651	1152	5	1	2	1	3	4	0
WBGene00011660	764	125	39	70	45	47	40	51
WBGene00011659	1017	1	18	1	0	1	1	1
WBGene00011658	1473	4	8	1	1	1	5	3
WBGene00011657	1632	4	11	0	2	1	1	2
WBGene00011656	1992	6	3	0	1	1	10	1
WBGene00200484	117	0	7	1	0	0	0	0
WBGene00011654	1953	8	2	3	7	0	2	1
WBGene00011653	1980	0	17	4	3	2	42	29
WBGene00200353	106	0	0	0	0	0	3	1
WBGene00045103	972	1	1	1	0	2	5	0
WBGene00011655	1485	2	6	2	1	0	5	0
WBGene00011652	918	0	0	0	1	0	2	0
WBGene00011778	909	0	10	0	0	0	0	0
WBGene00011779	1191	4	2	1	3	0	5	3
WBGene00001642	1176	1	0	0	1	0	0	0
WBGene00001641	1263	3	1	1	1	0	4	0
WBGene00011780	1152	2	2	1	1	1	2	1
WBGene00003667	1141	5	0	0	1	2	1	0
WBGene00011781	915	1	5	1	0	0	5	0
WBGene00011782	1051	1	16	3	4	1	7	1
WBGene00011783	1224	0	8	0	1	1	2	0
WBGene00011784	1568	10	9	0	4	2	8	0
WBGene00011785	992	1	19	2	3	1	4	1
WBGene00011786	1380	3	1	2	0	1	2	0
WBGene00008470	1015	5	3	0	0	1	3	0
WBGene00008471	969	2	0	1	0	1	1	0
WBGene00008472	2418	3	6	1	1	0	2	2
WBGene00008473	1377	8	1	0	2	1	2	0
WBGene00008474	1109	1	0	0	0	2	0	0
WBGene00008475	1980	7	8	2	1	1	6	2
WBGene00008476	1555	69	52	62	44	43	125	86
WBGene00014729	1707	9	6	10	6	7	7	4
WBGene00008477	1329	2	5	5	3	2	13	6
WBGene00008478	1155	5	5	4	2	5	9	5
WBGene00008479	966	2	1	0	2	0	5	0
WBGene00003679	993	0	4	0	1	0	2	0
WBGene00008289	1071	1	2	0	1	0	9	1
WBGene00008290	1225	22	0	1	3	3	2	1
WBGene00008291	978	3	16	0	2	1	2	1
WBGene00008292	1263	19	4	1	0	2	3	0
WBGene00008293	915	8	544	4	3	3	6	1
WBGene00003098	672	0	4	0	4	3	4	1
WBGene00044242	292	3	0	2	0	0	2	0
WBGene00014714	851	5	3	3	4	1	4	1
WBGene00008294	1254	3	1	10	4	18	4	3
WBGene00008295	281	10	3	1	2	6	3	4
WBGene00001640	1435	4	2	0	0	2	6	0
WBGene00012102	1654	12	0	3	6	2	9	11
WBGene00077508	511	2	17	6	4	1	11	9
WBGene00012103	1266	44	41	44	34	32	129	147
WBGene00012104	838	403	146	420	341	284	2478	2711
WBGene00004190	1674	194	386	68	67	70	445	437
WBGene00012105	1479	199	95	86	70	68	509	438
WBGene00012106	941	155	52	63	46	57	407	374
WBGene00012107	1509	44	61	14	11	9	178	210
WBGene00010768	954	48	88	20	14	14	86	116
WBGene00010769	1402	696	329	504	449	387	475	944
WBGene00006829	2043	472	619	165	152	156	1254	1332
WBGene00010771	1288	106	79	46	31	28	268	228
WBGene00010770	1889	326	105	180	137	155	1026	1211
WBGene00199394	122	0	1	0	0	0	0	3
WBGene00004181	1646	806	940	337	241	277	3066	3050
WBGene00012208	1112	230	105	171	110	134	966	1023
WBGene00012209	1496	410	538	154	130	127	740	831
WBGene00012210	922	94	18	50	47	33	146	154
WBGene00012216	789	46	382	28	29	24	384	553
WBGene00012215	260	0	1	0	0	0	1	1
WBGene00012214	231	0	1	0	0	0	0	0
WBGene00012213	430	201	149	26	24	25	125	146
WBGene00012212	423	280	232	90	80	70	130	193
WBGene00012211	451	24	4	10	6	9	71	76
WBGene00045474	566	7	2	4	2	3	17	14
WBGene00008216	644	6	9	6	1	3	27	19
WBGene00001008	3459	607	682	324	297	261	731	914
WBGene00077769	1008	14	6	2	3	5	9	4
WBGene00009359	840	4	8	4	6	2	2	5
WBGene00009360	1162	27	11	7	7	7	9	9
WBGene00045254	959	13	16	21	10	13	6	12
WBGene00009363	542	9	0	4	5	2	5	4
WBGene00009362	2747	8	4	7	6	10	23	15
WBGene00009361	1176	136	83	59	40	52	110	96
WBGene00198900	61	0	0	0	2	1	0	1
WBGene00199929	61	0	0	0	0	0	0	0
WBGene00045329	89	0	2	0	0	0	1	0
WBGene00045328	84	0	0	0	0	0	2	2
WBGene00045509	1975	73	394	34	32	27	169	172
WBGene00014510	68	1	3	0	0	0	7	9
WBGene00194657	416	1	11	0	0	1	7	2
WBGene00011581	960	7	5	7	2	1	4	8
WBGene00077717	90	0	0	0	0	0	1	0
WBGene00200936	54	1	0	0	0	0	1	0
WBGene00201974	54	0	0	0	0	1	0	0
WBGene00011582	1140	3	8	7	6	1	9	6
WBGene00011586	469	17	8	13	7	11	26	39
WBGene00011583	1134	41	19	22	39	17	145	69
WBGene00011585	1247	0	5	4	1	0	0	4
WBGene00011584	1242	3	5	3	1	1	9	3
WBGene00010399	1242	3	5	3	1	1	9	3
WBGene00010400	1247	0	5	4	1	0	0	4
WBGene00010401	783	35	13	20	38	12	135	45
WBGene00195255	434	1	4	0	2	0	6	10
WBGene00010402	425	5	5	1	1	0	11	14
WBGene00195254	363	28	131	5	3	1	34	17
WBGene00195253	911	9	3	6	0	3	18	28
WBGene00010420	1570	638	1356	167	166	152	1441	1737
WBGene00010419	2083	10523	7581	8454	7704	6812	41470	45698
WBGene00168505	21	175	80	150	123	170	1534	1514
WBGene00012040	321	32	41	5	11	6	50	20
WBGene00012041	1059	30	53	19	11	12	17	18
