DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name	ADOG_overlap_DOG
4662209	4662209	0	False	False	400	4661809	4661809	0	ADOG	II	.	.	4663286	protein_coding	gene_id "WBGene00271414"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00271414	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	831.0	1077	0.0	WormBase	4662209	-	gene	False	N2HS_J2B_sp	False
9209463	9209463	0	False	False	400	9209063	9209063	0	ADOG	V	.	.	9213654	protein_coding	gene_id "WBGene00007023"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007023	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1996.0	4191	0.0	WormBase	9209463	-	gene	False	N2HS_J2B_spl	False
11498433	11498433	0	False	False	400	11498033	11498033	0	ADOG	V	.	.	11498734	ncRNA	gene_id "WBGene00195536"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195536	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2054.0	301	0.0	WormBase	11498433	-	gene	False	N2HS_J2B_spl	False
5966755	5966755	0	False	False	400	5966355	5966355	0	ADOG	II	.	.	5967030	ncRNA	gene_id "WBGene00200808"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200808	0	0	0	['WBGene00196414']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068.0	275	0.0	WormBase	5966755	-	gene	False	N2HS_J2B_sp	False
9959727	9959727	0	False	False	400	9959327	9959327	0	ADOG	V	.	.	9959833	ncRNA	gene_id "WBGene00197354"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197354	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1396.0	106	0.0	WormBase	9959727	-	gene	False	N2HS_J2B_spl	False
7565018	7565018	0	False	False	400	7564618	7564618	0	ADOG	II	.	.	7565526	ncRNA	gene_id "WBGene00202215"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202215	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	969.0	508	0.0	WormBase	7565018	-	gene	False	N2HS_J2B_sp	False
6901136	6901136	0	False	False	400	6900736	6900736	0	ADOG	V	.	.	6901285	ncRNA	gene_id "WBGene00201654"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201654	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	913.0	149	0.0	WormBase	6901136	-	gene	False	N2HS_J2B_spl	False
2842608	2842608	0	False	False	400	2842208	2842208	0	ADOG	II	.	.	2843188	protein_coding	gene_id "WBGene00022444"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022444	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	979.0	580	0.0	WormBase	2842608	-	gene	False	N2HS_J2B_sp	False
6331899	6331899	0	True	False	400	6331499	6331499	0	ADOG	II	.	.	6333987	protein_coding	gene_id "WBGene00016314"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016314	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	558.0	2088	0.0	WormBase	6331899	-	gene	False	N2HS_J2B_sp	False
2703371	2703371	0	True	False	400	2702971	2702971	0	ADOG	II	.	.	2705316	protein_coding	gene_id "WBGene00005345"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005345	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.0	1945	0.0	WormBase	2703371	-	gene	False	N2HS_J2B_sp	False
4054191	4054191	0	False	False	400	4053791	4053791	0	ADOG	V	.	.	4055109	protein_coding	gene_id "WBGene00016789"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016789	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	12187.0	918	0.0	WormBase	4054191	-	gene	False	N2HS_J2B_spl	False
11731120	11731120	0	True	False	400	11730720	11730720	0	ADOG	V	.	.	11733472	protein_coding	gene_id "WBGene00007118"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007118	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	960.0	2352	0.0	WormBase	11731120	-	gene	False	N2HS_J2B_spl	False
5575410	5575410	0	False	False	300	5575110	5575110	0	ADOG	V	.	.	5581713	protein_coding	gene_id "WBGene00002215"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002215	0	0	0	['WBGene00219824']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3361.0	6303	0.0	WormBase	5575410	-	gene	False	N2HS_J2B_spl	False
11740281	11740281	0	False	False	300	11739981	11739981	0	ADOG	X	.	.	11740413	ncRNA	gene_id "WBGene00196121"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196121	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6583.0	132	0.0	WormBase	11740281	-	gene	False	N2HS_J2B_spl	False
12212065	12212065	0	False	False	300	12211765	12211765	0	ADOG	V	.	.	12212191	ncRNA	gene_id "WBGene00201599"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201599	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	620.0	126	0.0	WormBase	12212065	-	gene	False	N2HS_J2B_spl	False
5785959	5785959	0	False	False	300	5785659	5785659	0	ADOG	V	.	.	5790066	protein_coding	gene_id "WBGene00018430"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018430	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	311.0	4107	0.0	WormBase	5785959	-	gene	False	N2HS_J2B_spl	False
10253503	10253503	0	False	False	300	10253203	10253203	0	ADOG	X	.	.	10253598	ncRNA	gene_id "WBGene00198882"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198882	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	624.0	95	0.0	WormBase	10253503	-	gene	False	N2HS_J2B_spl	False
2189586	2189586	0	False	False	300	2189286	2189286	0	ADOG	V	.	.	2191222	protein_coding	gene_id "WBGene00021166"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021166	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	22807.0	1636	0.0	WormBase	2189586	-	gene	False	N2HS_J2B_spl	False
9982402	9982402	0	False	False	300	9982102	9982102	0	ADOG	X	.	.	9985005	protein_coding	gene_id "WBGene00008954"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008954	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1133.0	2603	0.0	WormBase	9982402	-	gene	False	N2HS_J2B_spl	False
9160462	9160462	0	False	False	300	9160162	9160162	0	ADOG	IV	.	.	9160482	piRNA	gene_id "WBGene00165291"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00165291	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1443.0	20	0.0	WormBase	9160462	-	gene	False	N2HS_J2B_sp	False
8796545	8796545	0	False	False	300	8796245	8796245	0	ADOG	X	.	.	8797835	protein_coding	gene_id "WBGene00019870"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019870	0	0	0	['WBGene00199916']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00023123']	2243.0	1290	0.0	WormBase	8796545	-	gene	False	N2HS_J2B_spl	False
8771237	8771237	0	False	False	300	8770937	8770937	0	ADOG	X	.	.	8771375	ncRNA	gene_id "WBGene00196656"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196656	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5759.0	138	0.0	WormBase	8771237	-	gene	False	N2HS_J2B_spl	False
8654506	8654506	0	True	False	300	8654206	8654206	0	ADOG	X	.	.	8654648	ncRNA	gene_id "WBGene00196597"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196597	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1586.0	142	0.0	WormBase	8654506	-	gene	False	N2HS_J2B_spl	False
8534677	8534677	0	False	False	300	8534377	8534377	0	ADOG	X	.	.	8535106	protein_coding	gene_id "WBGene00023477"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00023477	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	16847.0	429	0.0	WormBase	8534677	-	gene	False	N2HS_J2B_spl	False
6929532	6929532	0	False	False	300	6929232	6929232	0	ADOG	V	.	.	6929681	ncRNA	gene_id "WBGene00199824"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199824	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	494.0	149	0.0	WormBase	6929532	-	gene	False	N2HS_J2B_spl	False
6490068	6490068	0	False	False	300	6489768	6489768	0	ADOG	V	.	.	6493921	protein_coding	gene_id "WBGene00020911"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020911	0	0	0	0	['WBGene00174468']	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	948.0	3853	0.0	WormBase	6490068	-	gene	False	N2HS_J2B_spl	False
7390275	7390275	0	False	False	300	7389975	7389975	0	ADOG	IV	.	.	7390419	ncRNA	gene_id "WBGene00198929"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198929	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1332.0	144	0.0	WormBase	7390275	-	gene	False	N2HS_J2B_sp	False
2342016	2342016	0	False	False	300	2341716	2341716	0	ADOG	V	.	.	2344508	pseudogene	gene_id "WBGene00017494"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00017494	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	608.0	2492	0.0	WormBase	2342016	-	gene	False	N2HS_J2B_spl	False
4417761	4417761	0	False	False	300	4417461	4417461	0	ADOG	V	.	.	4418225	protein_coding	gene_id "WBGene00021619"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021619	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	947.0	464	0.0	WormBase	4417761	-	gene	False	N2HS_J2B_spl	False
5777190	5777190	0	False	False	300	5776890	5776890	0	ADOG	IV	.	.	5777210	piRNA	gene_id "WBGene00047423"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047423	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	562.0	20	0.0	WormBase	5777190	-	gene	False	N2HS_J2B_sp	False
5952296	5952296	0	False	False	300	5951996	5951996	0	ADOG	IV	.	.	5952316	piRNA	gene_id "WBGene00171364"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00171364	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	347.0	20	0.0	WormBase	5952296	-	gene	False	N2HS_J2B_sp	False
6198884	6198884	0	False	False	300	6198584	6198584	0	ADOG	IV	.	.	6198904	piRNA	gene_id "WBGene00173152"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173152	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7392.0	20	0.0	WormBase	6198884	-	gene	False	N2HS_J2B_sp	False
17131348	17131348	0	False	False	300	17131048	17131048	0	ADOG	X	.	.	17134527	protein_coding	gene_id "WBGene00019578"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019578	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	16159.0	3179	0.0	WormBase	17131348	-	gene	False	N2HS_J2B_spl	False
4298559	4298559	0	False	False	300	4298259	4298259	0	ADOG	V	.	.	4299841	protein_coding	gene_id "WBGene00022522"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022522	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	470.0	1282	0.0	WormBase	4298559	-	gene	False	N2HS_J2B_spl	False
14413578	14413578	0	False	False	300	14413278	14413278	0	ADOG	X	.	.	14415746	protein_coding	gene_id "WBGene00045291"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00045291	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	723.0	2168	0.0	WormBase	14413578	-	gene	False	N2HS_J2B_spl	False
13914806	13914806	0	False	False	300	13914506	13914506	0	ADOG	X	.	.	13917171	protein_coding	gene_id "WBGene00012512"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012512	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1828.0	2365	0.0	WormBase	13914806	-	gene	False	N2HS_J2B_spl	False
13888362	13888362	0	False	False	300	13888062	13888062	0	ADOG	X	.	.	13888541	snoRNA	gene_id "WBGene00220080"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220080	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1921.0	179	0.0	WormBase	13888362	-	gene	False	N2HS_J2B_spl	False
12275042	12275042	0	False	False	300	12274742	12274742	0	ADOG	X	.	.	12275677	protein_coding	gene_id "WBGene00007294"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007294	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	351.0	635	0.0	WormBase	12275042	-	gene	False	N2HS_J2B_spl	False
9825312	9825312	0	False	False	300	9825012	9825012	0	ADOG	IV	.	.	9825421	miRNA	gene_id "WBGene00219229"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00219229	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	680.0	109	0.0	WormBase	9825312	-	gene	False	N2HS_J2B_sp	False
7318239	7318239	0	False	False	300	7317939	7317939	0	ADOG	X	.	.	7318798	protein_coding	gene_id "WBGene00004989"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004989	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1421.0	559	0.0	WormBase	7318239	-	gene	False	N2HS_J2B_spl	False
9946322	9946322	0	True	False	300	9946022	9946022	0	ADOG	V	.	.	9948940	protein_coding	gene_id "WBGene00077775"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00077775	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3323.0	2618	0.0	WormBase	9946322	-	gene	False	N2HS_J2B_spl	False
14886803	14886803	0	False	False	300	14886503	14886503	0	ADOG	V	.	.	14886907	protein_coding	gene_id "WBGene00010377"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010377	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	655.0	104	0.0	WormBase	14886803	-	gene	False	N2HS_J2B_spl	False
10984710	10984710	0	False	False	300	10984410	10984410	0	ADOG	V	.	.	10984888	ncRNA	gene_id "WBGene00200280"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200280	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1397.0	178	0.0	WormBase	10984710	-	gene	False	N2HS_J2B_spl	False
17131397	17131397	0	False	False	300	17131097	17131097	0	ADOG	IV	.	.	17131417	piRNA	gene_id "WBGene00173886"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173886	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	322.0	20	0.0	WormBase	17131397	-	gene	False	N2HS_J2B_sp	False
12639113	12639113	0	False	False	300	12638813	12638813	0	ADOG	IV	.	.	12639411	protein_coding	gene_id "WBGene00219454"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00219454	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8091.0	298	0.0	WormBase	12639113	-	gene	False	N2HS_J2B_sp	False
14583306	14583306	0	False	False	300	14583006	14583006	0	ADOG	V	.	.	14585451	protein_coding	gene_id "WBGene00012741"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012741	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3587.0	2145	0.0	WormBase	14583306	-	gene	False	N2HS_J2B_spl	False
13419217	13419217	0	False	False	300	13418917	13418917	0	ADOG	V	.	.	13420740	protein_coding	gene_id "WBGene00005719"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005719	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613.0	1523	0.0	WormBase	13419217	-	gene	False	N2HS_J2B_spl	False
13329193	13329193	0	False	False	300	13328893	13328893	0	ADOG	V	.	.	13331019	protein_coding	gene_id "WBGene00003719"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003719	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4214.0	1826	0.0	WormBase	13329193	-	gene	False	N2HS_J2B_spl	False
13257097	13257097	0	False	False	300	13256797	13256797	0	ADOG	V	.	.	13259311	protein_coding	gene_id "WBGene00007931"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007931	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7561.0	2214	0.0	WormBase	13257097	-	gene	False	N2HS_J2B_spl	False
13859618	13859618	0	True	False	300	13859318	13859318	0	ADOG	IV	.	.	13859638	piRNA	gene_id "WBGene00174523"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174523	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5481.0	20	0.0	WormBase	13859618	-	gene	False	N2HS_J2B_sp	False
15542639	15542639	0	False	False	300	15542339	15542339	0	ADOG	IV	.	.	15542659	piRNA	gene_id "WBGene00046814"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00046814	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	376.0	20	0.0	WormBase	15542639	-	gene	False	N2HS_J2B_sp	False
14598363	14598363	0	False	False	300	14598063	14598063	0	ADOG	IV	.	.	14598383	piRNA	gene_id "WBGene00167625"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167625	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	890.0	20	0.0	WormBase	14598363	-	gene	False	N2HS_J2B_sp	False
9822619	9822619	0	False	False	300	9822319	9822319	0	ADOG	V	.	.	9824249	protein_coding	gene_id "WBGene00006070"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006070	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	795.0	1630	0.0	WormBase	9822619	-	gene	False	N2HS_J2B_spl	False
7101542	7101542	0	False	False	300	7101242	7101242	0	ADOG	V	.	.	7101592	ncRNA	gene_id "WBGene00199185"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199185	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131.0	50	0.0	WormBase	7101542	-	gene	False	N2HS_J2B_spl	False
11455812	11455812	0	False	False	300	11455512	11455512	0	ADOG	IV	.	.	11456020	ncRNA	gene_id "WBGene00201374"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201374	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	20048.0	208	0.0	WormBase	11455812	-	gene	False	N2HS_J2B_sp	False
5476577	5476577	0	True	False	300	5476277	5476277	0	ADOG	X	.	.	5476691	ncRNA	gene_id "WBGene00199708"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199708	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	889.0	114	0.0	WormBase	5476577	-	gene	False	N2HS_J2B_spl	False
9785303	9785303	0	True	False	300	9785003	9785003	0	ADOG	IV	.	.	9785323	piRNA	gene_id "WBGene00168622"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00168622	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	617.0	20	0.0	WormBase	9785303	-	gene	False	N2HS_J2B_sp	False
4716244	4716244	0	True	False	300	4715944	4715944	0	ADOG	X	.	.	4720640	protein_coding	gene_id "WBGene00018879"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018879	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4090.0	4396	0.0	WormBase	4716244	-	gene	False	N2HS_J2B_spl	False
4194019	4194019	0	True	False	300	4193719	4193719	0	ADOG	X	.	.	4194785	protein_coding	gene_id "WBGene00017628"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017628	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7263.0	766	0.0	WormBase	4194019	-	gene	False	N2HS_J2B_spl	False
3690143	3690143	0	False	False	300	3689843	3689843	0	ADOG	X	.	.	3693238	protein_coding	gene_id "WBGene00015357"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015357	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	938.0	3095	0.0	WormBase	3690143	-	gene	False	N2HS_J2B_spl	False
8334256	8334256	0	False	False	300	8333956	8333956	0	ADOG	V	.	.	8334307	ncRNA	gene_id "WBGene00199180"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199180	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7742.0	51	0.0	WormBase	8334256	-	gene	False	N2HS_J2B_spl	False
3183345	3183345	0	False	False	300	3183045	3183045	0	ADOG	X	.	.	3183545	ncRNA	gene_id "WBGene00197471"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197471	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3494.0	200	0.0	WormBase	3183345	-	gene	False	N2HS_J2B_spl	False
720330	720330	0	False	False	300	720030	720030	0	ADOG	X	.	.	725957	protein_coding	gene_id "WBGene00004829"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004829	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5852.0	5627	0.0	WormBase	720330	-	gene	False	N2HS_J2B_spl	False
11098448	11098448	0	False	False	300	11098148	11098148	0	ADOG	IV	.	.	11100371	protein_coding	gene_id "WBGene00006071"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006071	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	466.0	1923	0.0	WormBase	11098448	-	gene	False	N2HS_J2B_sp	False
11499136	11499136	0	False	False	300	11498836	11498836	0	ADOG	IV	.	.	11499229	ncRNA	gene_id "WBGene00195770"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195770	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	969.0	93	0.0	WormBase	11499136	-	gene	False	N2HS_J2B_sp	False
6068526	6068526	0	False	False	300	6068226	6068226	0	ADOG	I	.	.	6070122	protein_coding	gene_id "WBGene00022749"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022749	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	486.0	1596	0.0	WormBase	6068526	-	gene	False	N2HS_J2B_spl	False
1544938	1544938	0	False	False	300	1544638	1544638	0	ADOG	III	.	.	1554447	protein_coding	gene_id "WBGene00022056"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022056	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00220193']	0	0	0	0	0	0	4694.0	9509	0.0	WormBase	1544938	-	gene	False	N2HS_J2B_s	False
9563843	9563843	0	True	False	300	9563543	9563543	0	ADOG	I	.	.	9563927	tRNA	gene_id "WBGene00014281"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00014281	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7825.0	84	0.0	WormBase	9563843	-	gene	False	N2HS_J2B_spl	False
2229992	2229992	0	False	False	300	2229692	2229692	0	ADOG	III	.	.	2232460	protein_coding	gene_id "WBGene00016527"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016527	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5992.0	2468	0.0	WormBase	2229992	-	gene	False	N2HS_J2B_s	False
3774896	3774896	0	False	False	300	3774596	3774596	0	ADOG	III	.	.	3786640	protein_coding	gene_id "WBGene00000070"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000070	0	0	0	['WBGene00200623', 'WBGene00199522']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00201464', 'WBGene00202364']	0	0	0	0	0	0	1502.0	11744	0.0	WormBase	3774896	-	gene	False	N2HS_J2B_s	False
6271866	6271866	0	False	False	300	6271566	6271566	0	ADOG	I	.	.	6273780	protein_coding	gene_id "WBGene00015688"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015688	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	325.0	1914	0.0	WormBase	6271866	-	gene	False	N2HS_J2B_spl	False
3804772	3804772	0	False	False	300	3804472	3804472	0	ADOG	III	.	.	3809030	protein_coding	gene_id "WBGene00006591"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006591	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	334.0	4258	0.0	WormBase	3804772	-	gene	False	N2HS_J2B_s	False
3962731	3962731	0	False	False	300	3962431	3962431	0	ADOG	III	.	.	3964158	protein_coding	gene_id "WBGene00011214"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011214	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4072.0	1427	0.0	WormBase	3962731	-	gene	False	N2HS_J2B_s	False
6049316	6049316	0	False	False	300	6049016	6049016	0	ADOG	III	.	.	6055448	protein_coding	gene_id "WBGene00018255"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018255	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2335.0	6132	0.0	WormBase	6049316	-	gene	False	N2HS_J2B_s	False
