GeneID	Length	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2WT_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_INP_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.1_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.2_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2.J2.3_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2A_.bam	X.Users.M.Google_Drive.Scripts.hs.worm.EMBO.Runion_with_normalization_compleete.Runion_TDP1_HS_and_bams_with_J2_normalization_and_total.BAMS.N2HS_J2B_.bam
WBGene00019485	5081	6	3	9	10	3	5	3
WBGene00019484	1174	1	0	0	0	0	1	1
WBGene00004467	1272	20	17	3	2	5	34	62
WBGene00019483	2477	6	2	0	0	1	1	0
WBGene00023318	605	1	1	5	3	1	1	3
WBGene00021053	2743	0	27	0	2	0	5	3
WBGene00021054	1050	3	0	1	0	0	1	0
WBGene00197425	150	0	0	1	0	1	0	1
WBGene00196726	51	0	0	0	0	0	2	0
WBGene00020368	7020	11	27	13	11	7	27	18
WBGene00019856	946	1	3	1	3	0	2	2
WBGene00019857	886	7	3	4	1	3	2	0
WBGene00019858	2582	7	1	0	0	0	8	3
WBGene00019859	1661	18	2	3	3	1	2	4
WBGene00017947	5481	57	79	30	35	35	31	25
WBGene00017948	9203	65	48	46	44	31	39	28
WBGene00045297	1033	6	1	2	1	1	1	1
WBGene00015819	1248	16	3	1	2	2	2	7
WBGene00015820	1142	3	1	0	2	1	2	1
WBGene00015821	1690	1	0	1	2	0	5	0
WBGene00015300	2544	1	11	0	2	0	10	6
WBGene00015301	5891	6	6	13	9	14	15	14
WBGene00202373	255	1	1	2	2	0	6	4
WBGene00021796	1743	3	9	1	1	3	8	12
WBGene00021797	2491	5	6	1	2	1	6	5
WBGene00195847	106	0	0	0	0	1	0	0
WBGene00005787	1695	0	12	0	0	1	4	10
WBGene00021798	3341	8	13	6	4	11	13	16
WBGene00019222	2097	2	3	1	1	0	8	5
WBGene00199439	89	0	0	0	0	0	0	0
WBGene00015116	2973	0	8	0	3	2	10	11
WBGene00003825	4003	23	27	10	14	12	27	30
WBGene00001438	3697	60	141	40	41	27	25	46
WBGene00022742	2440	10	9	6	8	6	5	8
WBGene00006657	11887	41	41	13	8	8	26	8
WBGene00020461	2142	5	1	2	4	4	6	5
WBGene00020249	2698	4	4	2	1	0	5	2
WBGene00020250	1695	1	1	0	2	0	2	3
WBGene00020252	458	0	0	0	0	0	2	1
WBGene00020251	13996	59	86	60	49	81	117	87
WBGene00196970	111	0	0	0	0	0	0	0
WBGene00015136	758	2	0	3	0	0	2	4
WBGene00005061	3267	3	17	4	1	2	10	14
WBGene00005058	2329	0	10	2	0	2	9	3
WBGene00005059	2500	11	7	2	7	1	19	10
WBGene00005062	1744	1	5	0	0	1	2	1
WBGene00005060	1804	1	5	1	1	0	1	0
WBGene00023113	72	1	0	1	0	0	0	0
WBGene00200274	88	3	2	0	0	0	3	1
WBGene00019747	10403	41	52	34	74	54	89	83
WBGene00018046	1279	2	2	0	2	0	3	2
WBGene00018047	909	6	2	2	5	0	0	1
WBGene00018048	939	6	1	4	4	2	4	1
WBGene00018049	919	0	6	2	2	1	6	2
WBGene00018050	1754	10	4	3	4	4	0	1
WBGene00018051	10574	198	24	205	288	141	101	8
WBGene00020222	2746	4	3	3	0	1	8	2
WBGene00271415	1666	0	0	0	0	0	0	0
WBGene00271414	1078	3	0	3	5	2	2	1
WBGene00044383	1609	5	1	0	0	0	0	1
WBGene00043986	1696	1	3	0	0	1	0	0
WBGene00020224	1658	3	7	1	0	1	7	1
WBGene00020225	1965	250	3	14	20	16	11	2
WBGene00004461	2009	13	12	8	4	3	65	109
WBGene00017372	3245	13	19	13	15	17	37	43
WBGene00017373	12591	65	44	26	31	20	84	87
WBGene00017374	544	1	2	0	0	0	0	2
WBGene00018275	2772	0	4	4	1	1	6	1
WBGene00016164	1263	0	0	1	0	0	0	0
WBGene00202483	254	0	2	0	1	0	2	10
WBGene00017840	2226	1	5	0	0	2	8	6
WBGene00017841	849	6	8	0	0	1	8	4
WBGene00044662	1157	0	5	0	0	0	2	5
WBGene00017842	6053	10	83	9	8	4	20	15
WBGene00003424	456	3	0	0	2	0	2	2
WBGene00016354	13983	27	71	13	18	11	56	43
WBGene00219657	1382	0	2	3	2	1	4	1
WBGene00198325	309	0	6	1	0	0	0	0
WBGene00016355	2903	2	10	0	1	0	1	3
WBGene00016356	1816	5	3	1	4	1	4	2
WBGene00016359	1378	1	0	0	0	2	2	1
WBGene00016357	690	1	0	1	1	0	8	4
WBGene00016358	1456	1	2	1	14	7	5	1
WBGene00044298	838	0	1	1	0	1	2	0
WBGene00017386	348	6	0	1	2	0	2	1
WBGene00017387	1140	3	2	0	1	0	2	0
WBGene00000606	1141	0	3	2	1	0	6	5
WBGene00000609	1185	254	105	207	155	183	538	921
WBGene00000649	1030	0	1	0	1	0	5	4
WBGene00017388	387	0	0	0	0	0	0	1
WBGene00003431	459	4	2	5	3	5	7	8
WBGene00019892	2242	1	6	0	1	0	1	4
WBGene00019893	1509	9	4	4	1	14	30	40
WBGene00196322	150	0	0	0	0	0	0	2
WBGene00202479	136	0	2	5	3	7	3	5
WBGene00019894	2454	6	2	6	3	2	11	24
WBGene00019895	10755	13	82	18	17	17	318	500
WBGene00201423	176	0	11	0	0	0	7	7
WBGene00001778	1156	1	2	2	0	0	3	4
WBGene00022766	2552	58	7	33	29	35	25	34
WBGene00007012	1843	5	10	4	3	2	34	28
WBGene00022765	1797	9	8	1	5	5	15	27
WBGene00006619	1374	46	79	25	16	20	70	85
WBGene00003949	948	5	4	2	2	2	26	33
WBGene00006737	4231	4	12	5	2	2	33	22
WBGene00200425	149	0	6	0	1	0	0	0
WBGene00200295	115	0	0	1	1	0	0	1
WBGene00200173	150	0	3	0	4	2	0	2
WBGene00200804	215	4	1	1	1	1	1	2
WBGene00020868	2750	7	24	5	6	8	44	32
WBGene00044664	751	0	2	1	0	0	9	6
WBGene00044665	556	0	2	0	0	0	1	1
WBGene00003460	402	2	5	1	0	3	6	2
WBGene00018014	1771	5	3	5	10	7	14	13
WBGene00018015	2279	9	24	1	0	3	40	65
WBGene00018016	2298	5	1	1	2	0	7	10
WBGene00018017	3636	14	268	5	2	5	20	33
WBGene00044666	474	0	1	0	0	0	1	0
WBGene00201581	145	0	0	0	0	0	0	0
WBGene00196046	198	0	0	0	0	0	1	1
WBGene00002068	1255	2	2	4	1	5	33	32
WBGene00206373	1903	11	11	0	1	3	53	47
WBGene00016152	1914	18	36	8	3	5	66	76
WBGene00044387	893	8	16	1	2	1	7	11
WBGene00016153	978	6	50	0	1	0	4	2
WBGene00044386	1602	1	5	0	0	0	3	0
WBGene00001102	2927	6	5	1	6	8	20	44
WBGene00015454	1952	8	1	9	4	1	13	7
WBGene00004040	7843	21	47	19	20	10	80	69
WBGene00269376	516	3	2	0	1	0	2	1
WBGene00015456	1473	6	16	1	0	4	3	3
WBGene00015457	1390	4	2	1	2	0	0	5
WBGene00015459	494	0	2	0	0	1	0	1
WBGene00045083	75	1	1	0	0	1	7	5
WBGene00003462	234	0	0	0	0	0	0	0
WBGene00201769	387	0	3	2	1	1	1	2
WBGene00195734	86	1	0	0	1	3	0	0
WBGene00003547	3389	0	2	2	1	0	5	1
WBGene00198457	147	0	0	0	0	0	0	1
WBGene00019024	1499	3	7	0	0	1	6	2
WBGene00019025	2324	1	1	0	1	1	3	2
WBGene00019027	1520	0	1	0	0	0	2	1
WBGene00019028	2190	3	1	0	0	0	2	4
WBGene00019026	423	1	0	1	0	0	0	0
WBGene00044388	1414	2	2	2	0	1	13	14
WBGene00005070	1389	0	4	0	0	1	5	6
WBGene00005069	1153	0	3	0	0	0	1	0
WBGene00005068	1524	5	3	0	0	0	2	2
WBGene00005067	1215	1	3	0	0	0	1	0
WBGene00005066	1307	0	0	0	0	0	2	1
WBGene00016161	761	0	0	0	1	0	0	0
WBGene00044389	710	4	8	0	0	2	0	1
WBGene00016162	8536	29	94	22	11	23	76	72
WBGene00016417	1199	7	6	0	0	1	2	7
WBGene00001101	10937	24	23	9	6	5	34	8
WBGene00201505	121	0	0	0	0	0	0	3
WBGene00198153	141	0	5	0	0	0	1	2
WBGene00004020	2773	33	33	9	5	1	19	23
WBGene00004023	2257	13	2	1	1	0	8	2
WBGene00020539	428	0	0	1	0	0	0	0
WBGene00004221	4386	4	11	1	3	1	4	2
WBGene00016909	4409	57	198	145	106	137	2165	2843
WBGene00016911	1440	3	2	0	0	1	1	0
WBGene00200325	90	0	0	0	0	0	0	0
WBGene00022781	4389	15	46	21	25	16	43	71
WBGene00197448	136	0	3	0	0	0	1	1
WBGene00197946	84	6	9	0	1	0	3	9
WBGene00195349	82	24	1	1	1	2	1	2
WBGene00219672	1661	21	41	19	14	14	144	267
WBGene00017291	2213	2	3	17	10	9	25	28
WBGene00017288	2451	15	7	12	15	11	28	31
WBGene00017289	880	2	1	0	2	0	6	4
WBGene00196908	150	0	0	0	1	0	1	0
WBGene00199377	58	4	0	4	4	4	1	3
WBGene00017292	1254	56	168	19	23	20	37	41
WBGene00017290	1161	9	7	5	6	4	7	5
WBGene00000094	1454	14	8	52	74	40	19	25
WBGene00201570	220	3	6	0	0	1	0	1
WBGene00017136	3181	7	217	3	5	1	21	11
WBGene00004701	1420	5	6	0	3	6	16	17
WBGene00003583	1276	1	7	1	1	1	16	18
WBGene00017144	2958	5	28	2	0	3	20	16
WBGene00017137	2402	6	8	1	3	4	9	8
WBGene00017138	3014	2	8	1	2	4	16	15
WBGene00017139	1816	4	6	1	2	0	9	4
WBGene00017140	765	2	29	1	0	0	3	2
WBGene00017141	633	0	1	0	1	0	0	0
WBGene00194696	415	0	0	0	0	0	0	2
WBGene00017142	1331	5	2	1	3	1	4	9
WBGene00017219	1124	4	3	0	2	0	3	1
WBGene00017220	1593	1	1	0	2	2	4	5
WBGene00017217	3823	7	34	3	4	4	21	18
WBGene00006005	1573	1	0	1	0	0	0	1
WBGene00017218	1210	5	0	0	2	0	4	1
WBGene00198971	145	0	3	0	0	2	0	1
WBGene00003774	6463	10	14	6	2	4	16	8
WBGene00200072	132	0	0	0	0	0	0	0
WBGene00201245	141	0	1	0	0	0	1	0
WBGene00197210	144	1	6	1	2	5	6	24
WBGene00219704	497	0	0	0	1	0	0	0
WBGene00198740	210	1	0	1	1	2	1	0
WBGene00196913	218	2	0	2	3	2	0	1
WBGene00202061	140	0	0	0	0	1	0	0
WBGene00017394	1451	0	1	0	0	0	2	2
WBGene00202286	125	0	0	0	0	0	0	0
WBGene00201459	79	0	0	0	2	0	0	0
WBGene00219890	192	0	3	0	0	0	0	0
WBGene00017395	421	0	0	1	1	0	0	0
WBGene00017396	972	7	23	5	3	2	21	38
WBGene00017397	2559	15	27	1	7	4	20	24
WBGene00022673	4748	864	79	106	114	47	56	59
WBGene00022674	587	1	1	0	0	1	0	0
WBGene00006554	1180	10	1	3	2	2	4	0
WBGene00015892	947	0	0	1	0	0	0	1
WBGene00001965	882	1	1	0	0	1	0	1
WBGene00001966	1131	4	3	3	1	0	0	2
WBGene00219272	839	1	2	0	2	0	1	0
WBGene00004835	110	0	3	0	0	0	13	19
WBGene00002096	267	0	39	0	0	0	48	65
WBGene00015894	2712	3	87	3	4	4	244	321
WBGene00195619	86	0	0	0	0	0	0	1
WBGene00015895	611	8	0	16	28	26	5	1
WBGene00023237	201	0	0	0	2	2	1	1
WBGene00023151	73	6	4	0	0	0	3	3
WBGene00198338	138	0	1	0	0	0	1	0
WBGene00020804	2285	1	7	0	1	0	5	5
WBGene00200217	147	0	0	0	0	0	0	0
WBGene00270322	2142	6	2	2	2	1	9	15
WBGene00000383	4443	13	13	3	7	8	23	28
WBGene00195182	922	1	2	1	1	0	3	9
WBGene00015918	3365	3	7	2	1	3	14	27
WBGene00199471	149	1	10	0	0	0	0	0
WBGene00015919	1315	2	2	1	0	0	1	3
WBGene00000970	2198	6	6	2	2	2	18	10
WBGene00015920	2894	13	24	53	62	45	47	35
WBGene00235269	948	24	6	30	39	18	32	26
WBGene00235270	4511	63	19	115	117	85	85	62
WBGene00019123	2399	0	6	1	3	3	3	3
WBGene00019124	6980	29	24	20	10	17	59	60
WBGene00019125	731	4	1	1	0	0	2	2
WBGene00019126	1487	2	3	4	0	2	17	7
WBGene00202312	74	0	2	0	0	0	1	3
WBGene00000252	1056	11	0	2	2	0	6	4
WBGene00006402	2145	18	68	18	20	11	44	51
WBGene00016121	850	0	6	1	2	1	4	4
WBGene00016116	2175	43	315	5	6	4	413	511
WBGene00194642	653	0	9	2	2	3	141	186
WBGene00016117	9489	22	374	22	23	19	471	601
WBGene00016120	4552	13	30	12	11	11	59	75
WBGene00194836	570	0	18	1	1	1	4	11
WBGene00016118	1219	9	21	1	0	0	24	34
WBGene00016119	2385	1	9	0	1	4	7	24
WBGene00195841	69	3215	1887	1707	1892	1729	6402	2842
WBGene00015943	2473	14	5	13	10	11	37	42
WBGene00015946	644	16	3	5	3	3	3	6
WBGene00196874	139	11	16	5	4	2	34	41
WBGene00004267	5861	4	35	4	4	2	7	3
WBGene00197102	124	1	1	1	1	0	0	1
WBGene00015944	847	0	1	0	0	1	2	1
WBGene00200587	144	0	0	0	0	0	1	0
WBGene00001958	1099	1	60	0	1	0	4	5
WBGene00198413	140	0	0	1	0	0	0	0
WBGene00198040	165	0	1	0	0	0	0	1
WBGene00044296	2314	2	6	1	0	0	4	4
WBGene00174162	21	0	0	0	0	0	0	0
WBGene00017325	1531	1	2	1	1	0	1	4
WBGene00202414	120	0	2	0	0	0	0	1
WBGene00196402	141	0	0	0	0	0	2	0
WBGene00195408	141	2	16	0	0	1	3	7
WBGene00195766	150	1	0	0	1	4	1	1
WBGene00219674	361	2	1	0	0	0	0	0
WBGene00197410	124	0	0	0	1	0	3	0
WBGene00017326	2156	3	26	1	0	3	4	15
WBGene00219675	193	0	1	1	3	0	27	28
WBGene00022983	71	0	0	0	0	0	0	2
WBGene00003456	447	2	0	0	0	0	3	0
WBGene00019409	322	1	1	0	0	0	3	0
WBGene00019410	1109	0	3	1	2	0	0	0
WBGene00019411	759	2	5	2	1	0	8	4
WBGene00003457	426	0	0	1	0	0	1	1
WBGene00022877	3108	7	5	4	2	1	10	6
WBGene00022880	3628	14	16	7	17	10	39	36
WBGene00022881	1000	0	2	1	2	1	4	4
WBGene00022882	4550	78	1795	14	24	18	934	1204
WBGene00001509	2876	11	24	2	11	3	29	26
WBGene00022883	1777	4	1	0	3	1	13	5
WBGene00022885	752	0	0	0	1	0	3	2
WBGene00002268	1496	0	55	0	0	1	4	6
WBGene00022884	288	3	10	2	0	1	32	35
WBGene00019269	1677	4	7	0	0	2	11	19
WBGene00018871	1343	2	2	2	0	0	9	2
WBGene00196549	149	0	1	0	0	0	1	1
WBGene00202082	150	0	0	0	0	0	0	0
WBGene00018872	6347	24	84	13	11	13	47	76
WBGene00018873	1595	1	6	0	1	1	3	3
WBGene00202105	115	0	0	0	0	1	0	0
WBGene00201284	150	0	0	0	0	0	0	0
WBGene00198639	147	1	3	1	0	0	0	3
WBGene00196578	207	0	1	1	4	2	0	0
WBGene00198855	263	2	1	0	2	1	2	3
WBGene00197123	145	4	0	0	2	0	2	1
WBGene00015003	173	1	1	0	0	1	2	1
WBGene00199321	140	0	0	0	0	0	0	1
WBGene00200211	149	0	2	0	0	0	1	0
WBGene00197686	100	0	0	0	0	0	0	0
WBGene00197204	169	0	3	0	0	0	0	0
WBGene00200808	276	0	12	0	0	0	0	2
WBGene00015004	980	1	2	0	2	1	9	5
WBGene00015005	2111	1	12	1	2	3	3	2
WBGene00002086	716	0	2	0	0	0	0	0
WBGene00200396	131	0	0	0	0	0	0	0
WBGene00022651	305	0	0	0	1	0	0	0
WBGene00197746	51	0	0	0	0	0	0	0
WBGene00022652	333	0	0	2	0	0	0	1
WBGene00197675	136	0	5	0	0	0	0	2
WBGene00197450	126	0	0	1	0	0	0	0
WBGene00196057	189	0	0	0	1	0	1	3
WBGene00020029	1713	0	6	0	1	0	5	2
WBGene00020023	1693	2	4	1	2	0	3	0
WBGene00199780	81	0	1	0	0	0	0	0
WBGene00020024	307	0	3	0	0	0	0	0
WBGene00044395	470	3	1	3	0	0	2	6
WBGene00020025	1074	4	1	1	2	2	9	17
WBGene00020026	1582	0	4	1	1	2	8	6
WBGene00020027	1350	4	5	13	8	11	8	6
WBGene00020028	4142	11	10	2	5	6	28	23
WBGene00019192	1866	4	4	1	0	3	2	1
WBGene00019193	531	1	3	4	3	1	3	1
WBGene00001401	2579	7	18	3	3	3	17	3
WBGene00201452	173	2	1	1	3	1	26	14
WBGene00004209	2231	4	13	9	3	6	25	12
WBGene00001402	2615	8	18	6	3	2	15	7
WBGene00017686	4832	12	9	14	8	6	56	64
WBGene00219679	440	14	2	5	1	11	41	40
WBGene00016236	2743	3	4	2	2	5	7	7
WBGene00016237	3841	6	12	6	6	5	5	2
WBGene00201596	197	0	2	0	0	0	1	0
WBGene00196102	130	0	0	0	0	0	1	1
WBGene00196694	204	0	0	1	0	1	0	0
WBGene00198261	110	0	0	0	3	0	0	0
WBGene00198472	283	0	2	2	0	0	0	0
WBGene00199633	136	1	0	0	1	2	0	2
WBGene00200292	108	3	0	2	1	1	2	3
WBGene00201306	68	0	0	0	0	0	0	0
WBGene00200947	155	1	2	4	1	0	0	0
WBGene00001373	3928	10	30	9	8	1	9	5
WBGene00002030	3511	3	15	1	1	1	13	20
WBGene00199796	93	0	5	0	0	0	0	0
WBGene00198885	140	1	14	0	2	1	1	1
WBGene00200121	148	2	3	7	2	3	6	3
WBGene00196830	218	0	0	1	0	0	1	3
WBGene00018252	713	8	1	3	2	2	5	4
WBGene00001440	1823	2	15	1	1	6	5	4
WBGene00016245	1147	8	5	6	3	3	8	10
WBGene00269379	1438	0	0	2	0	2	4	4
WBGene00016246	4927	9	7	1	1	3	8	6
WBGene00200010	143	0	1	0	0	0	2	1
WBGene00194710	825	1	1	0	0	0	1	0
WBGene00016247	3133	4	1	0	4	0	2	1
WBGene00016248	2204	8	6	0	0	1	4	1
WBGene00198853	69	0	1	0	0	0	0	0
WBGene00197074	54	0	1	0	0	0	0	0
WBGene00020784	9805	26	38	6	12	16	33	11
WBGene00017438	3351	42	80	13	6	4	25	13
WBGene00017443	2394	2	10	0	3	3	4	6
WBGene00017441	2472	1	3	2	1	0	12	6
WBGene00196748	127	0	0	0	0	0	1	0
WBGene00017442	1427	3	5	2	1	0	20	12
WBGene00017439	2053	1	5	0	0	0	3	2
WBGene00017440	1685	7	8	3	8	3	19	26
WBGene00016212	1873	2	20	0	0	2	10	14
WBGene00003403	1705	1	5	0	0	0	4	8
WBGene00016213	1433	1	1	3	1	1	3	2
WBGene00219839	85	2	0	0	0	0	0	0
WBGene00168891	21	0	0	0	0	0	1	0
WBGene00016215	1185	0	4	0	2	0	1	0
WBGene00016311	3073	8	5	3	2	6	14	19
WBGene00016312	1740	2	91	0	1	0	6	1
WBGene00201100	113	0	2	0	0	0	0	0
WBGene00003288	98	0	1	0	0	0	0	1
WBGene00016313	1492	3	9	2	0	2	9	7
WBGene00016314	2089	10	2	1	1	5	5	7
WBGene00016315	3213	3	6	1	2	0	5	5
WBGene00199110	61	0	0	0	0	0	0	0
WBGene00016316	2868	56	41	30	28	24	53	55
WBGene00002980	760	7	11	3	6	7	20	59
WBGene00016317	2781	18	16	6	9	2	41	36
WBGene00016318	3370	11	23	10	4	4	30	33
WBGene00016319	2590	1	15	1	1	0	5	5
WBGene00019607	629	2	9	0	0	0	3	2
WBGene00019608	4209	16	23	8	10	10	46	47
WBGene00219713	151	0	0	0	0	0	0	0
WBGene00198122	192	0	1	0	0	0	1	1
WBGene00195641	133	0	0	0	1	0	2	0
WBGene00019062	718	4	0	1	0	0	1	1
WBGene00019063	2021	0	1	0	0	0	6	1
WBGene00202222	70	0	0	0	0	0	0	0
WBGene00196045	131	1	1	0	0	0	0	1
WBGene00195650	127	0	0	0	0	0	1	1
WBGene00202235	219	1	0	0	0	1	0	4
WBGene00004996	1956	2	72	3	0	1	29	42
WBGene00020801	2745	8	30	1	3	3	20	37
WBGene00199270	131	0	1	0	0	0	2	0
WBGene00201256	163	0	4	0	1	0	0	0
WBGene00200493	132	0	5	0	0	0	0	1
WBGene00199559	123	0	0	0	0	0	0	0
WBGene00200803	143	1	0	0	1	0	1	0
WBGene00199764	208	2	0	1	1	0	0	0
WBGene00003621	3741	6	123	1	5	4	31	36
WBGene00019427	2503	2	11	0	0	1	22	21
WBGene00019428	11121	43	31	33	25	28	60	34
WBGene00044669	412	0	1	0	0	0	1	0
WBGene00020897	7788	345	102	233	213	218	1198	1636
WBGene00196950	123	0	3	0	0	0	0	0
WBGene00020898	1015	1	1	1	0	0	1	0
WBGene00004916	932	0	1	1	2	2	13	17
WBGene00020899	525	1	1	1	0	0	0	0
WBGene00019904	4914	68	182	26	33	26	285	360
WBGene00206514	1143	1	1	0	1	0	3	3
WBGene00019905	1124	2	2	0	0	0	10	10
WBGene00019906	4514	22	55	18	21	12	26	12
WBGene00016971	2658	5	14	3	5	3	32	31
WBGene00195595	119	0	2	0	0	0	2	0
WBGene00165924	21	0	0	0	0	0	1	0
WBGene00016972	2430	4	5	0	0	1	4	2
WBGene00016973	2678	17	7	2	0	0	4	3
WBGene00197095	219	0	0	0	0	0	1	0
WBGene00016974	4680	47	54	29	21	24	40	32
WBGene00195432	149	2	1	0	1	2	2	0
WBGene00017563	2326	15	35	15	10	12	41	63
WBGene00017559	1359	3	28	1	0	0	53	73
WBGene00017560	1252	4	139	1	5	2	38	45
WBGene00171040	21	0	1	0	0	0	0	1
WBGene00005054	3231	4	102	1	4	3	12	26
WBGene00005055	1370	0	25	0	0	0	5	7
WBGene00005057	1505	1	5	0	0	0	6	8
WBGene00016963	1635	1	8	3	3	0	136	39
WBGene00016964	3161	2	4	2	3	0	17	17
WBGene00200308	351	3	2	0	0	0	3	2
WBGene00016965	1304	25	14	12	15	21	62	132
WBGene00016966	1812	1	15	0	0	1	31	18
WBGene00001026	3699	11	58	8	9	6	41	43
WBGene00016967	2771	5	34	2	2	4	23	26
WBGene00016968	5916	7	51	12	5	7	22	43
WBGene00195848	182	0	0	0	1	0	1	0
WBGene00201820	135	2	0	2	0	2	2	3
WBGene00255600	1967	3	16	0	1	2	5	5
WBGene00018841	1334	0	3	2	1	1	5	2
WBGene00020580	1262	56	16	28	26	18	33	45
WBGene00196647	54	0	0	0	0	0	0	0
WBGene00020581	6025	9	26	4	6	3	6	10
WBGene00020582	1961	2	5	1	0	2	0	0
WBGene00005052	2031	0	2	0	0	0	4	0
WBGene00020583	2046	3	3	2	7	0	36	1
WBGene00020584	3771	1	9	0	3	4	7	13
WBGene00016003	2819	5	22	2	4	2	26	57
WBGene00199673	123	0	0	0	0	0	1	3
WBGene00202353	149	0	0	0	0	0	1	3
WBGene00016004	966	1	6	0	0	1	6	4
WBGene00201652	282	0	2	0	0	0	3	1
WBGene00001072	2776	2	22	3	1	1	10	21
WBGene00194987	186	0	4	0	0	2	5	4
WBGene00195604	171	1	1	3	3	1	0	0
WBGene00020502	9126	43	49	1	3	0	27	17
WBGene00020503	3589	1	3	6	2	4	10	4
WBGene00002098	397	0	3	0	0	1	0	2
WBGene00002097	526	1	1	0	1	0	2	1
WBGene00018303	891	1	2	0	0	0	3	1
WBGene00044315	1237	0	16	0	1	0	3	0
WBGene00044317	504	2	2	0	2	0	0	0
WBGene00044316	599	0	2	0	1	0	2	1
WBGene00005986	1649	93	3	6	9	2	3	1
WBGene00018304	14493	66	52	26	30	29	51	29
WBGene00017954	1041	2	33	1	1	0	6	4
WBGene00017955	2241	7	12	1	0	1	4	3
WBGene00017956	1579	1	2	0	0	1	2	1
WBGene00198268	221	4	0	0	1	1	2	0
WBGene00197227	148	0	0	1	2	0	0	0
WBGene00197883	204	0	7	0	1	0	2	1
WBGene00199693	145	3	4	2	1	3	0	5
WBGene00199584	139	2	0	2	0	0	7	2
WBGene00198582	134	0	0	0	0	0	1	0
WBGene00196819	205	2	0	2	2	1	1	0
WBGene00195784	491	2	1	7	3	6	6	5
WBGene00200818	279	0	1	6	1	1	3	3
WBGene00196586	133	3	2	5	0	0	3	2
WBGene00201982	223	4	0	4	1	2	1	1
WBGene00201735	186	0	0	1	0	2	1	0
WBGene00202026	213	2	0	3	0	1	7	3
WBGene00200136	107	7	2	0	1	3	1	3
WBGene00001023	4835	17	43	28	17	33	114	124
WBGene00016625	3171	5	3	2	0	0	6	7
WBGene00201988	196	0	1	0	0	0	0	0
WBGene00197726	256	0	0	0	0	0	2	0
WBGene00016626	2094	3	9	2	1	1	7	7
WBGene00016627	1218	3	6	2	0	1	20	19
WBGene00016628	4261	2	14	1	2	2	7	7
WBGene00016629	996	2	13	0	0	1	5	5
WBGene00004058	3054	9	3	2	3	3	6	3
WBGene00004059	3757	15	5	6	10	1	7	8
WBGene00016630	1866	6	6	2	4	0	27	49
WBGene00016632	1931	5	15	2	3	1	44	71
WBGene00166760	21	0	2	0	0	0	0	2
WBGene00016631	3362	111	309	48	45	14	92	118
WBGene00015088	4905	9	11	4	3	6	28	34
WBGene00000886	823	2	2	0	1	2	9	9
WBGene00015089	1891	5	5	5	1	0	7	3
WBGene00017700	1837	30	19	13	15	16	20	14
WBGene00198605	141	17	4	17	15	9	2	2
WBGene00219680	189	0	0	2	0	1	2	3
WBGene00017701	285	7	0	6	5	4	5	3
WBGene00017702	3446	7	8	3	4	4	19	21
WBGene00006605	10286	19	32	19	14	14	62	52
WBGene00004090	1849	1	1	0	2	0	8	4
WBGene00015796	2716	27	7	5	7	8	33	42
WBGene00000198	1568	4	18	1	6	2	14	22
WBGene00004930	1181	9	10	1	3	4	14	9
WBGene00015797	1760	3	2	7	4	4	9	4
WBGene00219818	245	0	0	0	0	0	0	0
WBGene00022967	72	0	0	1	1	3	1	0
WBGene00005025	1893	2	3	1	2	2	7	4
WBGene00016889	9723	34	123	22	36	21	58	35
WBGene00003329	98	0	1	0	0	0	0	0
WBGene00022855	4031	55	11	15	17	18	50	60
WBGene00022856	1842	29	30	4	11	1	13	15
WBGene00001872	4947	652	354	275	223	242	1877	1880
WBGene00002238	2233	2	16	0	5	4	85	93
WBGene00020167	2954	17	10	7	11	11	21	21
WBGene00020168	2245	20	52	11	14	12	23	18
WBGene00020169	1577	5	11	6	4	4	24	28
WBGene00017349	3813	15	35	22	19	17	49	53
WBGene00017350	3645	5	16	4	3	0	24	22
WBGene00017351	2224	2	12	2	1	2	12	18
WBGene00017352	1194	4	4	2	1	1	5	9
WBGene00195030	20	146	281	31	38	36	128	235
WBGene00020320	1531	5	6	3	3	1	9	15
WBGene00016174	3398	3	6	1	0	1	2	4
WBGene00000613	1150	3	20	0	2	2	7	7
WBGene00001129	2539	2	10	1	2	3	5	7
WBGene00001594	2733	4	16	0	6	5	13	9
WBGene00044938	69	17	0	5	2	2	14	8
WBGene00045090	74	0	0	0	0	1	0	0
WBGene00016175	1934	4	14	0	1	3	7	3
