DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name
14725066	14725066		False	False	300	14724766	14724766		ADOG	V	.	.	14724766	protein_coding	gene_id "WBGene00011137"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1442	2141.0	WormBase	14723324	+	gene	False	N2HS_J2B_spl
14885180	14885180		False	False	300	14884880	14884880		ADOG	V	.	.	14884880	protein_coding	gene_id "WBGene00044272"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		295	6202.0	WormBase	14884585	+	gene	False	N2HS_J2B_spl
15612791	15612791		False	False	200	15612591	15612591		ADOG	V	.	.	15612591	protein_coding	gene_id "WBGene00006080"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1701	595.0	WormBase	15610890	+	gene	False	N2HS_J2B_spl
16264753	16264753		False	False	800	16263953	16263953		ADOG	V	.	.	16263953	protein_coding	gene_id "WBGene00003717"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2306	7583.0	WormBase	16261647	+	gene	False	N2HS_J2B_spl
16856352	16856352		False	False	200	16856152	16856152		ADOG	V	.	.	16856152	protein_coding	gene_id "WBGene00013607"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1506	2277.0	WormBase	16854646	+	gene	False	N2HS_J2B_spl
16933755	16933755		False	False	200	16933555	16933555		ADOG	V	.	.	16933555	pseudogene	gene_id "WBGene00013614"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00013614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1549	2648.0	WormBase	16932006	+	gene	False	N2HS_J2B_spl
17121586	17121586		False	False	500	17121086	17121086		ADOG	V	.	.	17121086	rRNA	gene_id "WBGene00014621"; gene_source "WormBase"; gene_biotype "rRNA";	WBGene00014621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		118	858.0	WormBase	17120968	+	gene	False	N2HS_J2B_spl
17466930	17466930		False	False	200	17466730	17466730		ADOG	V	.	.	17466730	protein_coding	gene_id "WBGene00008984"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2152	321.0	WormBase	17464578	+	gene	False	N2HS_J2B_spl
17622950	17622950		False	False	200	17622750	17622750		ADOG	V	.	.	17622750	protein_coding	gene_id "WBGene00045501"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00045501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2556	780.0	WormBase	17620194	+	gene	False	N2HS_J2B_spl
17624759	17624759		False	False	200	17624559	17624559		ADOG	V	.	.	17624559	protein_coding	gene_id "WBGene00010206"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1029	568.0	WormBase	17623530	+	gene	False	N2HS_J2B_spl
18852929	18852929		False	False	200	18852729	18852729		ADOG	V	.	.	18852729	protein_coding	gene_id "WBGene00012446"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		5912	21404.0	WormBase	18846817	+	gene	False	N2HS_J2B_spl
260410	260410		False	False	300	260110	260110		ADOG	X	.	.	260110	protein_coding	gene_id "WBGene00022431"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3900	14388.0	WormBase	256210	+	gene	False	N2HS_J2B_spl
360598	360598		False	False	400	360198	360198		ADOG	X	.	.	360198	protein_coding	gene_id "WBGene00015428"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2106	581.0	WormBase	358092	+	gene	False	N2HS_J2B_spl
364338	364338		False	False	1400	362938	362938		ADOG	X	.	.	362938	protein_coding	gene_id "WBGene00045270"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00045270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2159	1645.0	WormBase	360779	+	gene	False	N2HS_J2B_spl
775671	775671		False	False	300	775371	775371		ADOG	X	.	.	775371	protein_coding	gene_id "WBGene00020215"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020215	0	0	0	['WBGene00195530']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3018	1833.0	WormBase	772353	+	gene	False	N2HS_J2B_spl
796542	796542		False	False	400	796142	796142		ADOG	X	.	.	796142	protein_coding	gene_id "WBGene00020214"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		7789	6654.0	WormBase	788353	+	gene	False	N2HS_J2B_spl
943608	943608		False	False	1000	942608	942608		ADOG	X	.	.	942608	protein_coding	gene_id "WBGene00018779"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		4092	8174.0	WormBase	938516	+	gene	False	N2HS_J2B_spl
1090410	1090410		False	False	500	1089910	1089910		ADOG	X	.	.	1089910	tRNA	gene_id "WBGene00023060"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00023060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		72	2397.0	WormBase	1089838	+	gene	False	N2HS_J2B_spl
1286263	1286263		False	False	400	1285863	1285863		ADOG	X	.	.	1285863	protein_coding	gene_id "WBGene00016873"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		654	9415.0	WormBase	1285209	+	gene	False	N2HS_J2B_spl
1309804	1309804		False	False	300	1309504	1309504		ADOG	X	.	.	1309504	protein_coding	gene_id "WBGene00016871"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		9355	1739.0	WormBase	1300149	+	gene	False	N2HS_J2B_spl
1418821	1418821		False	False	200	1418621	1418621		ADOG	X	.	.	1418621	protein_coding	gene_id "WBGene00195184"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00195184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		872	882.0	WormBase	1417749	+	gene	False	N2HS_J2B_spl
1560324	1560324		False	False	200	1560124	1560124		ADOG	X	.	.	1560124	protein_coding	gene_id "WBGene00019435"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		12619	8554.0	WormBase	1547505	+	gene	False	N2HS_J2B_spl
1766106	1766106		False	False	300	1765806	1765806		ADOG	X	.	.	1765806	lincRNA	gene_id "WBGene00219769"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		573	9682.0	WormBase	1765233	+	gene	False	N2HS_J2B_spl
1776660	1776660		False	False	1100	1775560	1775560		ADOG	X	.	.	1775560	pseudogene	gene_id "WBGene00023357"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00023357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		72	3828.0	WormBase	1775488	+	gene	False	N2HS_J2B_spl
1780927	1780927		False	False	400	1780527	1780527		ADOG	X	.	.	1780527	protein_coding	gene_id "WBGene00017942"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1139	6380.0	WormBase	1779388	+	gene	False	N2HS_J2B_spl
1876494	1876494		False	False	700	1875794	1875794		ADOG	X	.	.	1875794	miRNA	gene_id "WBGene00219250"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00219250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		56	3664.0	WormBase	1875738	+	gene	False	N2HS_J2B_spl
1977201	1977201		True	False	500	1976701	1976701		ADOG	X	.	.	1976701	protein_coding	gene_id "WBGene00018688"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		586	1313.0	WormBase	1976115	+	gene	False	N2HS_J2B_spl
2005631	2005631		False	False	3000	2002631	2002631		ADOG	X	.	.	2002631	pseudogene	gene_id "WBGene00021483"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00021483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1601	10520.0	WormBase	2001030	+	gene	False	N2HS_J2B_spl
2026037	2026037		False	False	300	2025737	2025737		ADOG	X	.	.	2025737	protein_coding	gene_id "WBGene00022413"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		6589	905.0	WormBase	2019148	+	gene	False	N2HS_J2B_spl
2132302	2132302		False	False	400	2131902	2131902		ADOG	X	.	.	2131902	ncRNA	gene_id "WBGene00198568"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198568	0	0	0	0	0	['WBGene00044565']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		258	11576.0	WormBase	2131644	+	gene	False	N2HS_J2B_spl
2799647	2799647		False	False	400	2799247	2799247		ADOG	X	.	.	2799247	protein_coding	gene_id "WBGene00006496"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006496	0	0	0	['WBGene00200285', 'WBGene00197383', 'WBGene00198283', 'WBGene00198173', 'WBGene00198449']	0	0	0	0	0	0	0	0	0	['WBGene00199521', 'WBGene00219813', 'WBGene00219814']	0	0	0	0.0	0	['WBGene00219974']	0		27205	3865.0	WormBase	2772042	+	gene	False	N2HS_J2B_spl
2901916	2901916		True	False	500	2901416	2901416		ADOG	X	.	.	2901416	ncRNA	gene_id "WBGene00202289"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202289	0	0	0	['WBGene00196370']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		253	4689.0	WormBase	2901163	+	gene	False	N2HS_J2B_spl
2909256	2909256		False	False	1400	2907856	2907856		ADOG	X	.	.	2907856	ncRNA	gene_id "WBGene00200747"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		143	1680.0	WormBase	2907713	+	gene	False	N2HS_J2B_spl
3063095	3063095		False	False	500	3062595	3062595		ADOG	X	.	.	3062595	ncRNA	gene_id "WBGene00200416"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		129	990.0	WormBase	3062466	+	gene	False	N2HS_J2B_spl
3438534	3438534		False	False	300	3438234	3438234		ADOG	X	.	.	3438234	ncRNA	gene_id "WBGene00201845"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		139	3605.0	WormBase	3438095	+	gene	False	N2HS_J2B_spl
3579030	3579030		False	False	200	3578830	3578830		ADOG	X	.	.	3578830	protein_coding	gene_id "WBGene00000515"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2222	6444.0	WormBase	3576608	+	gene	False	N2HS_J2B_spl
3587435	3587435		True	False	600	3586835	3586835		ADOG	X	.	.	3586835	protein_coding	gene_id "WBGene00020844"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		924	9735.0	WormBase	3585911	+	gene	False	N2HS_J2B_spl
3920235	3920235		False	False	400	3919835	3919835		ADOG	X	.	.	3919835	protein_coding	gene_id "WBGene00020667"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2534	1233.0	WormBase	3917301	+	gene	False	N2HS_J2B_spl
3969827	3969827		False	False	200	3969627	3969627		ADOG	X	.	.	3969627	tRNA	gene_id "WBGene00022927"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00022927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		71	469.0	WormBase	3969556	+	gene	False	N2HS_J2B_spl
3999741	3999741		False	False	400	3999341	3999341		ADOG	X	.	.	3999341	protein_coding	gene_id "WBGene00019829"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2001	4191.0	WormBase	3997340	+	gene	False	N2HS_J2B_spl
4025784	4025784		True	False	200	4025584	4025584		ADOG	X	.	.	4025584	protein_coding	gene_id "WBGene00000049"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3311	36519.0	WormBase	4022273	+	gene	False	N2HS_J2B_spl
4250964	4250964		False	False	200	4250764	4250764		ADOG	X	.	.	4250764	protein_coding	gene_id "WBGene00001957"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1515	1592.0	WormBase	4249249	+	gene	False	N2HS_J2B_spl
4438382	4438382		True	False	400	4437982	4437982		ADOG	X	.	.	4437982	ncRNA	gene_id "WBGene00200242"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		140	2959.0	WormBase	4437842	+	gene	False	N2HS_J2B_spl
4469605	4469605		False	False	600	4469005	4469005		ADOG	X	.	.	4469005	protein_coding	gene_id "WBGene00017176"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2487	738.0	WormBase	4466518	+	gene	False	N2HS_J2B_spl
4511160	4511160		False	False	200	4510960	4510960		ADOG	X	.	.	4510960	protein_coding	gene_id "WBGene00004356"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2451	3139.0	WormBase	4508509	+	gene	False	N2HS_J2B_spl
4607161	4607161		False	False	500	4606661	4606661		ADOG	X	.	.	4606661	ncRNA	gene_id "WBGene00200319"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		149	13037.0	WormBase	4606512	+	gene	False	N2HS_J2B_spl
4762446	4762446		False	False	400	4762046	4762046		ADOG	X	.	.	4762046	ncRNA	gene_id "WBGene00197299"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		137	22868.0	WormBase	4761909	+	gene	False	N2HS_J2B_spl
4821908	4821908		False	False	200	4821708	4821708		ADOG	X	.	.	4821708	protein_coding	gene_id "WBGene00019959"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3109	953.0	WormBase	4818599	+	gene	False	N2HS_J2B_spl
4892728	4892728		False	False	400	4892328	4892328		ADOG	X	.	.	4892328	protein_coding	gene_id "WBGene00020322"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2107	1727.0	WormBase	4890221	+	gene	False	N2HS_J2B_spl
5062809	5062809		False	False	600	5062209	5062209		ADOG	X	.	.	5062209	protein_coding	gene_id "WBGene00016069"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1153	2393.0	WormBase	5061056	+	gene	False	N2HS_J2B_spl
5125786	5125786		False	False	1300	5124486	5124486		ADOG	X	.	.	5124486	ncRNA	gene_id "WBGene00198683"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		52	3708.0	WormBase	5124434	+	gene	False	N2HS_J2B_spl
5194155	5194155		False	False	400	5193755	5193755		ADOG	X	.	.	5193755	ncRNA	gene_id "WBGene00198381"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		201	1794.0	WormBase	5193554	+	gene	False	N2HS_J2B_spl
5367919	5367919		False	False	300	5367619	5367619		ADOG	X	.	.	5367619	protein_coding	gene_id "WBGene00018036"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1811	849.0	WormBase	5365808	+	gene	False	N2HS_J2B_spl
5380153	5380153		True	False	800	5379353	5379353		ADOG	X	.	.	5379353	protein_coding	gene_id "WBGene00018034"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1746	1961.0	WormBase	5377607	+	gene	False	N2HS_J2B_spl
5442658	5442658		False	False	700	5441958	5441958		ADOG	X	.	.	5441958	protein_coding	gene_id "WBGene00016558"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016558	0	0	0	['WBGene00197474', 'WBGene00196365', 'WBGene00196927']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		28148	795.0	WormBase	5413810	+	gene	False	N2HS_J2B_spl
5451894	5451894		False	False	600	5451294	5451294		ADOG	X	.	.	5451294	ncRNA	gene_id "WBGene00200825"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200825	0	0	0	0	0	0	0	0	0	['WBGene00022944']	0	0	0	0	0	0	0	0.0	0	0	0		127	8573.0	WormBase	5451167	+	gene	False	N2HS_J2B_spl
5466610	5466610		False	False	300	5466310	5466310		ADOG	X	.	.	5466310	protein_coding	gene_id "WBGene00016104"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	['WBGene00219831']	0		5054	1560.0	WormBase	5461256	+	gene	False	N2HS_J2B_spl
5656909	5656909		False	False	1300	5655609	5655609		ADOG	X	.	.	5655609	ncRNA	gene_id "WBGene00198380"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		280	4112.0	WormBase	5655329	+	gene	False	N2HS_J2B_spl
5730321	5730321		True	False	300	5730021	5730021		ADOG	X	.	.	5730021	ncRNA	gene_id "WBGene00202052"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		142	709.0	WormBase	5729879	+	gene	False	N2HS_J2B_spl
5801099	5801099		False	False	500	5800599	5800599		ADOG	X	.	.	5800599	ncRNA	gene_id "WBGene00201224"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		142	603.0	WormBase	5800457	+	gene	False	N2HS_J2B_spl
5804289	5804289		False	False	300	5803989	5803989		ADOG	X	.	.	5803989	miRNA	gene_id "WBGene00003323"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00003323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		97	5360.0	WormBase	5803892	+	gene	False	N2HS_J2B_spl
5817109	5817109		False	False	200	5816909	5816909		ADOG	X	.	.	5816909	ncRNA	gene_id "WBGene00201564"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		477	265.0	WormBase	5816432	+	gene	False	N2HS_J2B_spl
5817841	5817841		False	False	400	5817441	5817441		ADOG	X	.	.	5817441	ncRNA	gene_id "WBGene00197578"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197578	0	0	0	['WBGene00197449']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		267	1140.0	WormBase	5817174	+	gene	False	N2HS_J2B_spl
5828555	5828555		False	False	800	5827755	5827755		ADOG	X	.	.	5827755	protein_coding	gene_id "WBGene00001824"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		5478	1621.0	WormBase	5822277	+	gene	False	N2HS_J2B_spl
5860075	5860075		False	False	500	5859575	5859575		ADOG	X	.	.	5859575	ncRNA	gene_id "WBGene00199554"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		146	728.0	WormBase	5859429	+	gene	False	N2HS_J2B_spl
5902452	5902452		False	False	300	5902152	5902152		ADOG	X	.	.	5902152	protein_coding	gene_id "WBGene00018639"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		4810	2475.0	WormBase	5897342	+	gene	False	N2HS_J2B_spl
5955915	5955915		False	False	2100	5953815	5953815		ADOG	X	.	.	5953815	protein_coding	gene_id "WBGene00019937"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		365	5300.0	WormBase	5953450	+	gene	False	N2HS_J2B_spl
5982824	5982824		False	False	900	5981924	5981924		ADOG	X	.	.	5981924	ncRNA	gene_id "WBGene00196632"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		118	3051.0	WormBase	5981806	+	gene	False	N2HS_J2B_spl
6085389	6085389		False	False	200	6085189	6085189		ADOG	X	.	.	6085189	protein_coding	gene_id "WBGene00016659"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		450	935.0	WormBase	6084739	+	gene	False	N2HS_J2B_spl
6159259	6159259		True	False	3700	6155559	6155559		ADOG	X	.	.	6155559	ncRNA	gene_id "WBGene00198191"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		190	4998.0	WormBase	6155369	+	gene	False	N2HS_J2B_spl
6189622	6189622		False	False	200	6189422	6189422		ADOG	X	.	.	6189422	protein_coding	gene_id "WBGene00206360"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00206360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1274	830.0	WormBase	6188148	+	gene	False	N2HS_J2B_spl
6259176	6259176		False	False	200	6258976	6258976		ADOG	X	.	.	6258976	lincRNA	gene_id "WBGene00219743"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2198	4672.0	WormBase	6256778	+	gene	False	N2HS_J2B_spl
6331227	6331227		False	False	1100	6330127	6330127		ADOG	X	.	.	6330127	protein_coding	gene_id "WBGene00000742"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		967	1493.0	WormBase	6329160	+	gene	False	N2HS_J2B_spl
6339845	6339845		False	False	900	6338945	6338945		ADOG	X	.	.	6338945	piRNA	gene_id "WBGene00166028"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00166028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	2890.0	WormBase	6338925	+	gene	False	N2HS_J2B_spl
6365917	6365917		False	False	200	6365717	6365717		ADOG	X	.	.	6365717	protein_coding	gene_id "WBGene00015375"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1221	296.0	WormBase	6364496	+	gene	False	N2HS_J2B_spl
6399190	6399190		False	False	1900	6397290	6397290		ADOG	X	.	.	6397290	ncRNA	gene_id "WBGene00198819"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		136	5393.0	WormBase	6397154	+	gene	False	N2HS_J2B_spl
6407581	6407581		True	False	600	6406981	6406981		ADOG	X	.	.	6406981	protein_coding	gene_id "WBGene00001622"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3557	5905.0	WormBase	6403424	+	gene	False	N2HS_J2B_spl
6470003	6470003		False	False	200	6469803	6469803		ADOG	X	.	.	6469803	protein_coding	gene_id "WBGene00044573"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1004	4471.0	WormBase	6468799	+	gene	False	N2HS_J2B_spl
