GeneID	Length	BAMS.N2WT_INP_.bam	BAMS.OK803.INP__.bam	BAMS.N2.J2.1_.bam	BAMS.N2.J2.2_.bam	BAMS.N2.J2.3_.bam	BAMS.OK803.J2.1_.bam	BAMS.OK803.J2.2_.bam	BAMS.OK803.J2.3_.bam
WBGene00017871	547	0	3	0	0	0	0	0	0
WBGene00017872	812	4	1	1	2	2	0	0	0
WBGene00021576	2886	264	363	208	173	172	114	103	76
WBGene00000106	5826	1041	1189	703	666	597	459	402	250
WBGene00020309	3473	51	36	54	46	42	20	10	12
WBGene00020307	9135	96	138	82	71	58	54	27	27
WBGene00020306	3517	6	8	0	5	1	1	1	0
WBGene00020305	1545	0	0	2	2	0	1	0	0
WBGene00020304	1615	30	41	17	12	11	17	7	4
WBGene00019926	1709	40	2	6	15	15	1	0	0
WBGene00019925	1028	1	9	1	3	3	3	0	0
WBGene00019924	1540	59	56	39	27	30	22	21	9
WBGene00019923	1414	52	45	31	34	22	13	11	14
WBGene00045302	1794	9	9	5	2	8	3	2	0
WBGene00019922	1372	92	101	32	19	25	18	6	5
WBGene00269346	234	0	1	4	0	1	0	0	0
WBGene00019921	1157	11	18	21	9	11	6	3	3
WBGene00019920	3972	26	15	18	17	10	2	5	3
WBGene00019919	1835	5	6	1	0	0	0	0	0
WBGene00019918	2180	73	52	56	34	43	12	19	12
WBGene00019917	2092	11	14	5	5	4	4	1	2
WBGene00016302	1385	4	14	4	6	2	1	3	1
WBGene00016301	1288	9	11	2	2	2	3	2	1
WBGene00016309	1262	60	85	20	16	24	9	6	6
WBGene00016300	3733	67	21	30	37	30	13	13	12
WBGene00016299	2118	13	12	4	9	7	4	3	2
WBGene00016298	1222	25	23	10	14	15	4	3	4
WBGene00016297	1403	13	8	2	4	1	2	0	3
WBGene00016296	1154	107	1	40	47	34	0	0	0
WBGene00005479	1479	28	2	2	8	1	0	0	0
WBGene00016295	2664	64	87	72	59	44	39	26	11
WBGene00018456	2338	30	33	43	33	38	18	24	15
WBGene00018455	2039	61	76	29	24	24	28	17	12
WBGene00018454	897	6	4	5	3	7	2	1	1
WBGene00043327	841	4	8	39	34	29	14	17	11
WBGene00018452	735	20	22	8	11	9	4	4	1
WBGene00018451	1245	38	13	26	15	28	6	2	2
WBGene00018450	1245	38	13	26	15	28	6	2	2
WBGene00018449	1245	38	13	26	15	28	6	2	2
WBGene00018448	2024	52	38	19	17	24	6	2	3
WBGene00269373	1698	8	13	10	10	12	13	5	1
WBGene00019699	4678	117	90	38	34	41	23	19	11
WBGene00006195	1772	5	14	4	3	4	1	1	0
WBGene00220026	113	0	0	0	0	1	1	0	0
WBGene00019312	737	17	27	26	22	15	22	13	6
WBGene00019311	2069	110	130	78	62	55	42	21	13
WBGene00195238	94	0	1	0	0	0	0	3	0
WBGene00019310	1185	17	20	15	18	12	11	3	4
WBGene00019316	851	3	1	1	0	0	0	0	0
WBGene00019309	1607	1	5	18	10	15	5	2	0
WBGene00019306	771	2	0	0	0	0	0	0	0
WBGene00004902	5894	367	394	114	115	115	86	68	48
WBGene00197478	221	0	0	0	0	0	0	0	0
WBGene00198255	69	0	0	0	0	0	0	0	0
WBGene00021103	4258	405	512	173	145	152	119	108	71
WBGene00006387	4377	330	456	275	269	226	189	160	102
WBGene00004076	15921	6266	6976	5159	4980	4213	2816	2070	1441
WBGene00020740	1914	225	152	111	90	94	68	59	63
WBGene00020739	2679	2	0	2	3	0	0	0	0
WBGene00018734	33409	552	715	851	802	842	463	398	286
WBGene00202164	108	0	2	0	1	0	0	0	0
WBGene00199388	75	0	0	0	0	0	0	0	0
WBGene00201491	78	1	1	0	1	0	0	0	0
WBGene00018575	2417	31	21	16	12	14	4	5	3
WBGene00023410	3634	23	10	16	15	8	6	0	2
WBGene00023499	2390	4	2	4	4	6	2	1	2
WBGene00021967	575	9	2	0	2	1	0	0	1
WBGene00021966	669	46	38	16	9	14	8	8	5
WBGene00021965	1248	10	18	4	6	5	2	4	0
WBGene00202324	51	0	0	0	0	0	0	0	0
WBGene00018974	9920	1682	1730	936	880	714	545	415	272
WBGene00172169	21	3	4	0	0	1	0	0	0
WBGene00006924	2134	16453	16356	18366	15628	15061	10627	8823	5905
WBGene00002176	23142	171	158	169	155	124	66	61	52
WBGene00201405	48	1	0	0	0	0	0	0	0
WBGene00023294	73	0	0	0	0	0	0	0	0
WBGene00198752	51	0	0	0	0	0	0	0	0
WBGene00195695	50	0	0	1	0	0	0	0	0
WBGene00196749	54	0	0	0	0	0	0	0	0
WBGene00196757	51	0	0	0	0	0	0	0	0
WBGene00201647	60	0	0	1	0	0	0	0	0
WBGene00198953	147	0	0	0	0	0	0	0	0
WBGene00196073	73	0	0	0	0	0	0	1	0
WBGene00198621	56	0	0	0	0	0	0	0	0
WBGene00000008	4680	30	16	14	9	7	4	9	4
WBGene00018816	1270	6	2	1	5	0	1	0	0
WBGene00018815	967	1	1	1	1	0	0	0	0
WBGene00021786	361	5	4	0	1	0	0	2	0
WBGene00021785	647	175	177	25	15	23	35	18	16
WBGene00021784	5798	1017	1347	585	515	431	365	284	196
WBGene00202126	49	1	1	3	1	2	0	0	0
WBGene00021783	7742	381	437	164	169	162	119	114	82
WBGene00199962	51	0	0	0	0	0	0	0	0
WBGene00199232	66	0	0	0	0	0	0	0	1
WBGene00202193	55	0	0	0	0	0	0	0	0
WBGene00198866	55	0	0	0	0	0	0	0	1
WBGene00196114	243	0	0	0	0	0	0	0	1
WBGene00200703	50	0	1	0	0	0	0	0	0
WBGene00021781	1208	297	453	80	76	80	114	78	55
WBGene00021780	884	7	3	2	3	2	0	2	1
WBGene00021779	1878	114	73	34	38	47	16	29	12
WBGene00000646	1696	17	9	11	24	21	2	2	1
WBGene00023311	73	0	0	0	0	0	0	0	0
WBGene00023312	73	0	0	0	0	0	0	0	0
WBGene00019207	5266	753	637	247	232	198	160	131	81
WBGene00044645	1107	18	1	0	0	2	1	0	0
WBGene00196750	63	0	1	0	0	0	0	0	0
WBGene00021776	5850	14	11	10	10	10	3	6	1
WBGene00021774	1045	32	35	13	11	21	5	8	3
WBGene00021773	1046	28	36	8	12	10	7	8	5
WBGene00019416	1011	24	22	7	11	17	11	8	4
WBGene00044697	1791	224	175	39	31	32	24	30	17
WBGene00019415	1934	61	63	38	40	39	13	14	12
WBGene00045486	1067	10	4	10	7	8	7	6	1
WBGene00173988	21	0	0	0	0	0	0	0	0
WBGene00019414	1093	6	11	4	2	3	4	5	0
WBGene00019413	1035	17	20	10	10	5	4	0	1
WBGene00219239	713	5	5	9	7	11	2	1	0
WBGene00019412	1044	18	15	20	21	16	5	5	4
WBGene00269419	779	17	26	11	15	13	10	3	7
WBGene00194704	725	2	1	1	0	0	0	0	0
WBGene00020325	1460	14	8	6	2	7	2	1	0
WBGene00006464	2830	78	71	51	33	42	30	19	9
WBGene00201668	118	1	1	1	0	0	0	0	0
WBGene00015594	1180	0	0	0	0	0	0	0	0
WBGene00044415	918	1	0	0	0	1	0	0	0
WBGene00015593	284	4	1	0	3	3	0	0	0
WBGene00005177	2276	9	2	2	2	1	0	0	0
WBGene00022555	932	11	17	13	10	9	7	5	3
WBGene00022554	2066	284	269	147	122	86	119	68	44
WBGene00022553	1158	1	2	0	0	0	1	0	0
WBGene00003734	3505	28	35	4	3	1	10	5	1
WBGene00019037	1052	31	36	19	11	14	4	4	2
WBGene00019036	2754	5	2	5	4	6	1	1	0
WBGene00019035	1138	8	21	4	6	9	5	3	2
WBGene00019034	1044	14	3	3	3	4	3	2	3
WBGene00018441	1012	8	5	6	6	10	2	3	1
WBGene00018440	1265	1	4	1	0	2	1	1	0
WBGene00018439	1159	9	14	1	6	4	8	0	0
WBGene00018443	1160	60	54	25	19	26	14	19	11
WBGene00018438	1336	148	157	49	30	53	24	17	9
WBGene00018437	1417	45	43	17	20	18	9	2	5
WBGene00018436	1079	21	21	8	4	5	3	1	0
WBGene00269388	966	18	20	13	4	10	4	6	3
WBGene00018435	1560	43	66	21	13	13	19	18	9
WBGene00018434	1644	6	3	1	2	0	0	2	0
WBGene00018433	1016	15	21	6	3	4	10	5	3
WBGene00018432	1938	0	4	1	0	2	1	0	0
WBGene00019502	642	1	1	0	1	0	0	0	0
WBGene00206518	958	2	0	1	1	0	0	0	0
WBGene00018105	1377	2	0	0	0	0	0	1	0
WBGene00018108	942	6	13	2	6	3	2	2	1
WBGene00018104	2342	11	28	10	5	10	8	1	2
WBGene00018103	1068	19	28	16	15	13	15	9	15
WBGene00018102	3184	47	35	22	13	14	10	8	3
WBGene00018101	9593	963	1697	634	536	465	426	270	192
WBGene00015608	6442	607	1083	465	418	318	303	204	131
WBGene00015607	1037	13	10	6	13	10	5	5	3
WBGene00006088	982	16	1	7	10	2	0	0	1
WBGene00015606	3526	15	19	47	66	63	36	51	18
WBGene00170391	21	0	0	0	0	0	0	0	0
WBGene00020361	2009	16	15	7	10	6	3	4	1
WBGene00020360	5567	240	254	322	265	272	180	174	123
WBGene00020359	1158	51	82	17	11	14	21	12	7
WBGene00020358	1176	45	51	15	16	10	19	13	7
WBGene00020357	3789	12	4	10	19	22	5	3	0
WBGene00016883	3070	59	70	31	29	28	20	11	10
WBGene00016882	1414	5	5	4	2	2	0	0	1
WBGene00016881	290	0	2	0	0	1	0	0	0
WBGene00016880	967	9	27	9	8	13	3	3	3
WBGene00015830	1149	15	13	11	10	7	4	3	0
WBGene00044359	307	3	11	4	5	4	5	4	2
WBGene00015829	1509	7	4	6	4	4	0	3	0
WBGene00015828	1394	52	59	17	11	12	9	4	5
WBGene00015839	1714	8	5	5	2	3	0	1	0
WBGene00015840	1627	7	0	2	0	1	0	0	0
WBGene00015827	1280	1	0	0	0	1	0	0	0
WBGene00015826	849	0	1	0	0	0	0	0	0
WBGene00015825	227	0	0	0	0	0	0	0	0
WBGene00016720	1697	0	0	3	11	6	0	0	0
WBGene00016719	1684	72	118	16	16	14	21	18	15
WBGene00016718	2166	10	0	13	16	6	0	0	1
WBGene00016717	2347	81	89	56	36	25	19	15	22
WBGene00018662	1575	1	1	0	0	1	0	0	0
WBGene00018661	688	11	9	4	3	6	1	6	2
WBGene00018660	994	29	44	22	11	8	8	4	6
WBGene00018659	886	112	113	40	57	37	43	20	19
WBGene00018658	856	15	32	4	1	1	8	3	5
WBGene00169071	21	1	0	1	0	1	0	0	0
WBGene00022685	1202	25	30	25	18	12	13	5	11
WBGene00021193	3383	37	26	14	14	5	6	7	1
WBGene00016556	1655	7	7	5	2	4	5	2	2
WBGene00016555	1995	73	72	24	17	18	14	9	2
WBGene00016554	761	3	1	1	0	2	1	0	0
WBGene00019136	4874	64	70	45	45	51	32	18	10
WBGene00019135	1245	11	8	4	4	9	0	0	0
WBGene00269394	389	23	7	6	3	1	2	1	1
WBGene00019134	840	26	6	5	3	3	2	0	0
WBGene00019133	2788	11	6	5	3	3	0	3	0
WBGene00019142	675	29	43	6	3	5	10	4	5
WBGene00206415	1227	31	10	9	8	8	4	5	1
WBGene00017208	1077	22	20	5	9	6	4	3	2
WBGene00017207	1409	18	18	9	27	11	15	6	1
WBGene00219315	618	4	7	6	7	8	2	2	1
WBGene00200144	192	0	1	0	1	0	0	0	0
WBGene00020535	460	2	2	1	0	0	0	0	0
WBGene00020534	763	2	0	1	1	0	0	0	1
WBGene00020533	3368	16	14	6	6	3	1	0	2
WBGene00020532	5279	30	31	12	13	8	9	2	3
WBGene00020075	2343	161	252	61	48	39	55	46	32
WBGene00201615	146	0	0	0	0	0	0	0	0
WBGene00197682	52	0	0	0	0	0	0	0	0
WBGene00020073	1406	105	173	57	60	61	30	28	16
WBGene00016547	1530	28	17	6	4	7	2	9	1
WBGene00016546	1840	14	21	29	15	18	11	13	12
WBGene00016545	1826	19	19	5	12	8	3	3	5
WBGene00016544	1213	119	118	58	38	46	45	37	24
WBGene00219656	3782	78	90	54	38	45	19	25	19
WBGene00016335	5250	264	374	134	127	113	126	111	50
WBGene00016334	830	1	0	0	0	1	0	0	0
WBGene00021984	4752	92	104	37	41	34	48	23	16
WBGene00198765	150	0	1	0	0	0	0	0	0
WBGene00196771	54	0	0	0	0	0	0	0	0
WBGene00018782	10000	2849	3526	1067	935	982	945	747	572
WBGene00018781	10682	510	585	302	259	250	202	127	132
WBGene00019586	6630	138	79	92	103	84	42	29	17
WBGene00044361	442	4	0	1	0	0	0	0	0
WBGene00235164	742	14	10	3	3	5	5	2	0
WBGene00015110	1321	57	111	19	26	20	32	28	21
WBGene00015108	1861	3	0	4	3	9	1	3	3
WBGene00022869	539	3	0	0	4	0	0	0	0
WBGene00022873	1946	39	38	17	12	11	17	5	8
WBGene00022868	1799	72	90	33	24	31	24	16	11
WBGene00022867	1840	88	98	42	35	33	35	35	20
WBGene00206413	990	14	6	5	6	2	4	2	1
WBGene00022866	2438	5	6	2	2	1	2	2	1
WBGene00018385	1819	8	2	2	4	0	0	0	0
WBGene00018384	1764	404	619	223	176	171	210	163	124
WBGene00198432	66	0	0	0	0	0	0	0	0
WBGene00018383	1493	5	16	1	0	3	1	1	1
WBGene00018382	911	108	1	3	3	3	0	0	0
WBGene00018381	3016	1	0	0	2	3	0	0	0
WBGene00018380	1062	13	12	6	6	0	6	3	3
WBGene00018379	1197	2	11	0	1	1	0	0	0
WBGene00018378	1184	2	2	0	0	3	0	0	0
WBGene00017520	1181	2	3	5	0	3	0	0	1
WBGene00017519	834	4	0	3	0	0	0	0	0
WBGene00017518	1951	0	2	1	1	2	0	0	0
WBGene00017517	1139	1	0	1	0	0	0	0	0
WBGene00017516	376	1	2	1	1	1	1	0	0
WBGene00023278	1018	6	1	2	1	1	0	0	0
WBGene00044362	578	5	1	2	1	2	0	1	0
WBGene00018352	1323	8	16	10	8	11	2	8	2
WBGene00018351	3631	148	182	59	66	53	44	21	25
WBGene00197533	72	0	1	0	0	0	0	0	0
WBGene00023285	66	0	0	1	0	1	0	0	0
WBGene00006882	7852	183	260	136	119	95	89	60	59
WBGene00003300	99	3	1	2	0	4	0	0	0
WBGene00255569	61	3	0	0	2	0	0	0	0
WBGene00018768	914	3	4	1	5	3	1	0	0
WBGene00018767	4002	9	6	4	1	1	2	1	3
WBGene00018766	7888	62	84	57	49	67	28	38	19
WBGene00195037	19	1	0	0	0	1	0	0	0
WBGene00019130	9969	727	816	352	339	286	262	197	136
WBGene00197405	50	0	0	0	0	0	0	0	0
WBGene00019340	660	4	4	3	1	1	0	1	0
WBGene00019339	876	6	3	14	17	5	4	2	0
WBGene00019338	5427	22	5	2	6	4	0	0	0
WBGene00019337	7348	79	81	87	91	78	44	41	25
WBGene00019335	2352	11	14	14	24	10	6	2	5
WBGene00017280	10656	1160	1225	315	309	274	273	173	122
WBGene00005551	2251	5	2	0	2	1	0	0	0
WBGene00018019	1227	4	2	1	1	2	0	1	0
WBGene00005550	1498	2	4	3	3	1	0	0	0
WBGene00194711	1449	18	1	4	1	1	0	0	1
WBGene00017059	470	85	58	9	8	7	2	3	1
WBGene00017058	371	19	8	2	4	5	3	1	1
WBGene00017057	1105	12	3	1	6	1	2	1	0
WBGene00017056	1129	18	9	2	7	1	4	1	0
WBGene00044301	1979	19	18	16	12	8	10	10	5
WBGene00005583	1448	1	1	0	0	0	0	0	0
WBGene00005549	1662	2	0	0	3	5	0	0	0
WBGene00017055	1582	25	3	25	18	9	1	0	0
WBGene00005553	1112	6	7	0	0	0	1	0	0
WBGene00017708	962	129	148	28	13	31	33	26	11
WBGene00017707	1817	3	13	8	7	1	2	1	0
WBGene00017706	795	0	0	0	1	0	0	0	0
WBGene00017705	846	19	0	23	25	8	0	0	0
WBGene00005564	1137	2	0	0	2	0	0	0	0
WBGene00005559	1353	0	1	0	0	0	0	0	0
WBGene00023272	263	0	0	0	1	0	0	0	0
WBGene00001546	5353	56	60	33	31	23	17	7	8
WBGene00017704	864	3	4	0	2	1	0	0	0
WBGene00017703	3681	42	40	10	11	4	6	5	0
WBGene00017712	1122	263	277	132	112	86	98	62	33
WBGene00044364	264	2	1	2	7	3	0	0	0
WBGene00044365	264	2	2	2	7	3	0	0	0
WBGene00198346	144	0	0	1	0	0	0	0	0
WBGene00197438	98	0	0	0	0	0	0	0	0
WBGene00201160	98	0	0	0	0	0	0	0	0
WBGene00044367	879	6	3	0	2	1	1	0	0
WBGene00017914	2986	13	16	5	8	2	2	0	2
WBGene00017913	1081	1	1	1	1	4	0	0	1
WBGene00017912	3232	15	20	33	41	38	20	22	10
WBGene00017911	1061	9	13	8	12	3	3	3	3
WBGene00017249	2267	30	18	2	4	5	6	3	1
WBGene00043239	2582	10	4	7	23	10	7	6	8
WBGene00017248	1137	2	3	2	3	2	1	0	1
WBGene00017247	1295	43	81	14	13	6	3	10	4
WBGene00017246	1456	42	61	17	19	16	17	14	12
WBGene00017245	5991	729	922	431	389	319	316	181	149
WBGene00019691	4694	22	36	14	6	9	7	3	4
WBGene00019690	2148	15	29	11	8	8	10	5	4
WBGene00044368	186	0	0	0	0	0	0	0	0
WBGene00019689	533	3	6	0	1	0	0	0	3
WBGene00019688	707	5	3	1	0	1	0	0	0
WBGene00022441	1083	65	97	86	76	76	60	49	32
WBGene00195503	57	0	0	0	1	0	0	0	0
WBGene00023203	82	32	3	2	0	2	0	1	0
WBGene00022442	835	3	3	2	2	4	0	0	0
WBGene00022440	706	10	12	0	2	0	2	2	1
WBGene00022439	2766	11	4	5	6	3	1	1	2
WBGene00022438	1518	3	1	0	0	3	0	0	3
WBGene00022452	1195	691	1075	409	374	372	303	202	143
WBGene00022712	2635	115	167	87	47	77	74	58	39
WBGene00086560	337	8	3	1	3	1	0	5	0
WBGene00022711	2736	2	5	0	3	1	0	0	0
WBGene00020430	2358	148	1	9	9	4	1	0	1
WBGene00005826	1697	2	5	0	1	3	0	1	1
WBGene00020428	2127	10	1	3	2	3	0	0	0
WBGene00005807	3276	3	2	3	5	3	0	0	0
WBGene00198710	57	0	0	0	0	0	0	0	0
WBGene00003678	10385	783	752	848	727	709	499	443	349
WBGene00019513	2932	209	178	77	75	81	46	29	27
WBGene00019512	2701	22	26	8	8	8	2	4	2
WBGene00019511	3633	336	298	273	245	236	156	136	89
WBGene00016576	1644	504	426	193	207	170	134	81	63
WBGene00016575	1315	138	152	75	64	50	48	21	17
WBGene00016574	1605	140	175	86	64	45	86	37	24
WBGene00016573	1708	174	207	99	101	84	78	41	27
WBGene00016578	1190	53	57	30	63	27	29	13	13
WBGene00201629	150	0	0	0	1	0	0	0	0
WBGene00016572	1127	4	1	3	5	2	1	1	0
WBGene00016571	1404	29	32	19	15	14	6	6	7
WBGene00015197	3343	74	69	23	26	24	7	9	9
WBGene00201053	146	0	0	0	0	0	0	0	0
WBGene00202228	69	0	0	0	0	0	0	0	0
WBGene00196084	97	1	0	0	0	0	0	0	0
WBGene00196371	54	0	0	0	0	0	0	0	0
WBGene00015196	1964	23	24	10	18	5	2	0	3
WBGene00005541	1793	9	1	8	10	3	1	0	0
WBGene00005542	1936	4	4	4	4	5	0	3	0
WBGene00165357	21	0	0	0	0	0	0	0	0
WBGene00005540	1758	1	3	3	1	0	1	0	0
WBGene00005543	1320	3	1	3	2	2	0	0	0
WBGene00002997	3386	256	324	195	143	153	127	106	81
WBGene00021293	1031	71	60	31	32	23	24	14	20
WBGene00023173	71	175	2	0	0	1	0	0	0
WBGene00202455	51	0	0	0	0	0	0	0	0
WBGene00021292	8887	1411	1675	937	891	807	564	411	274
WBGene00021291	2419	2	1	0	1	2	0	0	1
WBGene00021290	1968	5	13	4	12	9	0	0	0
WBGene00021289	725	1	2	0	0	2	2	1	1
WBGene00021288	2525	61	29	30	28	18	14	13	6
WBGene00199183	50	0	0	0	0	0	0	0	0
WBGene00020409	681	0	1	1	0	0	0	0	0
WBGene00020408	3861	325	371	245	213	195	149	111	65
WBGene00005292	1394	3	9	6	8	7	7	3	3
WBGene00002114	750	1	18	3	5	1	1	1	0
WBGene00020407	2110	46	72	14	14	17	19	13	3
WBGene00005568	1185	4	6	1	5	3	1	0	1
WBGene00077522	851	8	14	1	4	2	1	0	2
WBGene00020406	2436	3	5	3	3	1	0	0	0
WBGene00197562	83	1	0	0	0	0	0	0	0
WBGene00005552	2514	160	217	95	67	82	73	52	25
WBGene00021299	868	20	16	6	9	10	3	2	5
WBGene00005590	1633	5	6	1	0	5	0	4	0
WBGene00005570	1543	7	1	8	5	3	0	0	0
WBGene00045304	1617	0	2	1	3	3	2	0	0
WBGene00005562	1829	2	0	1	0	1	0	0	0
WBGene00044372	450	30	12	7	9	3	6	1	4
WBGene00022569	1704	41	29	172	290	194	33	33	20
WBGene00022568	838	5	13	4	9	4	2	4	1
WBGene00022567	1114	4	9	1	2	3	2	1	0
WBGene00022566	520	3	2	0	1	1	0	1	0
WBGene00022565	1084	58	4	1	2	5	0	0	0
WBGene00023399	1038	7	18	8	10	5	4	6	5
WBGene00044373	709	1	1	1	0	0	0	0	0
WBGene00015911	1182	0	5	0	2	0	0	2	0
WBGene00015910	764	7	4	0	4	1	2	0	1
WBGene00015909	544	1	1	0	0	0	1	0	0
WBGene00017180	1554	8	6	11	4	10	8	4	0
WBGene00195073	3843	28	5	5	3	7	4	0	1
WBGene00017179	2700	33	25	11	8	15	5	3	4
WBGene00018196	4506	31	19	12	14	8	3	3	4
WBGene00005575	1659	4	1	3	1	1	0	0	0
WBGene00023281	1209	2	1	1	1	0	1	0	0
WBGene00023282	1048	1	1	3	0	2	0	0	1
WBGene00018200	1169	67	95	29	25	19	29	15	9
WBGene00018195	1120	58	68	50	36	46	41	22	14
WBGene00018201	1195	5	2	2	0	2	2	0	0
WBGene00269387	852	2	1	1	2	1	0	0	0
WBGene00195022	19	0	0	0	0	0	0	0	0
WBGene00249812	21	3	0	0	0	0	0	0	0
WBGene00003354	103	3	1	0	0	0	0	0	0
WBGene00195027	20	0	1	0	0	0	0	0	0
WBGene00195026	18	0	0	0	0	0	0	0	0
WBGene00195023	20	0	0	0	0	0	0	0	0
WBGene00195025	21	3	0	0	0	0	0	0	0
WBGene00249813	219	3	0	0	0	1	0	0	0
WBGene00195024	19	0	0	0	0	0	0	0	0
WBGene00018194	2057	26	36	43	33	29	23	22	13
WBGene00021589	2411	27	13	26	33	18	5	4	5
WBGene00044751	23	0	0	0	0	0	1	0	0
WBGene00017454	2021	2	5	3	4	0	1	0	1
WBGene00077751	2317	3	2	3	1	3	1	1	0
WBGene00017453	705	14	12	1	1	2	2	0	2
WBGene00017452	8730	214	293	352	349	327	167	165	105
WBGene00017451	1117	69	73	25	25	16	17	12	15
WBGene00017450	1134	233	293	36	42	49	55	40	23
WBGene00021727	836	17	25	7	6	2	5	4	2
WBGene00170626	21	0	0	0	0	0	0	0	0
WBGene00165601	21	0	0	0	0	0	0	0	0
WBGene00021726	1636	68	60	22	28	27	19	6	8
WBGene00021725	1616	69	88	14	22	17	10	4	5
WBGene00021724	977	3	7	3	2	1	1	0	0
WBGene00021723	1116	5	18	3	7	1	3	2	4
WBGene00020290	2182	763	784	413	380	349	300	240	173
WBGene00017553	3004	39	21	5	10	10	4	3	6
WBGene00017552	2824	6	2	3	4	0	1	1	2
WBGene00017551	1246	4	0	2	0	3	0	0	0
WBGene00017550	3834	31	12	11	12	6	3	4	1
WBGene00196713	71	0	0	0	0	0	0	0	0
WBGene00015855	1898	23	18	3	7	6	1	1	2
WBGene00196136	52	0	0	0	0	0	0	0	0
WBGene00200876	87	0	0	0	0	0	0	0	0
WBGene00015854	1619	2	4	2	2	0	0	1	0
WBGene00015853	960	156	299	60	51	41	63	39	29
WBGene00195070	1064	40	26	12	9	5	16	6	2
WBGene00195071	554	12	17	7	2	3	5	2	0
WBGene00015852	1433	90	137	20	20	23	29	15	11
WBGene00015851	989	49	78	15	11	2	13	8	8
WBGene00015850	882	100	110	32	24	28	38	27	13
WBGene00015849	981	47	60	25	37	22	18	13	17
WBGene00015856	523	3	1	2	2	1	1	0	0
WBGene00021718	411	0	0	0	1	0	0	3	0
WBGene00021717	680	6	7	0	1	2	2	2	0
WBGene00004896	7736	1898	1717	679	706	616	480	380	230
WBGene00021716	1703	25	24	25	41	34	15	10	11
WBGene00197552	225	0	0	0	0	0	0	0	0
WBGene00021715	1943	255	286	84	109	58	49	28	20
WBGene00021714	4940	470	617	267	243	221	185	114	88
WBGene00219757	163	19	57	13	8	10	15	7	12
WBGene00198510	57	1	1	0	0	0	0	2	0
WBGene00199109	56	0	0	0	0	0	0	0	0
WBGene00021118	2891	16	26	16	11	5	5	8	9
WBGene00021117	928	1	5	7	1	8	5	7	6
WBGene00199131	48	0	0	0	0	0	0	0	0
WBGene00199813	53	1	0	2	0	0	0	0	0
WBGene00021148	2787	66	89	21	23	15	31	21	13
WBGene00021149	895	101	103	24	16	20	15	15	13
WBGene00200660	78	0	0	0	0	0	0	0	0
WBGene00021146	10017	260	237	360	343	296	159	135	103
WBGene00021145	1393	7	3	3	0	4	0	0	0
WBGene00021144	1097	1	0	0	1	1	0	0	0
WBGene00021143	1066	1	0	0	3	0	0	0	0
WBGene00021142	611	9	1	3	2	2	0	1	0
WBGene00021141	1351	11	3	2	4	3	0	0	0
WBGene00005281	1454	1	1	1	2	1	0	0	0
WBGene00005282	2077	83	64	5	13	8	3	7	0
WBGene00023358	1461	3	3	2	2	2	2	1	0
WBGene00005280	1439	3	4	1	0	0	0	0	0
WBGene00201701	95	0	2	0	0	0	0	0	0
WBGene00219755	587	6	11	5	3	2	2	3	3
WBGene00219756	399	1	0	0	0	0	0	0	0
WBGene00021711	3998	67	54	115	211	83	21	12	8
WBGene00018235	4944	47	15	39	34	16	10	16	3
WBGene00018234	810	3	0	1	1	2	0	0	0
WBGene00019799	1745	160	183	150	143	135	115	87	66
WBGene00019796	2753	60	71	77	63	53	33	36	19
WBGene00019795	2095	240	97	126	105	93	69	33	27
WBGene00219238	1566	22	19	16	18	16	4	6	3
WBGene00019794	2432	62	75	66	64	58	52	25	20
WBGene00019793	2583	11	6	7	9	4	2	0	2
WBGene00019798	1556	14	11	4	2	3	4	1	0
WBGene00044314	1189	21	12	5	9	5	4	2	0
WBGene00017590	3021	17	8	7	11	1	3	2	3
WBGene00017587	2055	37	66	40	34	39	31	22	17
WBGene00017586	1726	17	8	11	9	8	0	1	2
WBGene00194713	415	3	11	2	1	4	6	3	2
WBGene00017585	717	1	0	0	0	0	0	2	0
WBGene00017584	1110	133	134	70	44	33	60	44	22
WBGene00017583	1820	97	72	22	40	31	31	18	11
WBGene00005991	1448	226	0	5	2	0	1	0	0
WBGene00005999	1446	16	1	1	2	0	0	0	1
WBGene00006000	1612	2	7	0	0	0	0	0	0
WBGene00006001	1398	15	7	0	0	0	0	0	0
WBGene00016711	1756	7	7	1	3	3	0	3	0
WBGene00016710	2631	114	154	51	30	44	46	27	20
WBGene00016709	1769	7	1	3	0	1	0	0	0
WBGene00016708	519	0	0	1	1	1	0	0	0
WBGene00016707	1685	29	14	9	9	8	4	4	2
WBGene00017405	1231	29	27	8	16	16	10	8	6
WBGene00017404	949	16	13	9	3	3	8	2	5
WBGene00017403	891	2	1	0	0	0	0	0	0
WBGene00017402	626	142	230	74	64	63	86	67	29
WBGene00171692	21	0	0	0	0	0	0	0	0
WBGene00020774	3508	106	162	46	50	39	53	35	33
WBGene00006002	1454	7	2	2	1	1	0	1	0
WBGene00044380	456	0	0	0	0	0	0	0	0
WBGene00020773	1441	2	0	0	1	2	0	0	0
WBGene00020772	1207	1	1	3	0	3	0	1	0
WBGene00020771	1110	81	100	38	49	41	30	22	22
WBGene00195077	1029	5	3	4	2	2	1	0	1
WBGene00021173	646	1	0	0	5	1	0	0	0
WBGene00021172	569	3	1	2	0	1	0	0	0
WBGene00021171	4986	2125	1282	3228	3173	2910	2162	1550	1171
WBGene00005380	1419	1	2	1	0	0	0	0	0
