DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	sample_name	source	start	strand	type
6765034	6920085	0	False	True	159700	0	0	0	0	0	['WBGene00018304']	0	0	0	0	0	0	0	['WBGene00198268', 'WBGene00197227', 'WBGene00197883', 'WBGene00199693', 'WBGene00199584', 'WBGene00198582', 'WBGene00196819', 'WBGene00195784', 'WBGene00200818', 'WBGene00196586', 'WBGene00201982', 'WBGene00201735', 'WBGene00202026', 'WBGene00200136', 'WBGene00200874', 'WBGene00201988', 'WBGene00197726', 'WBGene00196542']	['WBGene00174367', 'WBGene00166760']	['WBGene00018304', 'WBGene00017954', 'WBGene00017955', 'WBGene00001023', 'WBGene00016625', 'WBGene00016626', 'WBGene00016627', 'WBGene00016628', 'WBGene00016629', 'WBGene00004058', 'WBGene00004059', 'WBGene00016630', 'WBGene00016632', 'WBGene00016631', 'WBGene00015088', 'WBGene00000886', 'WBGene00015089']	['WBGene00017956']	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00198197', 'WBGene00197199', 'WBGene00195677', 'WBGene00201644', 'WBGene00201865', 'WBGene00195594', 'WBGene00201247', 'WBGene00200867', 'WBGene00199645', 'WBGene00199832', 'WBGene00198679', 'WBGene00201153']	['WBGene00167435']	['WBGene00018298', 'WBGene00044221', 'WBGene00020480', 'WBGene00020482', 'WBGene00020481', 'WBGene00020479', 'WBGene00020478', 'WBGene00006380', 'WBGene00004921', 'WBGene00017953', 'WBGene00001194', 'WBGene00015410', 'WBGene00206529', 'WBGene00016624', 'WBGene00016623', 'WBGene00000211', 'WBGene00044615', 'WBGene00015087']	0	0	0	['WBGene00219797']	['WBGene00022907', 'WBGene00022961']	6760385	6760385	0	DOG	II	.	.	6760385	protein_coding	gene_id "WBGene00018299"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1500	4649.0	N2HS_J2B_sp	WormBase	6758885	+	gene
6768429	6920018	0	False	True	159600	0	0	0	0	0	['WBGene00020807', 'WBGene00000244', 'WBGene00020808']	0	0	0	0	0	0	0	['WBGene00197521', 'WBGene00195444', 'WBGene00200409', 'WBGene00199480', 'WBGene00197802', 'WBGene00199451', 'WBGene00200215', 'WBGene00196042', 'WBGene00196871', 'WBGene00200719', 'WBGene00201654', 'WBGene00197837', 'WBGene00200926']	['WBGene00174084']	['WBGene00020807', 'WBGene00000244', 'WBGene00020808', 'WBGene00005253', 'WBGene00195226', 'WBGene00005251', 'WBGene00022602', 'WBGene00004984', 'WBGene00022603', 'WBGene00022606', 'WBGene00022604', 'WBGene00022605', 'WBGene00019262', 'WBGene00194821', 'WBGene00020523', 'WBGene00020524', 'WBGene00020525', 'WBGene00020526', 'WBGene00020527', 'WBGene00020528', 'WBGene00001672', 'WBGene00003844', 'WBGene00006801']	['WBGene00005252']	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00196332', 'WBGene00202492', 'WBGene00201579', 'WBGene00195662', 'WBGene00199168', 'WBGene00197875', 'WBGene00220023', 'WBGene00201998']	['WBGene00169721']	['WBGene00020805', 'WBGene00194910', 'WBGene00004975', 'WBGene00043952', 'WBGene00022601', 'WBGene00020522', 'WBGene00020529', 'WBGene00020520', 'WBGene00000714', 'WBGene00000715', 'WBGene00000716', 'WBGene00020517', 'WBGene00020516', 'WBGene00016959', 'WBGene00020586', 'WBGene00006803', 'WBGene00019643', 'WBGene00019642']	0	0	0	['WBGene00045084']	['WBGene00023105']	6760418	6760418	0	DOG	V	.	.	6760418	protein_coding	gene_id "WBGene00000936"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2283	8011.0	N2HS_J2B_spl	WormBase	6758135	+	gene
4340151	4496924	0	False	True	158500	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00077723']	['WBGene00197336', 'WBGene00199439', 'WBGene00196553']	0	['WBGene00019222', 'WBGene00015116', 'WBGene00003825', 'WBGene00001438', 'WBGene00022742', 'WBGene00006657', 'WBGene00020461', 'WBGene00020249', 'WBGene00020250', 'WBGene00020252', 'WBGene00020251']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00200213', 'WBGene00202262', 'WBGene00201483', 'WBGene00200821']	0	['WBGene00019217', 'WBGene00044310', 'WBGene00019216', 'WBGene00002252', 'WBGene00023425', 'WBGene00015115', 'WBGene00022743', 'WBGene00022741', 'WBGene00007036', 'WBGene00044063', 'WBGene00022739', 'WBGene00003699', 'WBGene00020460', 'WBGene00003615', 'WBGene00021058', 'WBGene00021057', 'WBGene00021056', 'WBGene00020248']	0	0	0	0	0	4338424	4338424	0	DOG	II	.	.	4338424	protein_coding	gene_id "WBGene00019218"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2717	1727.0	N2HS_J2B_sp	WormBase	4335707	+	gene
4338995	4496566	0	True	True	158000	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00201718', 'WBGene00195732', 'WBGene00198006', 'WBGene00197667', 'WBGene00220051', 'WBGene00202062', 'WBGene00201220', 'WBGene00199917', 'WBGene00200138', 'WBGene00199569', 'WBGene00195345', 'WBGene00201431', 'WBGene00198358', 'WBGene00202457', 'WBGene00200377']	0	['WBGene00017473', 'WBGene00017474', 'WBGene00219368', 'WBGene00017475', 'WBGene00020120', 'WBGene00219369', 'WBGene00020121', 'WBGene00020122', 'WBGene00020123', 'WBGene00003084', 'WBGene00001052', 'WBGene00017478', 'WBGene00017794', 'WBGene00017178', 'WBGene00003561', 'WBGene00023460', 'WBGene00000959']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00201379', 'WBGene00196416', 'WBGene00219893', 'WBGene00200479', 'WBGene00198022', 'WBGene00197464', 'WBGene00196445', 'WBGene00201746', 'WBGene00200906', 'WBGene00200242', 'WBGene00202473', 'WBGene00200381', 'WBGene00195263', 'WBGene00201445', 'WBGene00199358']	0	['WBGene00017472', 'WBGene00017471', 'WBGene00017470', 'WBGene00000738', 'WBGene00020119', 'WBGene00001082', 'WBGene00017040', 'WBGene00017477', 'WBGene00017476', 'WBGene00017177', 'WBGene00000157', 'WBGene00017176', 'WBGene00000207']	['WBGene00023268']	0	0	0	['WBGene00022993', 'WBGene00022994', 'WBGene00023013', 'WBGene00023014']	4338566	4338566	0	DOG	X	.	.	4338566	ncRNA	gene_id "WBGene00200380"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	201	429.0	N2HS_J2B_spl	WormBase	4338365	+	gene
4347166	4495725	0	False	True	156800	0	0	0	0	0	['WBGene00017062', 'WBGene00017981', 'WBGene00017982']	0	0	0	0	0	0	0	['WBGene00200469']	0	['WBGene00017062', 'WBGene00017981', 'WBGene00017982', 'WBGene00017983', 'WBGene00001722', 'WBGene00044530', 'WBGene00017984', 'WBGene00017985', 'WBGene00017986', 'WBGene00017987', 'WBGene00017410', 'WBGene00017411', 'WBGene00195154', 'WBGene00044531', 'WBGene00017412', 'WBGene00017413', 'WBGene00017414', 'WBGene00195160', 'WBGene00001714', 'WBGene00235165', 'WBGene00021619', 'WBGene00021620', 'WBGene00004820', 'WBGene00021621', 'WBGene00021623', 'WBGene00021624', 'WBGene00021627', 'WBGene00021625', 'WBGene00044637', 'WBGene00021626', 'WBGene00019224', 'WBGene00020371']	['WBGene00269436', 'WBGene00017415', 'WBGene00021622', 'WBGene00006100']	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00201536']	0	['WBGene00003159', 'WBGene00017988', 'WBGene00003708', 'WBGene00021617', 'WBGene00021616', 'WBGene00004813', 'WBGene00269437', 'WBGene00020370', 'WBGene00020369']	['WBGene00006101']	0	['WBGene00235179']	0	0	4338925	4338925	0	DOG	V	.	.	4338925	protein_coding	gene_id "WBGene00044529"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2163	8241.0	N2HS_J2B_spl	WormBase	4336762	+	gene
4339634	4495037	0	True	True	155900	0	0	0	['WBGene00201718']	0	0	0	0	0	0	0	0	0	['WBGene00201718', 'WBGene00195732', 'WBGene00198006', 'WBGene00197667', 'WBGene00220051', 'WBGene00202062', 'WBGene00201220', 'WBGene00199917', 'WBGene00200138', 'WBGene00199569', 'WBGene00195345', 'WBGene00201431', 'WBGene00198358', 'WBGene00202457', 'WBGene00200377']	0	['WBGene00017473', 'WBGene00017474', 'WBGene00219368', 'WBGene00017475', 'WBGene00020120', 'WBGene00219369', 'WBGene00020121', 'WBGene00020122', 'WBGene00020123', 'WBGene00003084', 'WBGene00001052', 'WBGene00017478', 'WBGene00017794', 'WBGene00017178', 'WBGene00003561', 'WBGene00023460', 'WBGene00000959']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00196416', 'WBGene00219893', 'WBGene00200479', 'WBGene00198022', 'WBGene00197464', 'WBGene00196445', 'WBGene00201746', 'WBGene00200906', 'WBGene00200242', 'WBGene00202473', 'WBGene00200381', 'WBGene00195263', 'WBGene00201445', 'WBGene00199358']	0	['WBGene00017472', 'WBGene00017471', 'WBGene00017470', 'WBGene00000738', 'WBGene00020119', 'WBGene00001082', 'WBGene00017040', 'WBGene00017477', 'WBGene00017476', 'WBGene00017177', 'WBGene00000157', 'WBGene00017176', 'WBGene00000207']	['WBGene00023268']	0	0	0	['WBGene00022993', 'WBGene00022994', 'WBGene00023013', 'WBGene00023014']	4339137	4339137	0	DOG	X	.	.	4339137	ncRNA	gene_id "WBGene00201379"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	142	497.0	N2HS_J2B_spl	WormBase	4338995	+	gene
4343446	4489164	0	False	True	148700	0	0	0	0	['WBGene00169029']	['WBGene00007136']	0	0	0	0	0	0	0	['WBGene00197767', 'WBGene00198795', 'WBGene00198958', 'WBGene00200913', 'WBGene00198182']	['WBGene00169029']	['WBGene00007136', 'WBGene00007133', 'WBGene00011121', 'WBGene00011117', 'WBGene00011116', 'WBGene00011115', 'WBGene00007791', 'WBGene00007788', 'WBGene00007789', 'WBGene00000463', 'WBGene00003577', 'WBGene00004132', 'WBGene00002100']	['WBGene00014641']	['WBGene00014266']	0	['WBGene00014269', 'WBGene00014268', 'WBGene00014267', 'WBGene00014402']	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00219783', 'WBGene00197514', 'WBGene00045168', 'WBGene00045189', 'WBGene00198895', 'WBGene00199868', 'WBGene00199870', 'WBGene00200894', 'WBGene00199943', 'WBGene00202066', 'WBGene00194748', 'WBGene00201305', 'WBGene00196565', 'WBGene00196071', 'WBGene00197669']	['WBGene00168627']	['WBGene00007137', 'WBGene00002003', 'WBGene00007138', 'WBGene00007139', 'WBGene00000511', 'WBGene00000512', 'WBGene00000513', 'WBGene00007131', 'WBGene00007132', 'WBGene00007134', 'WBGene00011112', 'WBGene00011113', 'WBGene00011114', 'WBGene00011120', 'WBGene00011111', 'WBGene00004387', 'WBGene00011110', 'WBGene00011109', 'WBGene00011119', 'WBGene00000520', 'WBGene00003590', 'WBGene00010155', 'WBGene00004470']	['WBGene00045188']	0	['WBGene00014484']	0	['WBGene00007475']	4340464	4340464	0	DOG	III	.	.	4340464	protein_coding	gene_id "WBGene00007135"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	7468	2982.0	N2HS_J2B_s	WormBase	4332996	+	gene
6780806	6909735	0	True	True	148300	0	0	0	['WBGene00219882']	0	['WBGene00006819', 'WBGene00004111']	0	0	0	0	0	['WBGene00219733']	0	['WBGene00219882', 'WBGene00201755', 'WBGene00202230', 'WBGene00200037']	0	['WBGene00006819', 'WBGene00004111', 'WBGene00016492', 'WBGene00016493', 'WBGene00016494', 'WBGene00019324', 'WBGene00004778', 'WBGene00019248', 'WBGene00020661', 'WBGene00006423', 'WBGene00016743', 'WBGene00004879']	0	['WBGene00219993', 'WBGene00194992']	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00196417', 'WBGene00195749', 'WBGene00201440', 'WBGene00220000', 'WBGene00201494', 'WBGene00200648', 'WBGene00199300', 'WBGene00197432', 'WBGene00196658', 'WBGene00195861', 'WBGene00201916']	0	['WBGene00000871', 'WBGene00016491', 'WBGene00004110', 'WBGene00017098', 'WBGene00006740', 'WBGene00019323', 'WBGene00019322', 'WBGene00001056', 'WBGene00001075', 'WBGene00019247', 'WBGene00019246', 'WBGene00019245', 'WBGene00001598', 'WBGene00044898', 'WBGene00020660', 'WBGene00020659', 'WBGene00016742']	0	0	0	0	['WBGene00022955']	6761435	6761435	0	DOG	I	.	.	6761435	protein_coding	gene_id "WBGene00017239"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1019	19371.0	N2HS_J2B_spl	WormBase	6760416	+	gene
4343190	4487304	0	False	True	146000	0	0	0	0	0	['WBGene00020977']	0	0	0	0	0	0	0	['WBGene00197297', 'WBGene00196245', 'WBGene00201396', 'WBGene00196280', 'WBGene00196454']	['WBGene00169107']	['WBGene00020977', 'WBGene00020978', 'WBGene00004419', 'WBGene00021283', 'WBGene00021284', 'WBGene00021285', 'WBGene00006228', 'WBGene00019951', 'WBGene00019952', 'WBGene00019956', 'WBGene00019953', 'WBGene00019954', 'WBGene00019718', 'WBGene00019719', 'WBGene00019720']	0	0	['WBGene00045085', 'WBGene00044952', 'WBGene00220038']	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	['WBGene00003337']	['WBGene00198353', 'WBGene00199529', 'WBGene00196315', 'WBGene00235373', 'WBGene00220137', 'WBGene00195363', 'WBGene00196599']	0	['WBGene00020974', 'WBGene00005662', 'WBGene00050916', 'WBGene00018898', 'WBGene00021286', 'WBGene00021282', 'WBGene00021281', 'WBGene00019950', 'WBGene00019949', 'WBGene00019948', 'WBGene00019947', 'WBGene00019946', 'WBGene00019955', 'WBGene00019945', 'WBGene00019721', 'WBGene00019717']	0	0	0	['WBGene00220117']	0	4341304	4341304	0	DOG	IV	.	.	4341304	protein_coding	gene_id "WBGene00020976"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4470	1886.0	N2HS_J2B_sp	WormBase	4336834	+	gene
4347632	4481339	0	True	True	138000	0	0	0	0	0	['WBGene00020977']	0	0	0	0	0	0	0	['WBGene00197297', 'WBGene00196245', 'WBGene00201396', 'WBGene00196280']	['WBGene00169107']	['WBGene00020977', 'WBGene00020978', 'WBGene00004419', 'WBGene00021283', 'WBGene00021284', 'WBGene00021285', 'WBGene00006228', 'WBGene00019951', 'WBGene00019952', 'WBGene00019956', 'WBGene00019953', 'WBGene00019954', 'WBGene00019718', 'WBGene00019719', 'WBGene00019720']	0	0	['WBGene00045085', 'WBGene00044952', 'WBGene00220038']	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	['WBGene00003337']	['WBGene00199529', 'WBGene00196315', 'WBGene00235373', 'WBGene00220137', 'WBGene00195363']	0	['WBGene00020974', 'WBGene00005662', 'WBGene00050916', 'WBGene00018898', 'WBGene00021286', 'WBGene00021282', 'WBGene00021281', 'WBGene00019950', 'WBGene00019949', 'WBGene00019948', 'WBGene00019947', 'WBGene00019946', 'WBGene00019955', 'WBGene00019945', 'WBGene00019721']	0	0	0	['WBGene00220117']	0	4343339	4343339	0	DOG	IV	.	.	4343339	ncRNA	gene_id "WBGene00198353"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	149	4293.0	N2HS_J2B_sp	WormBase	4343190	+	gene
4344215	4480202	0	True	True	136500	0	0	0	['WBGene00195732']	0	0	0	0	0	0	0	0	0	['WBGene00195732', 'WBGene00198006', 'WBGene00197667', 'WBGene00220051', 'WBGene00202062', 'WBGene00201220', 'WBGene00199917', 'WBGene00200138', 'WBGene00199569', 'WBGene00195345', 'WBGene00201431']	0	['WBGene00017473', 'WBGene00017474', 'WBGene00219368', 'WBGene00017475', 'WBGene00020120', 'WBGene00219369', 'WBGene00020121', 'WBGene00020122', 'WBGene00020123', 'WBGene00003084', 'WBGene00001052', 'WBGene00017478', 'WBGene00017794', 'WBGene00017178', 'WBGene00003561']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00196416', 'WBGene00219893', 'WBGene00200479', 'WBGene00198022', 'WBGene00197464', 'WBGene00196445', 'WBGene00201746', 'WBGene00200906', 'WBGene00200242', 'WBGene00202473', 'WBGene00200381']	0	['WBGene00017471', 'WBGene00017470', 'WBGene00000738', 'WBGene00020119', 'WBGene00001082', 'WBGene00017040', 'WBGene00017477', 'WBGene00017476', 'WBGene00017177', 'WBGene00000157', 'WBGene00017176', 'WBGene00000207']	['WBGene00023268']	0	0	0	['WBGene00022993', 'WBGene00022994', 'WBGene00023013', 'WBGene00023014']	4343702	4343702	0	DOG	X	.	.	4343702	protein_coding	gene_id "WBGene00017472"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4068	513.0	N2HS_J2B_spl	WormBase	4339634	+	gene
4350498	4468344	0	True	True	122700	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00198006', 'WBGene00197667', 'WBGene00220051', 'WBGene00202062', 'WBGene00201220', 'WBGene00199917', 'WBGene00200138', 'WBGene00199569', 'WBGene00195345']	0	['WBGene00017473', 'WBGene00017474', 'WBGene00219368', 'WBGene00017475', 'WBGene00020120', 'WBGene00219369', 'WBGene00020121', 'WBGene00020122', 'WBGene00020123', 'WBGene00003084', 'WBGene00001052', 'WBGene00017478', 'WBGene00017794', 'WBGene00017178']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00196416', 'WBGene00219893', 'WBGene00200479', 'WBGene00198022', 'WBGene00197464', 'WBGene00196445', 'WBGene00201746', 'WBGene00200906', 'WBGene00200242', 'WBGene00202473']	0	['WBGene00017470', 'WBGene00000738', 'WBGene00020119', 'WBGene00001082', 'WBGene00017040', 'WBGene00017477', 'WBGene00017476', 'WBGene00017177', 'WBGene00000157', 'WBGene00017176']	['WBGene00023268']	0	0	0	['WBGene00022993', 'WBGene00022994', 'WBGene00023013', 'WBGene00023014']	4345644	4345644	0	DOG	X	.	.	4345644	protein_coding	gene_id "WBGene00017471"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1429	4854.0	N2HS_J2B_spl	WormBase	4344215	+	gene
6762716	6882609	0	True	True	120000	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00199042', 'WBGene00200214', 'WBGene00198193', 'WBGene00199265', 'WBGene00200701', 'WBGene00200526', 'WBGene00197128']	['WBGene00165046', 'WBGene00165932', 'WBGene00166265', 'WBGene00168805', 'WBGene00168305', 'WBGene00166171', 'WBGene00165404', 'WBGene00174803', 'WBGene00170981', 'WBGene00166644', 'WBGene00173578', 'WBGene00171267', 'WBGene00170354', 'WBGene00172112', 'WBGene00173177', 'WBGene00174692', 'WBGene00170954', 'WBGene00168228', 'WBGene00173729', 'WBGene00172354', 'WBGene00170652', 'WBGene00173777', 'WBGene00166502', 'WBGene00171126', 'WBGene00167090', 'WBGene00168545', 'WBGene00172770', 'WBGene00168343', 'WBGene00169759', 'WBGene00173039', 'WBGene00167899']	['WBGene00015927', 'WBGene00015928', 'WBGene00015929', 'WBGene00015930', 'WBGene00015931', 'WBGene00015932', 'WBGene00020069', 'WBGene00006608']	['WBGene00023331']	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00219994', 'WBGene00199434', 'WBGene00198713', 'WBGene00197915', 'WBGene00198975', 'WBGene00202332', 'WBGene00201550', 'WBGene00199353', 'WBGene00196138', 'WBGene00202097', 'WBGene00198076', 'WBGene00198985']	['WBGene00172545', 'WBGene00170926', 'WBGene00168815', 'WBGene00166738', 'WBGene00173776', 'WBGene00170715', 'WBGene00167202', 'WBGene00167726', 'WBGene00165811', 'WBGene00166811', 'WBGene00171754', 'WBGene00166640', 'WBGene00167648', 'WBGene00170245', 'WBGene00165731', 'WBGene00165521', 'WBGene00174615', 'WBGene00165147', 'WBGene00165649', 'WBGene00171031', 'WBGene00166397', 'WBGene00166361', 'WBGene00168272', 'WBGene00169907', 'WBGene00168577', 'WBGene00168625', 'WBGene00172611', 'WBGene00168560', 'WBGene00170078']	['WBGene00004954', 'WBGene00015938', 'WBGene00006917', 'WBGene00015937', 'WBGene00015936', 'WBGene00236786', 'WBGene00015935', 'WBGene00015934', 'WBGene00015933', 'WBGene00019215', 'WBGene00019214', 'WBGene00019213', 'WBGene00003043', 'WBGene00005911', 'WBGene00005910']	['WBGene00023238']	0	0	['WBGene00219822']	0	6762609	6762609	0	DOG	IV	.	.	6762609	protein_coding	gene_id "WBGene00019259"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019259	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00198296']	0	0	0	0.0	0	0	0	0.0	5298	107.0	N2HS_J2B_sp	WormBase	6757311	+	gene
4348446	4462531	0	True	True	114700	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00197297', 'WBGene00196245', 'WBGene00201396']	['WBGene00169107']	['WBGene00020978', 'WBGene00004419', 'WBGene00021283', 'WBGene00021284', 'WBGene00021285', 'WBGene00006228', 'WBGene00019951', 'WBGene00019952', 'WBGene00019956', 'WBGene00019953', 'WBGene00019954', 'WBGene00019718']	0	0	['WBGene00045085', 'WBGene00044952', 'WBGene00220038']	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	['WBGene00003337']	['WBGene00199529', 'WBGene00196315', 'WBGene00235373', 'WBGene00220137']	0	['WBGene00020974', 'WBGene00005662', 'WBGene00050916', 'WBGene00018898', 'WBGene00021286', 'WBGene00021282', 'WBGene00021281', 'WBGene00019950', 'WBGene00019949', 'WBGene00019948', 'WBGene00019947', 'WBGene00019946', 'WBGene00019955', 'WBGene00019945']	0	0	0	0	0	4347831	4347831	0	DOG	IV	.	.	4347831	snoRNA	gene_id "WBGene00220117"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	199	615.0	N2HS_J2B_sp	WormBase	4347632	+	gene
4177492	4274801	0	False	True	103500	0	0	0	0	0	['WBGene00022747']	0	0	0	0	0	0	0	['WBGene00198662', 'WBGene00199948', 'WBGene00196652', 'WBGene00201771', 'WBGene00200753', 'WBGene00197027']	0	['WBGene00022747', 'WBGene00003412', 'WBGene00017628', 'WBGene00017629', 'WBGene00017630', 'WBGene00017632', 'WBGene00017631', 'WBGene00001994', 'WBGene00020922', 'WBGene00004285', 'WBGene00018602', 'WBGene00003179', 'WBGene00006680']	0	0	['WBGene00220111']	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00197706', 'WBGene00197854', 'WBGene00200983', 'WBGene00201906', 'WBGene00195898']	0	['WBGene00006921', 'WBGene00017627', 'WBGene00001957', 'WBGene00005716', 'WBGene00006393', 'WBGene00005717', 'WBGene00016867', 'WBGene00016866', 'WBGene00016869']	['WBGene00023353']	0	0	0	0	4171301	4171301	0	DOG	X	.	.	4171301	ncRNA	gene_id "WBGene00200857"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	141	6191.0	N2HS_J2B_spl	WormBase	4171160	+	gene
