GeneID	Length	BAMS.N2WT_INP_.bam	BAMS.OK803.INP__.bam	BAMS.N2.J2.1_.bam	BAMS.N2.J2.2_.bam	BAMS.N2.J2.3_.bam	BAMS.OK803.J2.1_.bam	BAMS.OK803.J2.2_.bam	BAMS.OK803.J2.3_.bam
WBGene00014065	1135	6	7	7	5	7	2	7	0
WBGene00014061	441	11	17	11	6	13	7	8	3
WBGene00014062	939	16	11	6	4	3	2	2	2
WBGene00014064	429	14	9	10	9	5	3	1	3
WBGene00006583	805	215	238	103	89	90	77	61	40
WBGene00014063	1245	10	8	5	0	2	3	3	4
WBGene00014041	414	3	5	4	3	2	2	0	2
WBGene00014042	195	0	0	2	0	0	0	2	1
WBGene00005520	953	1	1	1	0	0	0	0	0
WBGene00014043	1194	3	2	1	2	1	0	0	0
WBGene00014044	435	5	2	3	4	4	0	1	0
WBGene00014045	1191	4	1	1	1	0	0	0	0
WBGene00044046	162	0	0	0	0	0	0	0	0
WBGene00014046	1250	17	18	6	8	6	6	4	4
WBGene00014049	394	4	6	0	3	1	1	2	3
WBGene00195145	560	1	3	0	1	0	0	0	0
WBGene00014047	1247	29	31	9	10	5	7	5	4
WBGene00014048	1282	7	4	1	2	3	0	0	0
WBGene00194952	649	3	2	0	2	0	0	0	0
WBGene00014050	492	0	0	0	0	0	0	0	0
WBGene00004134	3654	309	444	372	318	317	271	211	145
WBGene00195882	540	5	7	2	1	1	1	3	0
WBGene00201928	84	0	0	0	0	0	0	0	0
WBGene00010318	1662	11	5	3	5	2	3	1	1
WBGene00202109	141	0	3	0	1	2	1	2	0
WBGene00010319	921	13	13	7	9	6	2	3	3
WBGene00199862	82	0	0	0	0	0	0	0	0
WBGene00010320	1293	67	46	28	24	26	19	17	19
WBGene00010321	509	12	6	7	2	7	3	5	2
WBGene00010322	318	10	11	1	5	4	2	2	2
WBGene00003107	2372	140	168	171	133	97	87	84	43
WBGene00199114	402	0	1	0	2	1	0	0	0
WBGene00198906	352	1	2	0	1	0	0	0	0
WBGene00011302	2065	1116	1349	480	366	280	347	267	191
WBGene00011303	730	189	265	93	98	88	94	65	42
WBGene00004185	1712	743	770	336	249	221	214	187	128
WBGene00014492	1791	2175	3136	2181	1882	1839	1650	1373	1005
WBGene00011304	4565	6002	7703	6864	6201	5810	4288	3440	2279
WBGene00045074	131	15406	7089	1483	1941	945	285	230	145
WBGene00220052	121	5	7	14	17	18	18	12	18
WBGene00220053	80	17	9	12	12	9	3	6	3
WBGene00007352	2762	8998	9750	5888	5364	4724	3661	2887	1973
WBGene00045148	218	3877	5811	622	577	540	390	417	267
WBGene00045152	113	2823	5538	535	440	404	550	462	321
WBGene00007356	461	5	1	0	1	1	0	0	0
WBGene00044235	465	3	1	0	1	2	0	0	0
WBGene00198115	108	0	1	0	1	0	0	0	0
WBGene00196077	61	0	0	0	0	0	0	0	0
WBGene00007353	566	31	16	7	2	6	2	7	2
WBGene00007354	1214	49	30	36	25	18	10	10	6
WBGene00219803	190	142	183	242	181	221	135	136	80
WBGene00014667	2896	1655	1929	1460	1301	1223	931	574	451
WBGene00007355	590	385	785	140	136	137	158	128	70
WBGene00007555	997	349	577	259	190	175	192	142	94
WBGene00000933	1242	603	655	283	211	212	173	153	100
WBGene00007564	1429	868	854	553	504	451	418	279	177
WBGene00007556	2016	516	871	454	353	412	275	212	112
WBGene00000796	2726	2628	2394	945	960	826	717	468	357
WBGene00000798	747	199	237	49	41	53	49	32	20
WBGene00007557	619	100	78	32	17	20	12	15	3
WBGene00007558	680	16	23	5	10	4	5	4	10
WBGene00007559	715	14	5	1	0	2	1	1	0
WBGene00007560	559	2	12	4	3	3	1	1	1
WBGene00005713	912	4	3	3	1	0	0	0	0
WBGene00006397	445	470	555	185	129	129	105	100	62
WBGene00007561	1066	664	743	317	311	222	255	227	162
WBGene00007562	2323	113	103	53	60	38	24	27	13
WBGene00007563	1456	19	11	9	6	8	2	2	1
WBGene00010893	1813	42	46	29	20	17	6	10	6
WBGene00010899	2649	40	65	14	20	12	11	10	6
WBGene00010894	2046	5	1	1	0	1	0	0	0
WBGene00010900	2699	75	39	30	21	21	14	9	1
WBGene00167071	21	6	3	1	0	3	0	0	0
WBGene00010895	2240	15	4	17	17	11	0	2	0
WBGene00010901	942	63	162	35	33	36	89	64	43
WBGene00168444	21	2	6	2	1	1	7	4	1
WBGene00010898	2076	14	33	7	7	9	8	2	4
WBGene00010897	1695	400	524	181	153	159	142	99	74
WBGene00010896	520	1047	1067	488	348	362	393	260	160
WBGene00197065	212	4	5	0	0	0	2	0	0
WBGene00004704	1803	1281	1405	480	449	350	340	246	157
WBGene00008433	643	10	12	1	4	0	5	0	1
WBGene00008434	1104	37	51	10	11	19	16	16	6
WBGene00197694	150	0	0	0	0	0	0	0	0
WBGene00004207	2675	170	200	113	79	81	56	41	29
WBGene00200494	213	29	0	2	6	7	0	0	0
WBGene00001522	1416	133	169	36	49	43	44	20	21
WBGene00001586	1704	14	25	9	5	7	3	2	4
WBGene00007488	1573	520	535	296	268	241	146	245	168
WBGene00000655	922	119	52	35	46	29	19	18	12
WBGene00000616	1051	843	326	349	352	274	144	119	68
WBGene00000656	1039	9582	5385	3991	4149	3106	3303	2373	1818
WBGene00000251	3205	105	63	60	33	54	27	10	11
WBGene00007489	1294	32	28	17	11	14	5	3	2
WBGene00199309	85	0	0	1	0	0	0	0	0
WBGene00202129	85	0	0	0	0	1	0	0	0
WBGene00206538	1010	3	1	1	1	0	0	0	0
WBGene00200683	139	1	0	0	0	0	0	0	0
WBGene00007490	4019	27	24	15	24	11	14	7	7
WBGene00008256	967	6	11	0	3	1	0	1	1
WBGene00008257	859	8	2	1	0	0	0	0	0
WBGene00003404	8203	1061	1021	718	665	551	443	296	178
WBGene00196298	148	0	0	0	0	0	0	0	0
WBGene00002297	3407	1578	2379	1234	1000	1040	856	626	415
WBGene00000411	1600	2449	2585	1433	1247	1199	929	697	409
WBGene00011072	441	32	58	9	7	1	3	6	6
WBGene00011067	3243	1409	1713	1263	1152	1004	788	602	455
WBGene00011068	1555	549	585	282	223	174	202	131	98
WBGene00003805	1397	572	571	263	219	253	210	154	84
WBGene00196968	185	0	0	0	0	0	0	0	0
WBGene00011069	1094	15	19	12	14	21	9	10	5
WBGene00269421	364	29	52	5	4	0	1	0	2
WBGene00011070	515	8	9	4	1	1	5	3	1
WBGene00011071	4741	1387	2236	982	828	792	678	488	311
WBGene00001153	1336	812	654	175	157	163	136	81	40
WBGene00023418	1389	769	817	406	291	307	292	189	139
WBGene00003367	4028	3285	3242	1185	1186	1009	849	611	442
WBGene00014848	1244	37	41	14	10	13	4	6	9
WBGene00014447	75	2837	480	2627	1629	1913	72	74	59
WBGene00077658	813	121	219	50	37	62	47	32	32
WBGene00010910	1724	733	710	836	692	712	481	335	229
WBGene00044924	477	260	216	82	66	49	85	60	28
WBGene00010911	1541	1330	1494	693	588	566	496	411	257
WBGene00010912	2871	1565	1464	609	496	464	366	289	173
WBGene00194808	57	0	0	5	1	3	3	0	0
WBGene00000293	1260	1104	1439	499	391	352	434	367	192
WBGene00000880	1627	1157	1233	591	477	433	399	284	219
WBGene00010333	693	123	165	86	75	66	58	38	28
WBGene00003882	1916	607	796	349	302	281	215	175	108
WBGene00009700	593	20	19	2	3	3	3	8	1
WBGene00009701	1815	1805	2594	1302	1019	1008	913	673	459
WBGene00009702	825	10	19	1	1	0	3	0	2
WBGene00169648	21	0	0	0	0	0	0	0	0
WBGene00004222	2809	164	189	76	48	54	35	23	14
WBGene00005036	1087	7	10	1	3	2	0	1	2
WBGene00001626	1419	7	12	2	2	1	0	1	0
WBGene00005038	1031	3	1	4	2	1	0	0	1
WBGene00005037	1005	0	6	3	2	0	2	1	1
WBGene00194850	456	470	0	53	68	25	0	0	0
WBGene00009704	463	10	5	5	1	4	2	2	1
WBGene00009705	934	17	10	6	10	11	6	3	0
WBGene00006530	1399	537	273	132	156	93	66	40	40
WBGene00012489	258	280	81	64	81	41	18	6	4
WBGene00012490	501	17	21	8	5	9	9	3	4
WBGene00010988	3945	2989	3373	2327	1949	1831	1196	853	584
WBGene00010989	1907	241	282	196	144	152	113	83	55
WBGene00014814	6473	197	227	92	95	100	87	68	49
WBGene00219205	294	3	2	1	1	1	1	0	0
WBGene00010990	1756	1447	1320	1273	1159	1076	735	490	371
WBGene00010991	1092	13	8	6	2	3	0	1	3
WBGene00001753	757	176	323	54	39	58	85	85	47
WBGene00003783	936	642	681	260	222	213	273	200	97
WBGene00010992	1791	17	22	7	9	4	2	3	0
WBGene00195945	90	0	2	0	0	1	0	0	0
WBGene00197082	89	2	0	0	0	0	0	0	0
WBGene00198107	82	0	0	0	0	1	0	0	0
WBGene00195505	207	1	1	1	0	0	0	0	0
WBGene00201186	143	0	0	0	1	1	0	0	0
WBGene00199580	65	0	0	0	0	0	0	0	0
WBGene00004215	8566	1643	1928	1330	1133	1043	792	556	373
WBGene00197092	55	0	0	0	0	0	0	0	0
WBGene00200586	55	1	2	0	3	1	0	0	0
WBGene00198088	139	1	0	0	1	0	0	0	0
WBGene00198321	150	0	0	0	0	0	0	0	0
WBGene00195490	209	0	0	0	1	0	0	0	0
WBGene00195527	203	2	1	0	0	0	0	1	0
WBGene00196496	149	0	0	0	0	0	0	0	0
WBGene00201194	142	0	0	0	0	1	0	0	0
WBGene00202212	223	2	0	1	1	0	0	0	0
WBGene00202196	199	0	4	0	0	0	1	0	0
WBGene00199658	146	0	0	0	0	0	0	0	0
WBGene00197147	114	0	0	0	0	0	0	0	0
WBGene00198081	139	0	0	0	0	0	1	0	0
WBGene00196274	149	1	0	0	1	0	0	0	0
WBGene00200749	143	0	0	1	0	0	0	1	0
WBGene00000657	1078	5550	2892	2326	2431	1802	1503	1037	783
WBGene00196546	134	0	0	1	0	0	0	0	0
WBGene00004300	1082	195	141	50	69	53	40	22	14
WBGene00197214	92	0	0	0	0	0	0	0	0
WBGene00002957	2808	2346	2384	1407	1432	1163	898	679	474
WBGene00009355	678	9	13	1	4	3	1	1	2
WBGene00003756	544	60	57	14	22	10	13	16	7
WBGene00219774	658	0	0	0	0	0	0	0	0
WBGene00219775	507	0	1	0	1	0	0	0	0
WBGene00009356	1035	7	2	2	1	1	1	0	0
WBGene00000472	1381	3556	3246	3395	2994	3190	2214	1952	1520
WBGene00201303	147	2	3	5	0	1	0	2	0
WBGene00000658	1041	14	13	2	6	3	1	2	0
WBGene00009352	1904	811	739	373	376	302	250	186	149
WBGene00009353	604	283	213	131	127	114	56	46	44
WBGene00009354	1025	35	28	10	6	11	6	3	5
WBGene00009729	2015	191	304	93	87	83	70	75	58
WBGene00006788	5263	361	424	412	338	369	221	188	116
WBGene00202086	225	3	0	0	0	2	0	0	0
WBGene00200439	146	0	0	0	1	0	0	0	0
WBGene00201250	149	0	0	0	0	0	0	0	0
WBGene00198045	146	0	0	0	0	0	0	0	0
WBGene00199630	196	0	0	0	0	0	0	0	0
WBGene00199032	150	0	0	0	0	0	0	0	0
WBGene00004455	572	15	9	6	3	8	1	1	2
WBGene00007504	1193	309	337	123	93	90	100	68	46
WBGene00219808	173	26	55	15	7	10	16	9	13
WBGene00004454	398	5078	4448	2355	2152	1797	2248	1448	1144
WBGene00198692	294	1	2	0	0	0	0	0	0
WBGene00195891	146	0	0	0	0	0	1	0	0
WBGene00003831	1601	2151	2406	770	658	593	749	483	369
WBGene00043120	276	2	4	0	1	1	0	0	0
WBGene00007499	1280	342	463	413	349	356	264	202	119
WBGene00007503	1244	14	10	5	3	0	0	1	0
WBGene00219809	162	1	5	1	0	0	2	0	0
WBGene00007500	1297	3336	2313	1271	1160	902	771	663	451
WBGene00007501	1043	1011	907	1087	976	815	400	317	202
WBGene00007502	1064	8	12	4	3	2	4	3	2
WBGene00202358	123	6	11	6	7	0	3	3	1
WBGene00003133	4592	3200	3562	2519	2179	1895	1320	1018	643
WBGene00044160	444	1	0	0	1	1	0	0	0
WBGene00004478	669	4477	5710	3568	3047	2995	2203	1628	1088
WBGene00003076	548	491	556	131	99	83	103	81	58
WBGene00009575	1530	286	440	215	165	178	184	136	87
WBGene00009576	505	39	35	8	9	12	4	9	4
WBGene00044917	353	4	3	0	1	1	0	1	0
WBGene00044916	1643	1464	1235	620	549	479	450	309	238
WBGene00009578	1724	968	770	248	256	188	186	128	77
WBGene00009577	672	149	169	27	19	27	27	11	9
WBGene00009579	1878	24	30	8	9	7	5	4	1
WBGene00197423	225	1	1	0	0	0	1	0	0
WBGene00196607	150	0	0	0	0	0	0	0	0
WBGene00004096	1184	246	276	111	83	118	92	87	54
WBGene00004227	2903	413	404	225	206	150	90	83	53
WBGene00197003	142	0	0	0	0	0	0	0	0
WBGene00014426	73	4961	2	15	22	11	0	0	0
WBGene00195706	150	0	1	0	0	0	0	0	0
WBGene00199058	150	0	0	0	0	0	0	0	0
WBGene00194851	256	30	55	19	14	17	9	10	5
WBGene00197803	116	16986	5438	3058	3389	2250	751	573	456
WBGene00014425	87	12	8	1	6	5	1	4	0
WBGene00009511	1971	111	86	155	135	129	51	43	19
WBGene00219589	1102	26	17	15	14	8	7	3	2
WBGene00194956	228	12	10	0	6	6	1	2	2
WBGene00194955	216	3	5	1	2	4	2	4	1
WBGene00009512	807	46	62	13	10	8	13	5	5
WBGene00003046	940	27	37	16	22	11	9	9	10
WBGene00009513	1065	13	9	9	4	8	2	1	0
WBGene00009514	920	202	332	49	39	42	66	52	46
WBGene00200128	141	0	0	0	0	0	0	0	0
WBGene00199041	210	2	0	0	2	0	0	0	0
WBGene00197342	112	1	3	0	1	0	1	2	1
WBGene00011522	11595	7882	8299	10346	10211	8368	6719	4736	3192
WBGene00198442	204	2	2	2	0	1	1	1	1
WBGene00199014	133	0	0	0	0	0	0	0	0
WBGene00200001	206	0	0	0	0	0	0	0	0
WBGene00201063	143	2	1	0	0	0	0	0	0
WBGene00011524	1542	30	43	13	13	12	16	20	22
WBGene00201918	132	0	0	0	0	0	0	2	0
WBGene00201971	195	0	1	0	0	0	0	0	0
WBGene00198891	138	0	0	0	0	0	0	0	0
WBGene00014506	77	3223	5874	4424	2719	4077	1174	1122	927
WBGene00011523	2121	8	5	3	3	6	3	1	1
WBGene00011526	1345	476	697	248	204	189	230	165	103
WBGene00011527	1203	1034	1109	404	340	343	355	191	149
WBGene00011528	582	207	251	52	43	55	48	35	23
WBGene00004465	1498	1590	2184	842	714	698	614	401	305
WBGene00196752	140	1	0	0	0	0	0	0	0
WBGene00011529	1427	655	919	251	241	245	279	188	118
WBGene00011530	4617	107	113	50	35	23	22	22	11
WBGene00200946	288	2	1	0	1	1	0	0	0
WBGene00011465	834	5	4	5	0	2	1	1	0
WBGene00011464	1067	2133	1709	1454	1260	1220	747	560	352
WBGene00200516	134	0	0	0	0	0	0	0	0
WBGene00201276	134	1	0	0	0	0	0	0	0
WBGene00196525	147	0	0	0	0	0	0	0	0
WBGene00195579	225	0	0	0	0	0	0	0	0
WBGene00202127	150	0	1	0	0	0	0	0	0
WBGene00000851	1434	18	6	5	16	3	0	1	0
WBGene00202004	91	0	0	0	0	0	0	0	0
WBGene00197312	147	0	2	0	0	0	0	0	0
WBGene00196266	180	0	0	0	0	0	0	0	0
WBGene00198159	150	0	0	0	0	1	0	0	0
WBGene00006853	1294	44	52	30	17	18	29	12	10
WBGene00197136	134	0	0	1	1	0	0	0	0
WBGene00201624	260	0	1	0	0	0	0	0	0
WBGene00202430	184	0	0	0	0	0	0	0	0
WBGene00196949	200	0	0	1	0	0	0	0	0
WBGene00008164	758	344	302	133	94	93	118	87	63
WBGene00008165	2201	849	1155	464	365	376	336	222	191
WBGene00044038	414	3	6	0	0	0	0	0	0
WBGene00044161	550	40	22	7	6	12	5	5	0
WBGene00189977	19	0	0	0	0	0	0	0	0
WBGene00044039	398	31	20	12	13	16	5	6	0
WBGene00008166	2980	1668	1936	1093	1018	969	713	582	354
WBGene00006414	1273	626	861	317	265	253	274	175	115
WBGene00011994	2079	898	1089	701	552	552	459	406	333
WBGene00011995	2027	262	299	196	193	185	123	115	69
WBGene00195904	150	0	1	0	0	0	0	0	1
WBGene00011999	419	4	2	4	3	3	2	0	0
WBGene00011996	613	5	4	1	0	0	4	1	1
WBGene00197412	139	0	0	0	0	0	0	0	0
WBGene00011997	402	75	67	47	59	61	26	41	32
WBGene00007041	3658	107	167	91	86	68	49	48	17
WBGene00197442	145	0	2	1	0	0	0	0	0
WBGene00008179	72	1091	0	50	46	57	0	0	0
WBGene00200897	85	0	0	1	2	0	2	1	1
WBGene00008135	72	1093	3	50	45	56	0	0	0
WBGene00005016	1044	77	30	25	20	19	5	5	4
WBGene00007190	815	54	25	18	11	17	9	7	1
WBGene00007191	1522	19	8	8	9	3	10	7	10
WBGene00007192	1218	928	1331	343	311	312	291	262	173
WBGene00007193	2064	399	491	250	191	186	141	101	78
WBGene00007189	1316	419	538	260	192	221	189	171	94
WBGene00007194	974	480	568	143	110	97	130	93	72
WBGene00199878	127	0	0	0	1	0	0	0	0
WBGene00000529	3004	45	34	32	20	21	17	11	6
WBGene00007891	1018	5	6	1	1	5	0	0	0
WBGene00197007	150	6	0	0	1	1	0	0	0
WBGene00007892	524	75	68	28	25	29	24	16	11
WBGene00007893	692	2	0	0	0	0	0	0	0
WBGene00006444	3832	280	346	304	263	267	182	152	93
WBGene00174472	21	0	0	0	0	0	0	0	0
WBGene00195974	241	1	0	0	0	0	0	0	0
WBGene00196111	305	0	3	4	6	3	3	1	2
WBGene00202088	150	3	1	5	1	4	2	0	0
WBGene00197698	150	2	1	0	0	0	0	0	0
WBGene00195552	123	0	0	0	0	0	0	0	0
WBGene00199308	149	3	0	0	0	0	0	0	0
WBGene00044029	718	16	16	19	11	12	3	6	5
WBGene00007339	1885	26	22	10	4	7	8	14	6
WBGene00007340	3192	147	145	46	23	33	27	16	8
WBGene00014666	3879	454	382	318	242	212	102	86	58
WBGene00007341	1058	68	44	26	31	36	16	13	9
WBGene00007342	738	79	42	21	21	20	11	4	7
WBGene00006915	2709	1672	2194	803	749	637	815	619	366
WBGene00012155	495	1	4	1	1	1	0	0	1
WBGene00014849	75	0	0	0	0	0	0	0	0
WBGene00014850	75	0	0	0	0	0	0	0	0
WBGene00012156	1166	981	1036	412	439	342	299	349	224
WBGene00012157	841	408	437	254	181	163	164	103	83
WBGene00043534	870	36	25	8	8	2	6	5	5
WBGene00198179	364	3	0	2	3	0	0	0	0
WBGene00003346	98	4	0	0	0	1	0	0	0
WBGene00200774	118	0	0	0	0	0	0	0	0
WBGene00012201	1296	51	176	26	21	32	51	36	21
WBGene00004699	1075	1326	1582	684	635	582	566	376	250
WBGene00004698	2399	1404	1950	719	628	551	529	576	398
WBGene00012202	1892	60	97	36	44	40	28	26	9
WBGene00000196	2605	621	748	308	265	225	194	142	116
WBGene00012203	1489	376	661	276	218	286	234	204	138
WBGene00002227	1508	25	29	9	5	5	0	5	3
WBGene00044026	623	483	679	119	102	91	122	98	67
WBGene00012204	1311	386	693	293	223	237	262	179	109
WBGene00012205	904	530	617	207	182	173	199	128	94
WBGene00012206	1676	806	850	428	366	322	333	228	173
WBGene00195148	353	0	0	0	0	0	0	0	0
WBGene00012207	1235	75	56	65	37	56	24	28	8
WBGene00165467	21	0	0	0	0	0	0	0	0
WBGene00007147	1620	12	14	12	7	5	6	12	1
WBGene00006660	1121	124	159	78	58	68	70	45	35
WBGene00007539	70	132	0	47	77	59	0	0	1
WBGene00007142	571	260	206	22	29	17	34	19	14
WBGene00007149	497	3	4	4	3	1	0	0	1
WBGene00007143	2084	1405	1571	866	799	722	617	523	381
WBGene00200584	150	0	0	0	0	0	1	0	0
WBGene00197047	142	0	0	0	0	0	0	0	0
WBGene00003868	1587	1084	1140	687	665	564	397	312	240
WBGene00007144	826	468	526	148	126	126	109	95	55
WBGene00195248	627	288	266	272	200	213	175	112	86
WBGene00007145	1411	596	637	436	355	375	320	219	136
WBGene00219293	206	1	1	0	0	1	0	0	0
WBGene00196007	66	0	7	1	3	0	0	0	0
WBGene00007146	1374	12	13	5	4	6	2	3	0
WBGene00005267	1017	0	5	3	1	3	0	0	0
WBGene00007148	549	2	1	1	1	0	0	0	0
WBGene00197809	75	14	0	0	0	0	0	1	0
WBGene00000090	3978	1097	1611	731	609	577	502	392	265
WBGene00013388	1413	21	18	18	17	11	7	14	3
WBGene00007013	1079	698	634	255	191	203	244	192	113
WBGene00198850	88	1	0	0	0	0	0	0	0
WBGene00077452	146	115	186	69	63	57	37	18	11
WBGene00077453	495	230	351	41	25	37	46	15	11
WBGene00013387	760	12	8	5	2	4	2	3	0
WBGene00220187	103	20	13	30	36	31	4	5	7
WBGene00003263	97	112	13	47	50	44	4	6	7
WBGene00003264	97	3	0	1	4	3	0	1	0
WBGene00199936	84	0	0	1	1	1	0	0	0
WBGene00003265	98	57	0	15	22	13	0	0	0
WBGene00003266	95	120	0	5	11	6	1	2	4
WBGene00201395	96	1	0	4	7	4	2	2	4
WBGene00003267	87	3	0	3	9	3	1	1	2
WBGene00003268	92	112	0	47	50	31	2	0	0
WBGene00003269	97	2	0	0	0	1	1	0	0
WBGene00010055	1536	1335	1530	527	452	436	353	274	174
WBGene00010054	1013	527	443	177	143	150	132	98	77
WBGene00010053	1977	499	619	504	441	444	283	188	154
WBGene00195341	150	0	0	0	0	0	0	0	0
WBGene00201944	150	2	4	0	0	1	0	0	0
WBGene00001031	1542	1953	2012	1140	1033	840	663	510	321
WBGene00010052	1402	1441	1365	320	319	277	258	210	139
WBGene00197237	150	0	0	0	0	0	0	0	0
WBGene00195146	363	10	4	5	1	2	2	1	3
WBGene00044040	312	221	146	51	44	35	33	29	19
WBGene00010057	1887	68	59	38	27	27	20	14	14
WBGene00010051	1647	786	723	348	376	297	254	168	115
WBGene00198029	205	0	0	0	0	0	0	0	0
WBGene00198480	163	3	1	1	0	1	0	0	1
WBGene00219434	457	1	2	0	0	2	1	0	0
WBGene00010050	620	193	462	34	36	41	86	67	39
WBGene00010049	617	274	797	96	89	74	248	200	119
WBGene00010048	1454	684	773	177	168	155	196	142	75
WBGene00003960	1344	150	157	54	56	57	53	19	22
WBGene00010056	3731	4633	5287	2649	2535	2107	1915	1403	962
WBGene00008361	2881	843	1091	566	456	494	468	301	253
WBGene00008545	1737	6	14	4	5	3	3	0	2
WBGene00199699	150	0	1	0	0	0	0	0	0
WBGene00008546	2571	3115	4282	2581	2340	2023	1787	1482	1038
WBGene00195441	219	5	0	1	0	0	0	0	0
WBGene00003791	2604	1464	1856	828	676	665	572	418	263
WBGene00194804	84	0	1	0	0	1	0	0	0
WBGene00165092	21	1	2	0	1	0	0	0	0
WBGene00255567	64	0	0	2	0	0	1	0	1
WBGene00008547	3635	270	306	264	214	188	123	129	66
WBGene00200984	61	0	0	0	0	0	0	0	0
WBGene00202356	61	0	0	0	1	1	0	0	0
WBGene00008548	1087	110	124	13	12	17	31	10	11
WBGene00008549	10039	3374	3643	3910	3807	3182	1989	1598	1030
WBGene00199740	131	0	0	0	0	0	0	0	0
WBGene00198431	287	2	1	0	0	0	0	0	0
WBGene00219879	271	2	1	0	1	0	0	0	0
WBGene00197648	139	0	2	0	0	0	0	0	0
WBGene00220236	103	4	3	2	6	10	2	2	0
WBGene00002194	1140	4	2	3	1	0	0	2	0
WBGene00220237	132	0	0	0	0	0	0	0	0
WBGene00168275	21	0	0	0	0	0	0	0	0
WBGene00013923	1509	41	47	30	26	21	28	27	11
WBGene00013925	918	387	443	110	82	102	89	70	51
WBGene00013924	1497	1809	2262	1267	997	1108	995	822	546
WBGene00004468	885	959	1006	184	151	165	138	79	66
WBGene00013926	2529	570	692	606	423	451	298	219	124
WBGene00196859	200	0	0	0	0	0	0	0	0
WBGene00007028	12483	7904	10518	7476	6609	6073	4158	3063	2188
WBGene00008136	2209	1188	1509	945	788	819	653	497	301
WBGene00008137	1124	32	30	21	12	12	9	11	12
WBGene00008138	960	51	51	30	20	20	16	18	7
WBGene00008139	950	62	60	21	15	9	9	12	5
WBGene00002184	1996	472	74	37	59	32	15	17	5
WBGene00006617	2544	3520	3104	1479	1297	1184	875	640	460
WBGene00008140	2899	889	1202	614	572	501	439	275	203
WBGene00012148	1715	568	849	440	344	312	208	182	117
WBGene00168899	21	0	0	0	0	0	0	0	0
WBGene00012149	1374	2031	1506	491	479	414	331	216	172
WBGene00008743	1750	76	48	35	40	33	18	22	12
WBGene00008744	943	19	16	3	3	4	0	2	1
WBGene00008739	1035	172	85	37	36	38	18	26	7
WBGene00002262	1151	421	340	129	125	122	86	78	52
WBGene00008740	1484	318	383	94	108	98	90	51	43
WBGene00000114	1952	8779	9626	6652	5957	5298	4944	3428	2530
WBGene00008742	738	10	35	4	1	7	3	2	6
WBGene00008741	1559	832	2593	353	320	291	1071	797	571
WBGene00001679	2452	1917	2200	1857	1685	1701	1378	1203	780
WBGene00195700	138	0	3	0	0	0	0	0	0
WBGene00201752	95	7	0	10	6	5	2	4	1
WBGene00201438	203	2	1	0	2	1	0	0	0
WBGene00199360	150	1	0	0	0	2	0	0	0
WBGene00198546	140	26	0	1	2	1	0	0	0
WBGene00197701	212	2	0	2	1	2	0	0	0
WBGene00196930	143	0	0	0	0	0	0	0	0
WBGene00196119	226	0	0	0	0	0	0	0	0
WBGene00219949	135	478	343	388	430	323	91	78	50
WBGene00009691	2109	1514	1864	3021	2791	2595	959	684	516
WBGene00009692	2105	1516	1867	3028	2793	2594	960	683	517
WBGene00009690	1374	18	23	4	4	16	1	3	3
WBGene00009689	1470	9	11	9	9	9	6	5	3
WBGene00206377	1044	8	16	6	9	5	5	2	8
WBGene00200017	69	0	0	0	0	0	0	0	0
WBGene00200817	69	0	0	0	0	0	0	0	0
WBGene00009688	367	579	433	147	140	149	156	154	98
WBGene00009661	2889	5250	5802	5435	4732	4232	3098	2184	1445
WBGene00001016	3302	1761	2110	976	767	757	709	444	345
WBGene00219294	336	1	4	0	2	0	1	0	0
WBGene00009656	1007	229	289	89	69	97	60	56	33
WBGene00199267	54	1	0	0	0	0	0	0	0
WBGene00009657	1176	94	120	44	28	26	23	28	15
WBGene00198445	170	2	0	0	0	0	0	0	0
WBGene00009663	1583	121	126	28	32	25	22	26	18
WBGene00219378	1004	36	33	7	9	3	3	6	4
WBGene00197631	148	1	0	1	0	0	0	0	0
WBGene00197304	150	1	0	0	0	0	0	0	0
WBGene00005013	1691	15	15	5	8	10	1	1	2
WBGene00009662	406	56	45	41	26	26	25	13	15
WBGene00009659	393	83	124	74	54	51	57	64	28
WBGene00009660	957	283	338	62	77	60	67	51	30
WBGene00009658	1868	49	64	50	54	48	33	15	9
WBGene00012396	1010	33	41	8	7	6	6	9	6
WBGene00194891	426	14	5	2	5	3	1	0	1
WBGene00012395	1797	574	665	362	348	258	275	174	136
WBGene00003979	1547	134	115	86	94	86	69	54	36
WBGene00012086	753	6	1	0	2	1	0	0	0
WBGene00014534	110	0	1	0	0	0	0	0	0
WBGene00195635	63	0	0	0	0	0	0	1	0
WBGene00198195	63	0	0	0	0	0	0	0	0
WBGene00194848	263	13	12	2	3	4	4	0	0
WBGene00196341	57	0	1	1	0	0	1	0	0
WBGene00200349	57	0	0	0	0	0	0	0	0
WBGene00255575	57	0	0	0	1	0	0	0	0
WBGene00012085	1859	84	126	33	36	40	15	19	16
WBGene00000528	3073	538	569	251	224	218	187	130	113
WBGene00010787	2074	638	697	352	341	296	194	154	98
WBGene00010786	1090	12	9	5	4	4	3	1	2
WBGene00235084	58	0	0	0	0	2	0	0	0
WBGene00003789	5265	4337	4942	3090	2701	2482	1757	1433	1110
WBGene00199331	141	6	4	2	1	2	1	1	4
WBGene00000659	1057	8	4	2	9	6	1	2	1
WBGene00010785	4860	13205	13197	10300	9586	8028	5436	3976	2877
WBGene00045110	95	540	2668	123	90	115	222	121	94
