DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	sample_name	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_meta:antisense	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:tRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_meta:protein_coding
10048167	10048167	0	True	True	10400	10043561	10043561	0	DOG	V	.	.	10048388	ncRNA	gene_id "WBGene00197215"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197215	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4606.0	221	0.0	WormBase	10048167	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00010177']	['WBGene00010177']
18720589	18720589	0	False	True	1100	18719944	18719944	0	DOG	V	.	.	18723771	pseudogene	gene_id "WBGene00045366"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00045366	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	645.0	3182	0.0	WormBase	18720589	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18724748	18724748	0	True	True	1100	18723771	18723771	0	DOG	V	.	.	18725759	ncRNA	gene_id "WBGene00219343"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00219343	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	977.0	1011	0.0	WormBase	18724748	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19517172	19517172	0	True	False	200	19516972	19516972	0	DOG	V	.	.	19517321	ncRNA	gene_id "WBGene00200892"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200892	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3516.0	149	0.0	WormBase	19517172	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00012814']	['WBGene00012814']
19519925	19519925	0	False	False	400	19519525	19519525	0	DOG	V	.	.	19533110	protein_coding	gene_id "WBGene00012813"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012813	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2604.0	13185	0.0	WormBase	19519925	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00012814']	['WBGene00012814']
20162649	20162649	0	False	False	1500	20161149	20161149	0	DOG	V	.	.	20164561	protein_coding	gene_id "WBGene00008944"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008944	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	24200.0	1912	0.0	WormBase	20162649	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
150363	150363	0	False	False	200	150163	150163	0	DOG	X	.	.	157246	pseudogene	gene_id "WBGene00022211"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00022211	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9680.0	6883	0.0	WormBase	150363	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9861646	9861646	0	False	False	4300	9857346	9857346	0	DOG	X	.	.	9862960	protein_coding	gene_id "WBGene00001784"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001784	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	19317.0	1314	0.0	WormBase	9861646	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00011076']	['WBGene00011076']
13144691	13144691	0	False	False	200	13144491	13144491	0	DOG	X	.	.	13144787	miRNA	gene_id "WBGene00003284"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00003284	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	14733.0	96	0.0	WormBase	13144691	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00008600']	['WBGene00008600']
212256	212256	0	False	False	300	211956	211956	0	DOG	I	.	.	215491	pseudogene	gene_id "WBGene00004246"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00004246	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	29484.0	3235	0.0	WormBase	212256	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1988246	1988246	0	False	False	200	1988046	1988046	0	DOG	I	.	.	2010525	protein_coding	gene_id "WBGene00021238"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021238	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	13255.0	22279	0.0	WormBase	1988246	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2822737	2822737	0	False	False	300	2822437	2822437	0	DOG	I	.	.	2822836	ncRNA	gene_id "WBGene00220118"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00220118	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	437.0	99	0.0	WormBase	2822737	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2870608	2870608	0	False	False	200	2870408	2870408	0	DOG	I	.	.	2875289	protein_coding	gene_id "WBGene00022117"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022117	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6547.0	4681	0.0	WormBase	2870608	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4343931	4343931	0	False	True	300	4343780	4343780	0	DOG	I	.	.	4344080	ncRNA	gene_id "WBGene00195962"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195962	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	WormBase	4343931	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00000140']	['WBGene00000140']
4346971	4346971	0	False	True	300	4346820	4346820	0	DOG	I	.	.	4347120	ncRNA	gene_id "WBGene00197673"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197673	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	WormBase	4346971	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00000140']	['WBGene00000140']
4349858	4349858	0	False	True	300	4349707	4349707	0	DOG	I	.	.	4350007	ncRNA	gene_id "WBGene00199244"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199244	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	WormBase	4349858	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00000140']	['WBGene00000140']
4352745	4352745	0	False	True	300	4352594	4352594	0	DOG	I	.	.	4352894	ncRNA	gene_id "WBGene00202259"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202259	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	WormBase	4352745	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00000140']	['WBGene00000140']
4355632	4355632	0	False	True	300	4355481	4355481	0	DOG	I	.	.	4355781	ncRNA	gene_id "WBGene00196043"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196043	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	WormBase	4355632	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00000140']	['WBGene00000140']
4526232	4526232	0	False	False	200	4526032	4526032	0	DOG	I	.	.	4534798	protein_coding	gene_id "WBGene00022473"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022473	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7741.0	8566	0.0	WormBase	4526232	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7079868	7079868	0	False	False	200	7079668	7079668	0	DOG	I	.	.	7081520	protein_coding	gene_id "WBGene00009050"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009050	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	302.0	1652	0.0	WormBase	7079868	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7140278	7140278	0	False	False	300	7139978	7139978	0	DOG	I	.	.	7147230	protein_coding	gene_id "WBGene00010427"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010427	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	305.0	6952	0.0	WormBase	7140278	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7857823	7857823	0	False	False	300	7857523	7857523	0	DOG	I	.	.	7859417	protein_coding	gene_id "WBGene00011230"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011230	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8903.0	1594	0.0	WormBase	7857823	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00000163']	['WBGene00000163']
7862736	7862736	0	False	False	500	7862236	7862236	0	DOG	I	.	.	7863553	protein_coding	gene_id "WBGene00011231"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011231	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2631.0	817	0.0	WormBase	7862736	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9063588	9063588	0	False	False	200	9063388	9063388	0	DOG	I	.	.	9064403	protein_coding	gene_id "WBGene00006503"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006503	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	428.0	815	0.0	WormBase	9063588	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11924785	11924785	0	False	False	200	11924585	11924585	0	DOG	I	.	.	11929511	protein_coding	gene_id "WBGene00006958"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006958	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	870.0	4726	0.0	WormBase	11924785	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15060861	15060861	0	False	False	500	15060361	15060361	0	DOG	I	.	.	15061159	ncRNA	gene_id "WBGene00201398"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201398	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1858.0	298	0.0	WormBase	15060861	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004677']	['WBGene00004677']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15063050	15063050	0	False	True	2800	15061159	15061159	0	DOG	I	.	.	15063383	ncRNA	gene_id "WBGene00198814"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198814	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1891.0	333	0.0	WormBase	15063050	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004512']	['WBGene00004512']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15067668	15067668	0	True	True	7700	15063383	15063383	0	DOG	I	.	.	15068355	ncRNA	gene_id "WBGene00196396"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196396	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4285.0	687	0.0	WormBase	15067668	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004622']	['WBGene00004622']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15070431	15070431	0	True	True	10600	15068355	15068355	0	DOG	I	.	.	15070580	ncRNA	gene_id "WBGene00195813"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195813	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2076.0	149	0.0	WormBase	15070431	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004513']	['WBGene00004513']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15072266	15072266	0	True	False	400	15071866	15071866	0	DOG	I	.	.	15072426	ncRNA	gene_id "WBGene00201669"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201669	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1686.0	160	0.0	WormBase	15072266	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8478010	8478010	0	False	False	1200	8476810	8476810	0	DOG	II	.	.	8480478	protein_coding	gene_id "WBGene00010877"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010877	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2442.0	2468	0.0	WormBase	8478010	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10574651	10574651	0	False	False	200	10574451	10574451	0	DOG	II	.	.	10574840	ncRNA	gene_id "WBGene00219803"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00219803	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4216.0	189	0.0	WormBase	10574651	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10844313	10844313	0	False	False	500	10843813	10843813	0	DOG	II	.	.	10855554	protein_coding	gene_id "WBGene00010910"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010910	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	688.0	11241	0.0	WormBase	10844313	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10932741	10932741	0	False	False	200	10932541	10932541	0	DOG	II	.	.	10935140	protein_coding	gene_id "WBGene00010989"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010989	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9767.0	2399	0.0	WormBase	10932741	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13826730	13826730	0	False	False	300	13826430	13826430	0	DOG	II	.	.	13827098	protein_coding	gene_id "WBGene00001918"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001918	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1436.0	368	0.0	WormBase	13826730	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14800918	14800918	0	False	False	8200	14792718	14792718	0	DOG	II	.	.	14804309	protein_coding	gene_id "WBGene00012180"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012180	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00045372']	0	0	0	0	0	0	14923.0	3391	0.0	WormBase	14800918	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00013196']	['WBGene00013196']
15136253	15136253	0	False	False	600	15135653	15135653	0	DOG	II	.	.	15136401	ncRNA	gene_id "WBGene00197545"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197545	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1829.0	148	0.0	WormBase	15136253	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00013171']	['WBGene00013171']
15140476	15140476	0	False	False	2900	15137576	15137576	0	DOG	II	.	.	15140981	protein_coding	gene_id "WBGene00013172"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013172	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4075.0	505	0.0	WormBase	15140476	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00013171']	['WBGene00013171']
464715	464715	0	False	False	500	464215	464215	0	DOG	III	.	.	471702	protein_coding	gene_id "WBGene00021914"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021914	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	904.0	6987	0.0	WormBase	464715	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6213112	6213112	0	False	False	700	6212412	6212412	0	DOG	III	.	.	6213923	protein_coding	gene_id "WBGene00016016"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016016	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6901.0	811	0.0	WormBase	6213112	-	gene	N2HS_J2B_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
