GeneID	Length	BAMS.N2WT_INP_.bam	BAMS.OK803.INP__.bam	BAMS.N2.J2.1_.bam	BAMS.N2.J2.2_.bam	BAMS.N2.J2.3_.bam	BAMS.OK803.J2.1_.bam	BAMS.OK803.J2.2_.bam	BAMS.OK803.J2.3_.bam
WBGene00011005	1405	3	0	0	1	1	1	0	0
WBGene00011008	565	1	1	1	0	1	0	0	0
WBGene00011006	2293	221	204	72	61	49	42	19	26
WBGene00011007	302	0	0	0	0	0	0	0	0
WBGene00044044	1861	2	0	0	1	1	0	0	0
WBGene00007422	2355	194	220	73	62	47	46	28	24
WBGene00007424	2416	74	81	33	33	33	31	15	9
WBGene00200490	300	0	0	0	0	0	0	0	0
WBGene00199704	223	1	0	0	0	0	0	0	0
WBGene00007432	1413	2	0	0	0	0	0	0	0
WBGene00044012	1637	1	1	0	2	5	1	0	0
WBGene00000142	2804	1163	1379	316	291	253	210	198	130
WBGene00007428	3744	1812	2448	1063	891	830	803	540	316
WBGene00008253	844	1	0	2	1	0	0	0	0
WBGene00008255	723	263	268	104	136	81	124	108	93
WBGene00008252	2329	113	137	23	21	19	14	16	7
WBGene00001172	4557	1152	1226	1006	924	782	515	454	341
WBGene00202084	196	0	1	1	0	1	0	0	1
WBGene00194912	1319	22	15	7	6	10	2	1	1
WBGene00014106	4355	152	160	61	45	45	46	45	40
WBGene00014109	948	411	494	214	163	171	139	125	63
WBGene00014112	1816	517	737	182	153	131	162	116	93
WBGene00050936	348	37	32	18	14	17	15	11	6
WBGene00014111	920	1070	830	408	413	345	292	191	172
WBGene00014114	3726	1859	2245	1079	960	873	739	475	321
WBGene00006489	1684	1122	1010	510	495	386	327	244	195
WBGene00167897	21	0	0	0	0	0	0	0	0
WBGene00007540	1016	1	3	0	1	1	0	0	0
WBGene00044174	437	87	76	20	26	15	21	15	11
WBGene00007536	2248	151	194	28	34	24	42	33	26
WBGene00007535	550	0	0	0	0	0	0	0	0
WBGene00201264	60	0	0	0	0	0	0	0	0
WBGene00007541	418	58	27	15	9	5	6	5	1
WBGene00007542	682	1	2	0	0	0	1	0	0
WBGene00014674	414	1	1	2	5	1	0	0	1
WBGene00006226	1610	5	0	2	1	0	0	0	0
WBGene00007534	2743	1731	2244	940	703	714	704	485	317
WBGene00007537	596	65	41	20	25	8	7	0	0
WBGene00195157	616	1	1	1	0	1	0	2	1
WBGene00198293	70	1	0	1	2	1	0	0	0
WBGene00007538	419	2	0	2	1	1	1	0	0
WBGene00201770	141	0	2	0	1	1	1	0	0
WBGene00004405	2235	2298	2613	1174	1031	822	783	743	609
WBGene00005530	1894	0	3	0	1	2	0	1	0
WBGene00004364	9184	205	222	130	101	91	70	46	42
WBGene00206471	245	1	4	1	0	1	1	0	0
WBGene00196844	78	0	0	0	0	0	0	0	1
WBGene00219415	412	0	1	0	0	0	0	0	0
WBGene00003091	1165	157	706	74	52	59	200	158	121
WBGene00003092	1341	2	6	0	1	1	3	1	0
WBGene00000722	1173	113	70	36	21	23	17	10	9
WBGene00000723	1061	112	44	78	71	65	36	23	18
WBGene00000491	7882	40	30	25	46	26	12	11	2
WBGene00001533	5763	11	7	6	7	5	0	3	3
WBGene00007100	2150	677	1014	504	373	386	395	221	183
WBGene00001646	624	35	34	11	11	14	2	5	6
WBGene00007103	9825	384	473	271	220	233	146	121	110
WBGene00200772	144	1	1	0	1	0	0	0	0
WBGene00000200	2913	888	1194	866	673	673	600	476	272
WBGene00010632	3493	15	26	7	7	7	7	2	0
WBGene00010627	2508	14909	43020	6817	6821	5702	5280	4192	3236
WBGene00010629	2254	3540	2895	1159	1096	924	826	665	462
WBGene00010628	1619	63	138	18	20	34	40	26	22
WBGene00077502	333	1	0	0	0	0	0	0	0
WBGene00077503	383	1	3	2	0	0	0	1	0
WBGene00077504	329	2	0	0	0	2	0	0	0
WBGene00000024	1487	45	21	69	61	79	22	7	11
WBGene00199275	147	0	0	0	0	1	0	0	0
WBGene00000724	1702	8	6	2	2	3	0	1	1
WBGene00008875	1458	2	15	1	1	1	1	1	0
WBGene00008874	3241	13	5	7	5	1	2	0	5
WBGene00195181	329	0	0	0	0	0	0	0	0
WBGene00008873	1910	0	1	4	0	0	0	0	0
WBGene00044013	1361	2	0	2	0	0	0	0	0
WBGene00044014	1292	0	1	1	0	1	1	0	0
WBGene00008872	1437	2	0	0	2	2	0	0	0
WBGene00000602	1003	900	690	257	228	177	165	120	68
WBGene00000601	1186	1017	719	297	286	202	188	131	72
WBGene00000144	1038	177	190	151	126	113	99	98	64
WBGene00008871	2099	6	7	6	10	10	0	2	0
WBGene00012529	4879	551	647	362	318	333	253	202	122
WBGene00196522	130	2	1	0	3	1	0	0	0
WBGene00004909	2458	20	21	8	11	4	7	5	2
WBGene00012530	7248	553	1929	155	113	83	339	221	191
WBGene00009058	3600	705	585	168	159	136	134	81	83
WBGene00198100	143	2	0	3	0	2	0	0	0
WBGene00009060	4177	23	11	11	12	7	2	1	1
WBGene00199121	145	0	1	0	0	0	1	0	0
WBGene00201933	138	0	0	0	0	0	0	0	0
WBGene00197711	62	0	0	0	1	0	0	0	0
WBGene00172406	21	0	0	0	0	0	0	0	0
WBGene00200483	142	0	1	0	0	1	0	0	0
WBGene00196118	130	3	0	0	0	0	0	0	0
WBGene00012531	3792	272	298	114	97	94	92	54	47
WBGene00003570	3576	5	3	2	5	5	1	1	0
WBGene00007947	2041	162	180	21	27	13	14	14	7
WBGene00044024	996	20	36	2	2	1	7	4	5
WBGene00007951	3688	24	32	15	15	20	10	6	6
WBGene00196889	141	0	1	0	0	0	0	0	0
WBGene00007952	3917	2522	3663	1282	1109	1065	845	646	477
WBGene00009107	2208	1	1	1	2	3	0	0	0
WBGene00006460	3495	1868	2630	1105	902	903	809	592	353
WBGene00201964	145	2	9	1	1	0	3	1	0
WBGene00003353	101	2	0	0	0	0	0	0	0
WBGene00009110	1059	43	73	10	7	13	5	11	9
WBGene00005112	1484	5	0	1	0	0	0	0	0
WBGene00171131	21	0	0	0	0	0	0	0	0
WBGene00009339	623	0	1	0	1	1	1	0	0
WBGene00200724	124	0	0	0	0	0	0	0	0
WBGene00198126	127	0	2	0	0	0	0	0	0
WBGene00199091	132	0	0	0	0	1	0	0	0
WBGene00006934	10055	1316	1818	982	832	830	750	558	388
WBGene00011890	1810	558	851	284	246	243	221	177	102
WBGene00011892	714	363	265	89	86	95	89	57	40
WBGene00005189	1628	1	3	0	2	0	0	0	0
WBGene00011894	807	67	64	12	18	15	13	14	11
WBGene00011895	2106	36	15	19	10	6	3	1	2
WBGene00011896	971	4	4	1	1	0	0	0	0
WBGene00201098	225	0	0	1	1	0	0	0	0
WBGene00201900	215	0	0	0	0	0	0	1	0
WBGene00010375	2586	11	32	14	12	10	9	11	5
WBGene00197319	133	0	0	0	1	0	0	0	0
WBGene00196024	146	0	0	1	0	0	0	0	0
WBGene00197010	115	0	0	0	0	0	0	0	0
WBGene00199391	122	0	0	0	0	0	0	0	0
WBGene00007863	1944	14	17	4	7	5	4	0	2
WBGene00196364	198	0	0	0	0	0	0	0	0
WBGene00044286	2271	0	3	0	0	0	0	0	0
WBGene00009255	2560	8	30	6	7	4	1	1	2
WBGene00005022	1833	1291	1666	569	482	460	395	280	204
WBGene00197739	142	1	0	0	0	0	0	0	0
WBGene00201066	149	0	0	0	0	0	0	0	0
WBGene00201902	148	0	0	1	0	0	1	0	0
WBGene00197928	136	0	0	0	0	0	0	0	0
WBGene00202315	633	12	6	3	2	1	0	0	0
WBGene00201530	150	0	0	0	0	0	0	0	0
WBGene00199458	215	0	0	0	0	0	0	0	0
WBGene00195910	359	0	2	0	0	4	0	0	0
WBGene00200743	134	0	0	0	0	0	0	0	0
WBGene00201804	86	0	0	0	0	0	0	0	0
WBGene00012117	20343	2265	2755	1920	1506	1580	1180	927	627
WBGene00003405	2962	1873	1987	891	897	683	637	441	327
WBGene00013863	2182	6	15	4	2	5	1	1	1
WBGene00005610	1284	3	0	0	0	0	0	0	0
WBGene00009238	790	13	34	10	7	6	8	5	1
WBGene00009240	3091	26	17	6	2	4	4	0	0
WBGene00009239	2196	15	4	2	3	0	1	1	0
WBGene00009242	2133	5	3	6	0	2	0	0	0
WBGene00201875	141	0	0	0	0	0	0	0	0
WBGene00008370	1753	63	102	29	30	34	22	12	15
WBGene00008372	3760	52	36	13	17	9	7	6	6
WBGene00008373	1545	0	2	0	3	2	1	0	0
WBGene00008374	1922	5	4	2	4	0	3	0	0
WBGene00008376	5257	56	148	34	19	16	37	22	18
WBGene00008377	856	1689	2441	426	441	407	443	351	209
WBGene00005399	1295	3	1	1	5	2	0	1	0
WBGene00005379	1116	1	3	0	0	1	0	0	0
WBGene00077783	567	180	200	109	103	57	81	70	45
WBGene00008379	2139	223	253	112	84	105	90	65	40
WBGene00008380	1314	1234	1175	523	472	338	462	310	238
WBGene00006481	1843	1601	1887	792	704	597	643	444	318
WBGene00007798	1886	12	21	11	20	7	3	4	4
WBGene00007797	1145	668	658	159	121	112	141	93	69
WBGene00197045	203	0	0	0	0	0	0	0	0
WBGene00197616	118	0	0	0	0	0	0	0	0
WBGene00201054	214	0	0	0	0	0	0	0	0
WBGene00173818	21	0	0	0	0	0	0	0	0
WBGene00199893	185	0	0	0	0	0	0	0	0
WBGene00197836	144	0	0	1	0	0	0	0	0
WBGene00197081	132	0	0	0	0	0	0	0	0
WBGene00010012	13274	1250	1326	908	801	733	538	433	285
WBGene00043302	1132	456	331	204	185	171	79	78	51
WBGene00009334	2459	1010	755	459	408	360	201	180	105
WBGene00009329	2223	214	310	111	80	101	91	51	43
WBGene00009336	1140	558	463	280	258	226	205	140	89
WBGene00009335	890	61	71	19	23	21	21	14	4
WBGene00001303	486	1400	845	551	586	439	308	270	183
WBGene00005001	741	100	81	46	54	28	27	21	20
WBGene00009332	1303	2	2	1	4	1	2	1	1
WBGene00201286	144	0	0	0	0	0	0	0	0
WBGene00009333	2417	28	61	19	16	21	9	5	3
WBGene00196537	215	0	0	1	0	1	2	0	0
WBGene00198887	147	0	0	1	0	0	0	0	0
WBGene00166972	21	0	0	0	0	0	0	0	0
WBGene00010235	754	1	0	1	1	0	0	1	1
WBGene00003549	2987	76	59	13	13	6	17	6	6
WBGene00077682	351	1	2	1	1	0	1	0	0
WBGene00219982	72	0	0	0	0	0	0	0	0
WBGene00010237	512	0	2	2	2	0	1	0	0
WBGene00008923	2693	110	136	36	40	42	19	16	13
WBGene00008922	1217	318	476	112	139	115	179	113	117
WBGene00219899	164	4	0	1	1	1	1	0	3
WBGene00201626	195	1	0	0	0	1	0	0	0
WBGene00219583	326	0	2	0	0	0	0	0	0
WBGene00008916	934	4	15	2	1	2	0	2	1
WBGene00008918	1912	677	1261	609	459	444	458	348	238
WBGene00008919	1992	712	672	297	270	224	201	159	125
WBGene00008921	3841	3278	3729	1968	1527	1559	1237	933	582
WBGene00219325	2363	2	5	4	5	2	2	1	0
WBGene00009968	10815	364	358	415	344	314	217	160	123
WBGene00197699	143	0	0	0	0	1	0	0	0
WBGene00200280	179	1	0	1	0	0	0	0	0
WBGene00197294	59	0	0	0	0	0	0	0	0
WBGene00200932	142	3	3	2	1	0	1	1	1
WBGene00009966	1056	675	705	216	194	217	198	145	83
WBGene00009967	1578	2	1	2	0	2	0	0	0
WBGene00198920	134	0	0	0	0	0	0	0	0
WBGene00202443	143	0	0	0	1	1	0	0	0
WBGene00197830	135	0	0	1	2	1	0	0	0
WBGene00007553	877	32	34	24	19	16	10	11	5
WBGene00001991	1816	9	21	2	3	2	3	4	3
WBGene00007554	3693	1331	1503	1111	956	914	682	526	370
WBGene00196603	147	0	1	1	1	0	1	0	0
WBGene00006443	2964	1473	1591	1851	1483	1447	957	770	435
WBGene00199276	150	1	0	0	0	2	0	0	0
WBGene00000981	1204	297	263	55	78	57	76	64	40
WBGene00005295	1518	6	0	1	2	0	0	1	0
WBGene00235086	326	3	2	2	2	2	0	1	0
WBGene00005296	1838	1	0	2	3	5	0	1	0
WBGene00011427	616	4	2	1	0	1	6	0	0
WBGene00077693	770	107	56	23	18	21	15	11	14
WBGene00050889	807	0	3	0	0	0	0	0	0
WBGene00011428	681	62	88	35	14	25	16	5	8
WBGene00011430	1290	42	47	16	7	17	9	9	8
WBGene00173298	21	0	0	0	0	0	0	0	0
WBGene00000065	2809	26764	20929	17091	15832	14616	10134	7637	5969
WBGene00195453	366	8	14	10	10	6	4	2	6
WBGene00195159	182	7	16	7	10	7	7	4	2
WBGene00000064	1446	18546	13185	12639	11769	10667	6874	5209	4249
WBGene00196709	144	1	2	0	0	0	0	0	1
WBGene00199315	70	1	1	0	0	0	0	0	1
WBGene00200809	145	1	1	0	0	0	1	0	0
WBGene00196034	220	1	0	0	0	0	0	2	0
WBGene00201586	150	22	37	4	2	5	6	12	3
WBGene00201012	139	0	0	0	0	0	0	0	0
WBGene00197991	148	0	0	0	1	0	0	0	0
WBGene00199684	146	0	0	0	1	0	0	0	0
WBGene00195685	147	0	0	0	0	0	0	0	0
WBGene00012777	2604	52	49	20	12	18	8	6	4
WBGene00012778	528	31	19	3	3	2	1	5	3
WBGene00198898	146	0	0	0	0	0	0	0	0
WBGene00012780	2213	50	69	16	19	10	19	17	10
WBGene00010405	3041	2083	1859	910	780	746	574	382	302
WBGene00010407	1010	128	194	45	39	47	38	43	19
WBGene00010408	2767	378	671	219	170	195	146	133	76
WBGene00007385	1048	2517	2821	979	804	839	907	750	499
WBGene00201058	202	1	0	0	0	0	0	0	0
WBGene00007391	1697	173	247	191	136	163	102	69	57
WBGene00219420	102	3	4	0	1	1	1	0	0
WBGene00005196	1092	0	0	0	0	1	0	0	0
WBGene00005195	3079	16	11	47	41	47	15	18	14
WBGene00005199	1617	5	1	0	3	1	0	0	0
WBGene00005198	1440	0	0	0	1	1	0	0	0
WBGene00005197	1540	4	0	1	0	0	0	0	1
WBGene00014841	1788	5	3	7	2	1	1	1	0
WBGene00196201	219	1	0	0	0	0	0	0	0
WBGene00199295	283	0	0	1	0	0	0	0	0
WBGene00174366	21	0	0	0	0	0	0	0	0
WBGene00001663	2993	30785	23784	3513	4006	2600	1661	1270	755
WBGene00014537	100	73	0	2	3	3	0	0	0
WBGene00201666	142	0	0	0	0	0	0	0	0
WBGene00200859	272	0	0	0	0	0	0	0	0
WBGene00197207	205	0	1	0	0	0	0	0	0
WBGene00010742	2278	71	124	41	38	39	17	18	16
WBGene00199076	140	0	0	0	0	0	0	0	0
WBGene00195252	3492	6	2	2	3	2	0	0	0
WBGene00200976	141	0	0	0	0	0	0	0	0
WBGene00202245	243	0	0	0	0	0	0	0	0
WBGene00196840	147	0	0	0	0	0	0	0	0
WBGene00200699	146	0	0	0	0	0	0	0	0
WBGene00011832	3247	114	201	42	27	34	26	16	4
WBGene00004152	2390	1758	1398	731	678	628	512	423	203
WBGene00199717	185	1	0	0	0	0	1	0	0
WBGene00198569	220	0	0	0	0	0	0	0	0
WBGene00011834	1894	1066	1483	705	571	535	509	402	215
WBGene00197289	178	0	0	0	0	0	0	0	0
WBGene00011837	1115	0	0	0	0	0	0	0	0
WBGene00008552	1068	0	1	1	1	0	0	0	0
WBGene00008551	2476	4	0	3	0	3	1	1	0
WBGene00077514	1411	0	1	0	1	0	0	0	0
WBGene00008550	1853	0	2	2	1	0	1	0	1
WBGene00000539	2189	33	51	15	15	18	8	11	12
WBGene00198246	147	0	0	0	0	0	0	0	0
WBGene00011402	2037	8	2	3	7	2	0	0	0
WBGene00005270	1267	1	1	0	0	0	0	0	0
WBGene00005269	1280	4	2	0	2	0	0	0	0
WBGene00005268	1329	2	1	2	1	0	0	0	0
WBGene00004910	3377	58	82	27	16	14	20	17	12
WBGene00195639	222	1	0	0	0	0	0	0	0
WBGene00202270	166	0	0	0	0	0	0	0	0
WBGene00198332	120	0	0	0	0	0	0	0	0
WBGene00009830	3502	49	37	16	23	19	5	8	8
WBGene00009831	4573	205	166	106	102	79	60	61	34
WBGene00006189	1499	6	1	4	0	1	0	1	0
WBGene00009829	3000	931	1098	542	450	452	387	368	265
WBGene00044203	1307	1	2	1	3	4	0	2	5
WBGene00200335	170	0	1	0	0	0	0	0	0
WBGene00199165	190	0	1	0	1	0	1	0	0
WBGene00201797	198	0	0	0	0	0	0	0	0
WBGene00202387	124	0	0	0	0	0	0	0	0
WBGene00197732	202	1	0	0	0	0	0	0	0
WBGene00196078	142	1	0	0	0	0	0	0	0
WBGene00196338	220	2	0	0	0	0	0	0	0
WBGene00197250	294	2	0	0	0	0	0	0	0
WBGene00198257	186	0	0	0	0	0	0	0	0
WBGene00195338	128	0	0	0	0	0	0	0	0
WBGene00196346	223	3	0	1	0	1	0	0	0
WBGene00001716	2182	24	32	3	6	9	7	9	3
WBGene00195759	148	0	0	0	0	0	0	0	0
WBGene00200389	136	0	0	0	0	0	0	0	0
WBGene00011381	3684	34	19	12	14	11	6	3	2
WBGene00011382	3769	49	59	39	62	41	23	15	14
WBGene00201214	138	0	1	0	1	0	1	2	0
WBGene00170192	21	0	0	0	0	0	0	0	0
WBGene00196237	144	0	0	0	0	0	0	0	0
WBGene00197183	219	0	0	0	0	0	0	0	0
WBGene00000728	1025	344	216	177	181	136	137	76	67
WBGene00010526	222	0	1	0	3	3	2	1	2
WBGene00014421	144	3703	2818	492	429	420	307	205	106
WBGene00010523	339	50	3	23	37	21	1	0	2
WBGene00199216	77	0	0	0	0	0	0	0	0
WBGene00198625	66	0	1	0	0	0	0	0	0
WBGene00003538	1496	2	4	0	1	0	0	1	0
WBGene00196648	144	2	0	0	0	0	0	0	0
WBGene00198726	157	1	0	0	0	0	0	0	0
WBGene00010525	1553	24	32	7	5	1	6	3	2
WBGene00000951	2290	48	40	23	22	16	4	5	2
WBGene00169361	21	0	0	0	0	0	0	0	0
WBGene00000955	4952	96	84	43	45	39	20	10	10
WBGene00077782	897	10	1	2	1	0	0	0	1
WBGene00195693	176	1	0	1	1	0	0	0	0
WBGene00202032	123	0	0	0	0	0	0	0	0
WBGene00198075	343	1	0	1	0	1	0	0	0
WBGene00199481	56	0	0	0	0	0	0	0	0
WBGene00010192	1679	39	47	26	12	14	14	6	7
WBGene00198429	204	1	0	1	0	0	0	0	0
WBGene00166520	21	0	0	0	0	0	0	0	0
WBGene00000729	1135	43	22	19	20	18	5	1	0
WBGene00201502	142	2	0	0	0	0	0	0	0
WBGene00202427	244	1	0	0	0	0	0	0	0
WBGene00201482	137	1	0	0	0	0	0	0	0
WBGene00000007	3820	92	76	25	18	11	10	5	13
WBGene00003539	1482	214	510	14	11	12	39	15	20
WBGene00005235	831	0	1	2	2	2	0	1	0
WBGene00011715	138	4	2	1	0	0	1	0	0
WBGene00011714	661	130	11	34	26	15	1	2	0
WBGene00196500	178	1	0	0	1	0	0	0	0
WBGene00014518	144	1385	1868	279	218	240	241	145	87
WBGene00000982	1279	280	335	141	107	117	71	48	35
WBGene00011713	2824	512	399	545	537	441	274	204	179
WBGene00195536	302	2	3	1	0	1	0	0	0
WBGene00174707	21	0	0	0	0	0	0	0	0
WBGene00044019	1684	119	95	9	17	7	11	9	3
WBGene00008330	1074	411	481	160	102	152	128	79	64
WBGene00201538	149	0	0	0	0	0	0	0	0
WBGene00008332	1124	28	24	5	7	2	7	5	2
WBGene00008335	1073	38	61	9	3	6	14	9	6
WBGene00008334	1108	21	43	4	6	5	3	3	1
WBGene00008333	1445	61	86	14	12	6	6	14	2
WBGene00008337	603	0	0	0	1	2	0	0	0
WBGene00008336	1196	66	47	6	3	5	9	3	4
WBGene00201657	143	0	0	0	0	0	0	0	0
WBGene00195885	149	0	0	0	0	0	0	0	0
WBGene00219938	102	0	1	0	0	0	0	0	0
WBGene00198648	108	0	1	0	0	0	0	0	0
WBGene00197587	210	0	0	0	0	0	0	0	0
WBGene00196790	96	0	0	0	0	0	0	0	0
WBGene00004064	6288	1376	1465	943	816	747	458	311	239
WBGene00045167	171	15150	12106	1907	2051	1442	1288	898	577
WBGene00000983	2270	317	225	71	59	57	56	45	18
WBGene00009383	2043	170	237	45	34	41	51	33	16
WBGene00009384	1054	19	14	4	8	3	4	3	0
WBGene00009387	1455	11	17	2	6	2	1	0	2
WBGene00201987	76	1	0	0	1	0	0	0	0
WBGene00200758	195	1	1	0	1	2	0	0	0
WBGene00009389	3369	177	163	191	146	138	89	71	52
WBGene00195840	147	0	0	0	0	0	0	0	0
WBGene00012100	5858	305	380	329	277	288	145	140	116
WBGene00219612	2893	2	7	10	20	5	0	0	3
WBGene00012101	696	4	10	5	3	4	3	4	0
WBGene00201243	98	0	0	0	0	0	0	0	0
WBGene00199617	150	0	0	0	0	0	0	0	0
WBGene00174111	21	0	0	0	0	0	0	0	0
WBGene00198615	224	0	0	0	0	0	0	0	0
WBGene00000449	3416	114	70	70	67	77	30	27	16
WBGene00009790	3247	26	53	17	16	12	6	8	5
WBGene00199871	417	0	0	0	0	0	0	0	0
WBGene00200916	137	0	0	0	0	0	0	0	0
WBGene00201952	212	0	0	0	0	1	0	0	0
WBGene00200540	210	1	0	2	1	1	0	0	0
WBGene00197752	205	1	0	1	0	0	0	0	0
WBGene00201563	208	2	0	0	1	2	0	0	0
WBGene00200622	147	0	0	0	0	0	0	0	0
WBGene00201358	133	0	0	0	0	0	0	0	0
WBGene00012280	2279	30	39	9	6	7	6	9	4
WBGene00012282	2510	8	8	5	3	0	3	1	1
WBGene00000453	3637	185	260	238	234	201	139	108	101
WBGene00201939	225	0	0	0	0	0	0	0	0
WBGene00198629	564	1	0	0	0	1	0	0	0
WBGene00199080	133	0	1	3	0	0	0	0	0
WBGene00006609	6129	324	513	144	109	96	151	120	80
WBGene00000907	7564	29	28	20	26	12	12	4	5
WBGene00004359	2261	36	70	9	9	9	2	6	2
WBGene00007118	2353	1197	1414	915	724	760	564	444	287
WBGene00007117	3236	1	4	5	7	2	1	1	0
WBGene00198702	144	0	0	1	0	0	0	0	0
WBGene00219781	90	1	0	1	3	2	0	0	0
WBGene00200912	159	0	0	0	0	0	0	0	0
WBGene00199615	255	0	1	0	1	0	0	0	0
WBGene00198874	287	0	0	0	0	1	0	0	0
WBGene00200122	145	0	2	0	0	0	0	0	0
WBGene00199129	134	0	0	0	0	0	0	0	0
WBGene00011439	1260	51	79	14	12	11	18	16	5
WBGene00010075	1243	1083	1294	490	389	418	377	234	160
WBGene00003344	99	1	0	0	0	0	0	0	0
WBGene00003289	97	1	0	2	1	0	0	0	0
WBGene00198725	146	0	2	4	0	0	0	0	0
WBGene00010080	2871	398	497	220	188	192	180	136	92
WBGene00008407	9839	34	26	1	6	9	8	4	3
WBGene00050970	152	11	3	4	1	2	2	3	0
WBGene00004258	4747	3792	3866	2158	1763	1690	1357	980	647
WBGene00008408	730	115	115	30	22	34	33	21	11
WBGene00008409	1171	359	561	111	114	100	102	101	50
WBGene00198661	150	0	0	0	0	1	0	0	0
WBGene00011261	12423	71	69	34	42	38	16	14	8
WBGene00199897	499	1	7	0	2	0	0	0	2
WBGene00198908	223	0	0	1	0	0	0	0	0
WBGene00011265	1797	2	6	0	0	0	3	0	0
WBGene00196799	73	1	0	0	0	0	0	0	0
WBGene00201995	106	0	0	0	0	0	0	0	0
WBGene00219448	295	1	0	2	0	1	0	0	0
WBGene00010791	1476	12	5	1	1	1	2	2	3
WBGene00197808	150	0	0	0	0	0	0	0	0
WBGene00197242	145	6	0	0	0	0	0	0	0
WBGene00220045	154	0	0	0	0	0	0	0	0
WBGene00201844	213	0	0	0	0	0	0	0	0
WBGene00003886	2775	16	20	6	8	7	4	1	2
WBGene00010284	5586	2176	3041	1336	1130	1074	1043	754	492
WBGene00001466	1290	11	23	12	7	10	10	5	2
WBGene00201257	222	1	0	0	0	0	0	0	0
WBGene00200581	150	0	0	0	0	0	0	0	0
WBGene00197753	140	0	0	0	0	0	0	0	0
WBGene00166562	21	0	0	1	0	0	0	0	0
WBGene00199307	138	0	0	0	0	1	0	0	0
WBGene00197801	136	0	0	0	0	0	0	0	0
WBGene00198822	257	0	0	0	0	0	0	0	0
WBGene00195790	218	0	10	0	0	1	0	0	0
WBGene00196759	130	0	0	0	0	0	0	0	0
WBGene00198360	142	1	0	0	0	0	0	0	0
WBGene00197523	141	3	0	1	0	1	0	1	0
WBGene00199859	128	0	0	1	0	0	0	0	0
WBGene00010290	1815	39	34	26	24	19	12	4	6
WBGene00168990	21	0	0	0	0	0	0	0	0
WBGene00200879	129	0	0	0	0	0	0	0	0
WBGene00199829	144	0	0	0	0	0	0	0	0
WBGene00003235	1683	105	171	25	8	14	19	11	9
WBGene00004917	1453	1098	1149	337	267	251	198	160	83
WBGene00004501	1949	1813	1994	629	557	556	510	369	234
WBGene00008258	3215	531	482	186	147	158	107	92	78
WBGene00196025	123	0	0	1	1	0	0	0	0
WBGene00198215	134	1	1	0	0	0	0	0	0
WBGene00000876	2757	1804	1315	753	765	592	496	402	264
WBGene00001553	6098	18	12	7	12	13	2	2	0
WBGene00200204	150	0	0	1	0	0	0	0	0
WBGene00010205	1990	6	4	3	3	2	1	0	1
WBGene00000073	4069	168	225	66	59	63	49	19	28
WBGene00004032	17747	2806	4626	4321	4147	3532	3722	4112	2867
WBGene00002241	8617	1912	2028	540	457	393	432	318	212
WBGene00011087	3173	941	1027	601	467	463	366	279	184
WBGene00000533	3135	486	775	312	276	219	209	154	105
WBGene00004138	1960	1889	1546	1441	1255	1152	735	504	376
WBGene00011088	1998	56	74	25	17	16	13	22	8
WBGene00011089	1795	331	357	97	87	100	71	61	43
WBGene00011090	2125	79	146	29	30	24	35	12	14
WBGene00011093	2331	35	60	8	13	6	12	10	3
WBGene00011092	3228	146	206	82	56	61	49	32	22
WBGene00170459	21	1	0	0	0	0	0	0	0
WBGene00007548	1811	20	44	13	8	10	10	4	8
WBGene00202006	161	0	1	0	0	0	0	0	0
WBGene00197001	197	0	0	0	0	0	0	0	0
WBGene00200875	179	0	0	0	0	0	0	0	0
WBGene00007551	1987	9	16	6	3	5	7	1	0
WBGene00007757	5939	296	420	113	78	88	86	60	36
WBGene00000490	6395	53	51	15	26	14	7	6	11
WBGene00007759	392	3	0	0	0	0	0	0	1
WBGene00007756	7425	417	434	146	118	114	96	63	45
WBGene00000614	1048	14	1	4	7	7	1	1	0
WBGene00014122	1987	4	10	5	0	2	1	1	2
WBGene00044790	2351	3	8	3	1	2	0	1	1
WBGene00014123	1908	501	747	216	164	153	194	148	93
WBGene00014124	2694	1503	2124	1106	884	933	876	658	395
WBGene00014125	1162	151	115	43	32	24	25	21	12
WBGene00014099	1380	8	10	3	5	1	0	0	1
WBGene00003057	1209	42	35	9	10	4	2	6	3
WBGene00197073	133	0	0	0	0	0	0	0	0
WBGene00198438	138	0	0	0	0	0	0	0	0
WBGene00195982	141	0	0	0	0	0	0	0	0
WBGene00196337	135	1	0	0	0	0	0	0	0
WBGene00201599	127	0	0	0	0	0	0	0	0
WBGene00200944	113	0	0	0	0	0	0	0	0
WBGene00200011	144	0	0	0	0	0	0	0	0
WBGene00199474	160	0	0	0	0	1	0	0	0
WBGene00195745	124	1	0	0	0	0	0	0	0
WBGene00197467	221	0	1	0	0	0	0	0	0
WBGene00003515	7528	4795	4660	4038	3899	3336	2541	2137	1618
WBGene00011449	3098	2855	3111	2002	1626	1480	1088	957	526
WBGene00010091	528	27	9	5	5	3	0	3	1
WBGene00006677	3843	94	119	43	41	34	23	13	8
WBGene00010094	1281	278	329	103	71	82	55	42	32
WBGene00044791	1422	5	0	0	2	0	1	0	0
WBGene00196997	51	0	0	0	0	0	0	0	0
WBGene00010096	4556	1317	1945	1251	1011	1059	849	615	421
WBGene00010097	2737	2207	2790	1301	1140	980	803	608	396
WBGene00195971	126	0	0	0	0	0	0	0	0
WBGene00196838	239	1	1	0	2	0	0	0	0
WBGene00011014	1494	12	14	10	10	6	4	2	0
